time,ch1,ch2,ch3
10796.0,0.0,1.45,1.52
10798.0,0.0,1.45,1.49
10800.0,0.0,1.45,1.45
10802.0,0.0,1.45,1.45
10804.0,0.0,1.45,1.45
10806.0,0.0,1.45,1.47
10808.0,0.0,1.45,1.46
10809.0,0.0,1.45,1.47
10811.0,0.0,1.45,1.46
10813.0,0.0,1.45,1.46
10815.0,0.0,1.45,1.46
10817.0,0.0,1.45,1.44
10819.0,0.0,1.45,1.44
10821.0,0.0,1.45,1.43
10823.0,0.0,1.45,1.4
10825.0,0.0,1.45,1.41
10827.0,0.0,1.45,1.42
10829.0,0.0,1.45,1.42
10831.0,0.0,1.45,1.47
10833.0,0.0,1.45,1.51
10835.0,0.0,1.45,1.54
10838.0,0.0,1.45,1.5
10840.0,0.0,1.45,1.54
10842.0,0.0,1.45,1.55
10844.0,0.0,1.45,1.57
10846.0,0.0,1.45,1.54
10848.0,0.0,1.45,1.55
10850.0,0.0,1.45,1.59
10852.0,0.0,1.45,1.67
10853.0,0.0,1.45,1.67
10855.0,0.0,1.45,1.65
10857.0,0.0,1.45,1.65
10859.0,0.0,1.46,1.68
10861.0,0.0,1.46,1.72
10863.0,0.0,1.46,1.74
10865.0,0.0,1.46,1.79
10867.0,0.0,1.46,1.86
10869.0,0.0,1.46,1.9
10871.0,0.0,1.45,1.95
10873.0,0.0,1.45,1.94
10875.0,0.0,1.45,1.92
10877.0,0.0,1.46,1.92
10880.0,0.0,1.45,1.92
10882.0,0.0,1.46,1.92
10884.0,0.0,1.46,1.9
10886.0,0.0,1.46,1.89
10888.0,0.0,1.46,1.87
10890.0,0.0,1.46,1.85
10892.0,0.0,1.45,1.87
10894.0,0.0,1.45,1.88
10896.0,0.0,1.45,1.89
10897.0,0.0,1.46,1.89
10899.0,0.0,1.45,1.9
10901.0,0.08,1.45,1.9
10903.0,0.2,1.46,1.86
10905.0,0.42,1.46,1.83
10907.0,0.59,1.46,1.81
10909.0,0.74,1.46,1.76
10911.0,0.95,1.45,1.76
10913.0,1.11,1.45,1.74
10915.0,0.87,1.45,1.7
10917.0,1.2,1.45,1.69
10919.0,1.61,1.45,1.71
10921.0,1.47,1.45,1.72
10924.0,1.41,1.46,1.73
10926.0,1.54,1.46,1.74
10928.0,1.41,1.46,1.74
10930.0,1.45,1.46,1.72
10932.0,1.31,1.46,1.73
10934.0,1.68,1.45,1.73
10936.0,2.01,1.45,1.73
10938.0,1.88,1.45,1.72
10939.0,1.65,1.46,1.69
10941.0,1.62,1.46,1.67
10943.0,1.73,1.46,1.65
10945.0,1.69,1.46,1.62
10947.0,1.78,1.46,1.58
10949.0,1.84,1.46,1.55
10951.0,1.85,1.45,1.55
10953.0,1.28,1.45,1.53
10955.0,0.13,1.45,1.48
10957.0,0.0,1.45,1.46
10959.0,0.0,1.45,1.45
10961.0,0.0,1.45,1.42
10963.0,0.0,1.46,1.37
10966.0,0.0,1.46,1.37
10968.0,0.0,1.46,1.36
10970.0,0.0,1.46,1.35
10972.0,0.0,1.45,1.34
10974.0,0.0,1.45,1.28
10976.0,0.0,1.46,1.26
10978.0,0.0,1.46,1.25
10980.0,0.0,1.46,1.25
10981.0,0.0,1.46,1.23
10983.0,0.0,1.46,1.22
10985.0,0.0,1.46,1.23
10987.0,0.0,1.46,1.26
10989.0,0.0,1.46,1.29
10991.0,0.0,1.46,1.29
10993.0,0.0,1.46,1.29
10995.0,0.0,1.46,1.27
10997.0,0.0,1.46,1.27
10999.0,0.0,1.46,1.26
11001.0,0.0,1.46,1.26
11003.0,0.04,1.46,1.25
11005.0,0.16,1.46,1.26
11008.0,0.35,1.46,1.28
11010.0,0.45,1.46,1.3
11012.0,0.62,1.46,1.3
11014.0,0.7,1.46,1.26
11016.0,0.78,1.46,1.24
11018.0,0.79,1.46,1.23
11020.0,0.89,1.46,1.21
11022.0,0.89,1.46,1.22
11024.0,0.93,1.46,1.23
11025.0,1.09,1.46,1.24
11027.0,1.23,1.46,1.22
11029.0,1.24,1.46,1.21
11031.0,1.44,1.45,1.25
11033.0,1.58,1.45,1.24
11035.0,1.64,1.45,1.25
11037.0,1.63,1.45,1.25
11039.0,1.64,1.45,1.25
11041.0,1.58,1.46,1.23
11043.0,1.61,1.46,1.22
11045.0,1.73,1.46,1.21
11047.0,1.66,1.45,1.21
11049.0,1.58,1.45,1.22
11052.0,1.85,1.45,1.25
11054.0,1.77,1.45,1.27
11056.0,1.82,1.45,1.25
11058.0,1.96,1.45,1.18
11060.0,2.11,1.46,1.15
11062.0,2.05,1.46,1.14
11064.0,2.07,1.46,1.14
11066.0,2.05,1.46,1.15
11068.0,2.06,1.46,1.18
11069.0,2.13,1.46,1.24
11071.0,2.16,1.45,1.25
11073.0,2.14,1.45,1.23
11075.0,2.25,1.45,1.22
11077.0,2.37,1.46,1.24
11079.0,2.25,1.46,1.24
11081.0,2.26,1.46,1.27
11083.0,2.2,1.46,1.28
11085.0,2.29,1.46,1.26
11087.0,2.25,1.46,1.27
11089.0,2.3,1.46,1.27
11091.0,2.29,1.45,1.27
11094.0,2.19,1.45,1.27
11096.0,2.21,1.45,1.29
11098.0,2.42,1.46,1.31
11100.0,2.2,1.46,1.29
11102.0,1.97,1.46,1.27
11104.0,2.56,1.46,1.27
11106.0,2.61,1.46,1.26
11108.0,2.39,1.46,1.25
11110.0,2.39,1.46,1.26
11111.0,2.36,1.45,1.25
11113.0,2.54,1.45,1.26
11115.0,2.4,1.45,1.25
11117.0,2.52,1.46,1.25
11119.0,2.48,1.46,1.26
11121.0,2.41,1.46,1.28
11123.0,2.35,1.46,1.3
11125.0,2.36,1.46,1.3
11127.0,2.39,1.46,1.28
11129.0,2.37,1.46,1.28
11131.0,2.39,1.45,1.26
11133.0,2.29,1.45,1.28
11136.0,2.22,1.45,1.3
11138.0,2.24,1.46,1.3
11140.0,2.27,1.46,1.29
11142.0,2.23,1.46,1.28
11144.0,2.14,1.46,1.29
11146.0,2.18,1.46,1.3
11148.0,2.23,1.46,1.28
11150.0,2.28,1.46,1.25
11152.0,2.3,1.46,1.24
11154.0,2.27,1.46,1.22
11155.0,2.27,1.46,1.24
11157.0,2.25,1.46,1.29
11159.0,2.19,1.46,1.33
11161.0,2.14,1.46,1.35
11163.0,2.07,1.46,1.36
11165.0,2.1,1.46,1.35
11167.0,2.0,1.46,1.33
11169.0,2.02,1.46,1.36
11171.0,2.16,1.46,1.4
11173.0,2.19,1.45,1.42
11175.0,2.11,1.45,1.41
11177.0,2.05,1.46,1.41
11180.0,2.17,1.46,1.42
11182.0,2.27,1.46,1.44
11184.0,2.15,1.46,1.46
11186.0,2.18,1.46,1.46
11188.0,2.23,1.46,1.48
11190.0,2.19,1.46,1.5
11192.0,2.18,1.46,1.5
11194.0,2.19,1.45,1.5
11196.0,2.19,1.46,1.49
11198.0,2.17,1.46,1.5
11199.0,2.07,1.46,1.51
11201.0,1.98,1.46,1.5
11203.0,1.86,1.46,1.47
11205.0,1.85,1.46,1.46
11207.0,1.88,1.46,1.46
11209.0,1.86,1.46,1.47
11211.0,2.01,1.46,1.47
11213.0,1.99,1.45,1.44
11215.0,1.93,1.46,1.42
11217.0,1.9,1.46,1.39
11219.0,1.84,1.46,1.37
11222.0,1.82,1.46,1.34
11224.0,1.81,1.46,1.29
11226.0,1.81,1.46,1.29
11228.0,1.78,1.46,1.31
11230.0,1.82,1.46,1.3
11232.0,1.73,1.46,1.29
11234.0,1.8,1.46,1.27
11236.0,1.79,1.46,1.25
11238.0,1.76,1.46,1.21
11240.0,1.72,1.46,1.2
11241.0,1.68,1.46,1.2
11243.0,1.61,1.46,1.21
11245.0,1.64,1.46,1.26
11247.0,1.69,1.46,1.29
11249.0,1.77,1.46,1.32
11251.0,1.83,1.46,1.33
11253.0,1.86,1.46,1.34
11255.0,1.8,1.46,1.35
11257.0,1.79,1.46,1.39
11259.0,1.92,1.46,1.39
11261.0,1.89,1.46,1.39
11264.0,1.84,1.46,1.36
11266.0,1.86,1.46,1.34
11268.0,1.8,1.46,1.3
11270.0,1.84,1.46,1.3
11272.0,1.91,1.46,1.31
11274.0,1.92,1.45,1.28
11276.0,1.82,1.46,1.25
11278.0,1.75,1.46,1.2
11280.0,1.74,1.46,1.19
11282.0,1.66,1.46,1.18
11284.0,1.61,1.46,1.2
11285.0,1.68,1.46,1.24
11287.0,1.69,1.46,1.27
11289.0,1.65,1.46,1.27
11291.0,1.62,1.46,1.29
11293.0,1.72,1.45,1.28
11295.0,1.77,1.46,1.26
11297.0,1.72,1.46,1.27
11299.0,1.66,1.46,1.3
11301.0,1.6,1.46,1.32
11303.0,1.68,1.46,1.32
11305.0,1.75,1.46,1.32
11308.0,1.71,1.46,1.34
11310.0,1.68,1.46,1.35
11312.0,1.67,1.46,1.37
11314.0,1.67,1.46,1.39
11316.0,1.68,1.46,1.4
11318.0,1.6,1.46,1.38
11320.0,1.59,1.46,1.37
11322.0,1.65,1.46,1.37
11324.0,1.7,1.46,1.38
11326.0,1.7,1.46,1.41
11327.0,1.76,1.46,1.44
11329.0,1.87,1.46,1.43
11331.0,1.93,1.45,1.43
11333.0,1.92,1.45,1.43
11335.0,1.91,1.46,1.43
11337.0,1.88,1.46,1.45
11339.0,1.87,1.46,1.45
11341.0,1.93,1.46,1.46
11343.0,1.99,1.46,1.44
11345.0,2.06,1.46,1.43
11347.0,2.05,1.46,1.44
11350.0,2.01,1.46,1.48
11352.0,2.13,1.46,1.48
11354.0,2.08,1.46,1.49
11356.0,2.05,1.46,1.5
11358.0,2.01,1.46,1.49
11360.0,2.0,1.46,1.49
11362.0,1.96,1.46,1.5
11364.0,1.94,1.46,1.48
11366.0,1.96,1.46,1.5
11368.0,2.04,1.46,1.51
11370.0,2.09,1.46,1.5
11371.0,2.05,1.45,1.48
11373.0,2.06,1.45,1.47
11375.0,2.03,1.45,1.47
11377.0,2.05,1.46,1.46
11379.0,2.06,1.46,1.46
11381.0,2.05,1.46,1.47
11383.0,2.01,1.46,1.46
11385.0,2.06,1.46,1.47
11387.0,2.06,1.46,1.48
11389.0,1.96,1.46,1.51
11392.0,1.82,1.46,1.52
11394.0,1.65,1.45,1.53
11396.0,1.53,1.46,1.52
11398.0,1.6,1.46,1.49
11400.0,1.56,1.46,1.46
11402.0,1.58,1.46,1.48
11404.0,1.65,1.46,1.47
11406.0,1.6,1.46,1.47
11408.0,1.56,1.46,1.49
11410.0,1.54,1.45,1.52
11412.0,1.48,1.45,1.55
11413.0,1.42,1.45,1.57
11415.0,1.37,1.45,1.56
11417.0,1.34,1.46,1.54
11419.0,1.2,1.46,1.53
11421.0,1.2,1.46,1.52
11423.0,1.42,1.46,1.51
11425.0,1.55,1.46,1.52
11427.0,1.54,1.46,1.49
11429.0,1.44,1.45,1.49
11431.0,1.33,1.45,1.49
11433.0,1.36,1.45,1.5
11436.0,1.46,1.46,1.49
11438.0,1.39,1.45,1.49
11440.0,1.31,1.46,1.48
11442.0,1.28,1.46,1.46
11444.0,1.13,1.46,1.46
11446.0,0.98,1.46,1.47
11448.0,0.95,1.46,1.47
11450.0,0.95,1.46,1.48
11452.0,0.99,1.45,1.48
11454.0,1.0,1.45,1.46
11456.0,0.98,1.46,1.45
11457.0,1.13,1.46,1.45
11459.0,1.15,1.46,1.45
11461.0,1.15,1.46,1.43
11463.0,1.09,1.46,1.41
11465.0,1.15,1.46,1.42
11467.0,1.18,1.46,1.43
11469.0,1.21,1.45,1.45
11471.0,1.22,1.45,1.45
11473.0,1.15,1.45,1.48
11475.0,1.12,1.45,1.48
11478.0,1.08,1.45,1.45
11480.0,1.09,1.46,1.45
11482.0,1.17,1.46,1.44
11484.0,1.2,1.46,1.44
11486.0,1.26,1.46,1.46
11488.0,1.29,1.46,1.46
11490.0,1.31,1.46,1.47
11492.0,1.4,1.45,1.46
11494.0,1.41,1.45,1.45
11496.0,1.35,1.46,1.45
11498.0,1.34,1.46,1.45
11499.0,1.38,1.46,1.44
11501.0,1.36,1.46,1.44
11503.0,1.35,1.46,1.45
11505.0,1.4,1.46,1.43
11507.0,1.5,1.46,1.39
11509.0,1.52,1.46,1.37
11511.0,1.48,1.46,1.37
11513.0,1.43,1.45,1.38
11515.0,1.38,1.45,1.39
11517.0,1.37,1.46,1.39
11520.0,1.37,1.46,1.38
11522.0,1.49,1.46,1.39
11524.0,1.46,1.46,1.4
11526.0,1.42,1.46,1.44
11528.0,1.28,1.46,1.45
11530.0,1.44,1.46,1.47
11532.0,1.44,1.45,1.46
11534.0,1.42,1.46,1.46
11536.0,1.38,1.46,1.45
11538.0,1.28,1.46,1.43
11540.0,1.21,1.46,1.43
11542.0,1.14,1.46,1.43
11543.0,1.13,1.46,1.42
11545.0,1.19,1.46,1.45
11547.0,1.2,1.46,1.44
11549.0,1.21,1.45,1.44
11551.0,1.21,1.45,1.44
11553.0,1.19,1.46,1.43
11555.0,1.24,1.45,1.41
11557.0,1.26,1.46,1.4
11559.0,1.15,1.46,1.39
11561.0,1.18,1.46,1.38
11564.0,1.29,1.46,1.37
11566.0,1.27,1.46,1.4
11568.0,1.25,1.46,1.4
11570.0,1.25,1.46,1.38
11572.0,1.22,1.45,1.4
11574.0,1.18,1.45,1.38
11576.0,1.14,1.46,1.36
11578.0,1.13,1.46,1.38
11580.0,1.12,1.46,1.37
11582.0,1.24,1.46,1.33
11584.0,1.23,1.46,1.34
11586.0,1.28,1.46,1.34
11587.0,1.32,1.46,1.34
11589.0,1.33,1.45,1.33
11591.0,1.31,1.45,1.32
11593.0,1.37,1.45,1.28
11595.0,1.45,1.46,1.28
11597.0,1.41,1.46,1.29
11599.0,1.39,1.46,1.3
11601.0,1.41,1.46,1.34
11603.0,1.45,1.46,1.35
11606.0,1.39,1.46,1.37
11608.0,1.43,1.46,1.38
11610.0,1.45,1.45,1.35
11612.0,1.38,1.46,1.3
11614.0,1.34,1.45,1.31
11616.0,1.32,1.46,1.31
11618.0,1.45,1.46,1.34
11620.0,1.41,1.46,1.36
11622.0,1.36,1.46,1.33
11624.0,1.36,1.46,1.34
11626.0,1.42,1.46,1.35
11628.0,1.45,1.46,1.36
11629.0,1.54,1.45,1.39
11631.0,1.56,1.46,1.39
11633.0,1.54,1.45,1.4
11635.0,1.54,1.45,1.41
11637.0,1.53,1.46,1.4
11639.0,1.45,1.46,1.39
11641.0,1.45,1.46,1.4
11643.0,1.5,1.46,1.41
11645.0,1.5,1.46,1.44
11648.0,1.57,1.46,1.46
11650.0,1.61,1.45,1.48
11652.0,1.59,1.45,1.49
11654.0,1.56,1.46,1.49
11656.0,1.55,1.45,1.5
11658.0,1.52,1.45,1.49
11660.0,1.49,1.46,1.48
11662.0,1.47,1.46,1.47
11664.0,1.56,1.46,1.47
11666.0,1.53,1.46,1.5
11668.0,1.49,1.46,1.53
11670.0,1.49,1.45,1.55
11672.0,1.47,1.45,1.56
11673.0,1.48,1.45,1.56
11675.0,1.46,1.45,1.58
11677.0,1.41,1.46,1.58
11679.0,1.39,1.46,1.56
11681.0,1.37,1.46,1.53
11683.0,1.39,1.46,1.51
11685.0,1.39,1.46,1.53
11687.0,1.41,1.46,1.57
11689.0,1.44,1.46,1.56
11692.0,1.35,1.46,1.53
11694.0,1.38,1.45,1.52
11696.0,1.35,1.46,1.52
11698.0,1.4,1.46,1.56
11700.0,1.44,1.46,1.59
11702.0,1.4,1.46,1.59
11704.0,1.44,1.46,1.57
11706.0,1.46,1.46,1.56
11708.0,1.49,1.46,1.56
11710.0,1.5,1.46,1.56
11712.0,1.5,1.45,1.56
11714.0,1.47,1.45,1.53
11715.0,1.46,1.45,1.5
11717.0,1.47,1.46,1.49
11719.0,1.46,1.46,1.49
11721.0,1.55,1.46,1.5
11723.0,1.54,1.46,1.51
11725.0,1.52,1.46,1.52
11727.0,1.55,1.46,1.54
11729.0,1.53,1.45,1.53
11731.0,1.47,1.45,1.49
11734.0,1.44,1.45,1.5
11736.0,1.4,1.46,1.51
11738.0,1.35,1.46,1.51
11740.0,1.35,1.46,1.5
11742.0,1.3,1.46,1.5
11744.0,1.31,1.46,1.5
11746.0,1.37,1.46,1.52
11748.0,1.35,1.46,1.52
11750.0,1.5,1.45,1.52
11752.0,1.6,1.45,1.51
11754.0,1.53,1.45,1.5
11756.0,1.48,1.46,1.5
11758.0,1.51,1.46,1.48
11759.0,1.52,1.46,1.45
11761.0,1.5,1.46,1.44
11763.0,1.48,1.46,1.44
11765.0,1.49,1.46,1.48
11767.0,1.5,1.46,1.5
11769.0,1.45,1.45,1.51
11771.0,1.43,1.45,1.51
11773.0,1.43,1.45,1.49
11776.0,1.44,1.46,1.5
11778.0,1.41,1.46,1.5
11780.0,1.46,1.46,1.5
11782.0,1.45,1.46,1.52
11784.0,1.4,1.46,1.54
11786.0,1.44,1.46,1.54
11788.0,1.45,1.46,1.54
11790.0,1.46,1.46,1.55
11792.0,1.43,1.45,1.54
11794.0,1.42,1.46,1.55
11796.0,1.42,1.45,1.53
11798.0,1.41,1.46,1.52
11800.0,1.45,1.46,1.5
11802.0,1.45,1.46,1.49
11803.0,1.43,1.46,1.47
11805.0,1.43,1.46,1.48
11807.0,1.44,1.45,1.48
11809.0,1.49,1.45,1.48
11811.0,1.5,1.46,1.45
11813.0,1.52,1.46,1.41
11815.0,1.44,1.46,1.39
11817.0,1.44,1.46,1.38
11820.0,1.44,1.46,1.37
11822.0,1.46,1.46,1.35
11824.0,1.49,1.46,1.34
11826.0,1.47,1.46,1.35
11828.0,1.52,1.46,1.37
11830.0,1.6,1.45,1.34
11832.0,1.56,1.46,1.34
11834.0,1.55,1.46,1.34
11836.0,1.48,1.46,1.36
11838.0,1.39,1.46,1.38
11840.0,1.37,1.46,1.37
11842.0,1.39,1.46,1.39
11844.0,1.49,1.46,1.41
11846.0,1.52,1.46,1.4
11847.0,1.5,1.46,1.41
11849.0,1.49,1.45,1.42
11851.0,1.44,1.45,1.41
11853.0,1.39,1.46,1.42
11855.0,1.5,1.45,1.43
11857.0,1.35,1.46,1.44
11859.0,1.22,1.46,1.44
11862.0,1.44,1.46,1.45
11864.0,1.44,1.46,1.46
11866.0,1.37,1.46,1.47
11868.0,1.33,1.46,1.51
11870.0,1.29,1.46,1.54
11872.0,1.28,1.45,1.55
11874.0,1.36,1.45,1.54
11876.0,1.25,1.46,1.54
11878.0,1.17,1.46,1.53
11880.0,1.2,1.46,1.5
11882.0,1.22,1.46,1.49
11884.0,1.08,1.46,1.49
11886.0,1.2,1.46,1.47
11888.0,1.2,1.46,1.49
11889.0,1.13,1.46,1.49
11891.0,1.23,1.45,1.48
11893.0,1.36,1.45,1.48
11895.0,1.29,1.45,1.48
11897.0,1.24,1.46,1.45
11899.0,1.26,1.46,1.45
11901.0,1.32,1.46,1.45
11904.0,1.34,1.46,1.44
11906.0,1.31,1.46,1.44
11908.0,1.29,1.46,1.44
11910.0,1.29,1.45,1.43
11912.0,1.27,1.45,1.44
11914.0,1.45,1.46,1.43
11916.0,1.47,1.45,1.42
11918.0,1.46,1.46,1.42
11920.0,1.47,1.46,1.42
11922.0,1.38,1.46,1.45
11924.0,1.45,1.46,1.45
11926.0,1.57,1.46,1.46
11928.0,1.55,1.46,1.47
11930.0,1.45,1.46,1.47
11932.0,1.28,1.46,1.46
11933.0,1.34,1.45,1.45
11935.0,1.48,1.46,1.47
11937.0,1.36,1.46,1.45
11939.0,1.52,1.46,1.44
11941.0,1.58,1.46,1.44
11943.0,1.58,1.46,1.46
11945.0,1.52,1.46,1.45
11948.0,1.55,1.46,1.44
11950.0,1.57,1.45,1.46
11952.0,1.55,1.45,1.47
11954.0,1.54,1.45,1.44
11956.0,1.56,1.46,1.39
11958.0,1.59,1.46,1.36
11960.0,1.47,1.46,1.37
11962.0,1.47,1.46,1.36
11964.0,1.57,1.46,1.38
11966.0,1.54,1.46,1.4
11968.0,1.58,1.46,1.45
11970.0,1.61,1.45,1.49
11972.0,1.51,1.45,1.52
11974.0,1.66,1.46,1.54
11976.0,1.67,1.46,1.57
11977.0,1.39,1.46,1.59
11979.0,1.49,1.46,1.6
11981.0,1.63,1.46,1.61
11983.0,1.57,1.46,1.62
11985.0,1.52,1.46,1.64
11987.0,1.52,1.46,1.66
11990.0,1.5,1.46,1.67
11992.0,1.42,1.45,1.67
11994.0,1.39,1.45,1.7
11996.0,1.46,1.46,1.76
11998.0,1.41,1.46,1.8
12000.0,1.3,1.46,1.84
12002.0,1.39,1.46,1.84
12004.0,1.48,1.46,1.82
12006.0,1.51,1.46,1.82
12008.0,1.52,1.46,1.82
12010.0,1.49,1.45,1.79
12012.0,1.45,1.46,1.76
12014.0,1.45,1.46,1.74
12016.0,1.39,1.46,1.73
12018.0,1.35,1.46,1.73
12019.0,1.36,1.46,1.71
12021.0,1.25,1.46,1.67
12023.0,1.35,1.46,1.68
12025.0,1.41,1.46,1.66
12027.0,1.38,1.46,1.63
12029.0,1.38,1.46,1.61
12032.0,1.41,1.46,1.65
12034.0,1.43,1.46,1.71
12036.0,1.34,1.46,1.71
12038.0,1.27,1.46,1.68
12040.0,1.26,1.46,1.67
12042.0,1.24,1.46,1.65
12044.0,1.27,1.46,1.64
12046.0,1.26,1.46,1.64
12048.0,1.22,1.46,1.61
12050.0,1.27,1.46,1.59
12052.0,1.31,1.46,1.59
12054.0,1.39,1.46,1.54
12056.0,1.35,1.46,1.46
12058.0,1.37,1.46,1.44
12060.0,1.38,1.46,1.44
12062.0,1.3,1.46,1.42
12063.0,1.1,1.46,1.42
12065.0,1.29,1.46,1.45
12067.0,1.44,1.46,1.46
12069.0,1.24,1.46,1.47
12071.0,1.18,1.46,1.45
12073.0,1.35,1.46,1.41
12076.0,1.33,1.46,1.38
12078.0,1.34,1.46,1.35
12080.0,1.16,1.46,1.32
12082.0,1.33,1.46,1.33
12084.0,1.34,1.46,1.34
12086.0,1.33,1.46,1.36
12088.0,1.37,1.46,1.35
12090.0,1.37,1.46,1.32
12092.0,1.32,1.46,1.3
12094.0,1.18,1.46,1.29
12096.0,1.18,1.46,1.3
12098.0,1.27,1.46,1.31
12100.0,1.48,1.46,1.34
12102.0,1.44,1.46,1.35
12104.0,1.31,1.46,1.37
12105.0,1.23,1.46,1.41
12107.0,1.21,1.46,1.47
12109.0,1.51,1.46,1.48
12111.0,1.57,1.46,1.45
12113.0,1.38,1.46,1.44
12115.0,1.5,1.46,1.43
12118.0,1.58,1.46,1.38
12120.0,1.57,1.46,1.37
12122.0,1.45,1.46,1.4
12124.0,1.47,1.46,1.44
12126.0,1.53,1.46,1.46
12128.0,1.63,1.46,1.49
12130.0,1.68,1.46,1.51
12132.0,1.65,1.45,1.52
12134.0,1.54,1.45,1.51
12136.0,1.69,1.45,1.49
12138.0,1.9,1.45,1.45
12140.0,1.84,1.45,1.42
12142.0,1.71,1.45,1.43
12144.0,1.63,1.45,1.42
12146.0,1.4,1.45,1.43
12148.0,1.37,1.45,1.43
12149.0,1.68,1.45,1.42
12151.0,1.6,1.45,1.41
12153.0,1.35,1.45,1.43
12155.0,1.55,1.45,1.43
12157.0,1.73,1.45,1.42
12160.0,1.79,1.45,1.41
12162.0,1.78,1.45,1.37
12164.0,1.74,1.45,1.37
12166.0,1.7,1.45,1.37
12168.0,1.69,1.45,1.37
12170.0,1.68,1.45,1.34
12172.0,1.78,1.45,1.33
12174.0,1.6,1.45,1.32
12176.0,1.63,1.45,1.33
12178.0,1.85,1.45,1.36
12180.0,2.02,1.45,1.35
12182.0,2.05,1.45,1.35
12184.0,1.97,1.45,1.33
12186.0,1.85,1.45,1.31
12188.0,1.91,1.45,1.32
12190.0,1.87,1.45,1.31
12191.0,1.84,1.45,1.28
12193.0,1.85,1.45,1.25
12195.0,1.85,1.45,1.24
12197.0,1.83,1.45,1.24
12199.0,1.72,1.45,1.23
12201.0,1.74,1.45,1.23
12204.0,1.77,1.45,1.25
12206.0,1.75,1.45,1.23
12208.0,1.76,1.45,1.24
12210.0,1.72,1.45,1.26
12212.0,1.67,1.45,1.29
12214.0,1.44,1.45,1.3
12216.0,1.37,1.45,1.3
12218.0,1.51,1.45,1.3
12220.0,1.69,1.45,1.3
12222.0,1.76,1.45,1.27
12224.0,1.63,1.45,1.28
12226.0,1.56,1.45,1.29
12228.0,1.59,1.45,1.29
12230.0,1.62,1.45,1.25
12232.0,1.63,1.45,1.25
12234.0,1.74,1.45,1.23
12235.0,1.83,1.45,1.22
12237.0,1.78,1.45,1.25
12239.0,1.7,1.45,1.28
12241.0,1.77,1.45,1.3
12243.0,1.97,1.45,1.31
12246.0,1.89,1.45,1.33
12248.0,1.82,1.45,1.34
12250.0,1.76,1.45,1.34
12252.0,1.79,1.45,1.34
12254.0,1.75,1.45,1.34
12256.0,1.69,1.45,1.34
12258.0,1.69,1.46,1.32
12260.0,1.5,1.45,1.35
12262.0,1.47,1.46,1.38
12264.0,1.43,1.46,1.38
12266.0,1.46,1.45,1.38
12268.0,1.39,1.45,1.41
12270.0,1.33,1.45,1.42
12272.0,1.52,1.45,1.43
12274.0,1.53,1.45,1.45
12276.0,1.32,1.45,1.46
12277.0,1.11,1.45,1.46
12279.0,0.93,1.46,1.45
12281.0,0.83,1.46,1.43
12283.0,0.74,1.45,1.41
12285.0,0.71,1.45,1.41
12288.0,0.86,1.45,1.47
12290.0,0.86,1.45,1.52
12292.0,0.88,1.45,1.56
12294.0,1.02,1.45,1.59
12296.0,1.04,1.45,1.59
12298.0,0.96,1.45,1.59
12300.0,1.1,1.45,1.6
12302.0,1.19,1.45,1.6
12304.0,1.24,1.45,1.63
12306.0,1.38,1.45,1.65
12308.0,1.45,1.45,1.68
12310.0,1.51,1.45,1.69
12312.0,1.68,1.45,1.68
12314.0,1.7,1.45,1.67
12316.0,1.68,1.45,1.62
12318.0,1.62,1.45,1.61
12320.0,1.68,1.45,1.57
12321.0,1.78,1.46,1.52
12323.0,1.86,1.45,1.51
12325.0,1.79,1.45,1.52
12327.0,1.89,1.45,1.52
12329.0,1.91,1.45,1.51
12332.0,2.0,1.45,1.5
12334.0,2.04,1.45,1.51
12336.0,1.66,1.45,1.5
12338.0,2.01,1.45,1.5
12340.0,2.21,1.45,1.49
12342.0,2.04,1.46,1.5
12344.0,2.26,1.46,1.5
12346.0,2.31,1.45,1.51
12348.0,2.27,1.45,1.55
12350.0,2.18,1.45,1.55
12352.0,2.03,1.45,1.5
12354.0,1.95,1.45,1.44
12356.0,1.95,1.45,1.39
12358.0,1.87,1.45,1.4
12360.0,1.79,1.46,1.34
12362.0,1.66,1.46,1.35
12363.0,1.63,1.46,1.33
12365.0,1.59,1.46,1.33
12367.0,1.67,1.46,1.33
12369.0,1.5,1.46,1.32
12371.0,1.39,1.46,1.3
12374.0,1.27,1.46,1.28
12376.0,1.14,1.46,1.27
12378.0,1.08,1.46,1.3
12380.0,1.07,1.46,1.31
12382.0,1.11,1.46,1.35
12384.0,0.96,1.46,1.38
12386.0,0.91,1.46,1.41
12388.0,1.01,1.46,1.44
12390.0,1.03,1.46,1.44
12392.0,1.02,1.46,1.42
12394.0,1.02,1.46,1.45
12396.0,0.95,1.46,1.48
12398.0,1.17,1.46,1.47
12400.0,1.11,1.46,1.48
12402.0,1.14,1.46,1.47
12404.0,1.12,1.46,1.47
12406.0,1.06,1.46,1.48
12407.0,1.05,1.46,1.49
12409.0,1.0,1.46,1.45
12411.0,0.93,1.46,1.46
12413.0,0.98,1.46,1.45
12416.0,0.99,1.46,1.44
12418.0,0.98,1.46,1.45
12420.0,0.85,1.46,1.47
12422.0,1.08,1.46,1.48
12424.0,1.2,1.46,1.47
12426.0,1.11,1.46,1.47
12428.0,1.2,1.46,1.48
12430.0,1.19,1.46,1.47
12432.0,1.13,1.46,1.45
12434.0,1.1,1.46,1.45
12436.0,1.1,1.46,1.46
12438.0,1.08,1.46,1.45
