time,ch1,ch2,ch3
23350.0,1.44,1.25,1.45
23352.0,1.44,1.49,1.47
23354.0,1.44,1.53,1.46
23355.0,1.44,1.49,1.49
23357.0,1.44,1.52,1.51
23359.0,1.44,1.55,1.51
23361.0,1.44,1.47,1.5
23363.0,1.44,1.44,1.49
23365.0,1.44,1.49,1.47
23367.0,1.44,1.48,1.46
23369.0,1.44,1.48,1.47
23371.0,1.44,1.51,1.46
23373.0,1.44,1.53,1.48
23375.0,1.44,1.54,1.51
23377.0,1.44,1.46,1.5
23379.0,1.44,1.49,1.51
23382.0,1.44,1.6,1.51
23384.0,1.44,1.6,1.5
23386.0,1.44,1.6,1.43
23388.0,1.44,1.65,1.42
23390.0,1.44,1.69,1.42
23392.0,1.44,1.67,1.4
23394.0,1.44,1.68,1.43
23396.0,1.44,1.68,1.48
23398.0,1.44,1.65,1.47
23399.0,1.44,1.59,1.51
23401.0,1.44,1.59,1.52
23403.0,1.44,1.62,1.48
23405.0,1.44,1.61,1.48
23407.0,1.44,1.65,1.46
23409.0,1.44,1.55,1.46
23411.0,1.44,1.48,1.46
23413.0,1.44,1.43,1.44
23415.0,1.44,1.42,1.44
23417.0,1.44,1.39,1.45
23419.0,1.44,1.39,1.42
23421.0,1.44,1.37,1.44
23424.0,1.44,1.4,1.47
23426.0,1.44,1.41,1.48
23428.0,1.44,1.45,1.52
23430.0,1.44,1.46,1.51
23432.0,1.44,1.38,1.5
23434.0,1.44,1.31,1.5
23436.0,1.44,1.26,1.47
23438.0,1.44,1.26,1.45
23440.0,1.44,1.25,1.48
23441.0,1.44,1.37,1.48
23443.0,1.44,1.46,1.47
23445.0,1.44,1.53,1.49
23447.0,1.44,1.55,1.54
23449.0,1.44,1.59,1.54
23451.0,1.44,1.61,1.54
23453.0,1.44,1.61,1.51
23455.0,1.44,1.64,1.5
23457.0,1.44,1.71,1.49
23459.0,1.44,1.68,1.47
23461.0,1.44,1.68,1.48
23463.0,1.44,1.63,1.48
23465.0,1.44,1.62,1.48
23468.0,1.44,1.58,1.45
23470.0,1.44,1.62,1.45
23472.0,1.44,1.59,1.47
23474.0,1.44,1.56,1.46
23476.0,1.44,1.53,1.42
23478.0,1.44,1.49,1.39
23480.0,1.44,1.5,1.37
23482.0,1.44,1.49,1.4
23484.0,1.44,1.39,1.41
23485.0,1.44,1.34,1.41
23487.0,1.44,1.37,1.39
23489.0,1.44,1.37,1.42
23491.0,1.44,1.31,1.49
23493.0,1.44,1.29,1.52
23495.0,1.44,1.31,1.52
23497.0,1.44,1.3,1.54
23499.0,1.44,1.31,1.55
23501.0,1.44,1.34,1.55
23503.0,1.44,1.39,1.57
23505.0,1.44,1.36,1.48
23507.0,1.44,1.39,1.44
23510.0,1.44,1.44,1.4
23512.0,1.44,1.45,1.39
23514.0,1.44,1.47,1.37
23516.0,1.44,1.39,1.37
23518.0,1.44,1.32,1.38
23520.0,1.44,1.28,1.41
23522.0,1.44,1.29,1.43
23524.0,1.44,1.26,1.45
23526.0,1.44,1.2,1.44
23528.0,1.44,1.22,1.45
23529.0,1.44,1.31,1.45
23531.0,1.44,1.34,1.49
23533.0,1.44,1.32,1.48
23535.0,1.44,1.35,1.45
23537.0,1.44,1.38,1.45
23539.0,1.44,1.44,1.45
23541.0,1.44,1.46,1.42
23543.0,1.44,1.47,1.41
23545.0,1.44,1.4,1.42
23547.0,1.44,1.29,1.4
23549.0,1.44,1.25,1.41
23552.0,1.44,1.29,1.4
23554.0,1.44,1.35,1.43
23556.0,1.44,1.36,1.49
23558.0,1.44,1.39,1.51
23560.0,1.44,1.44,1.5
23562.0,1.44,1.47,1.54
23564.0,1.44,1.51,1.56
23566.0,1.44,1.27,1.58
23568.0,1.44,0.96,1.58
23570.0,1.44,0.86,1.61
23572.0,1.44,0.83,1.61
23573.0,1.44,0.87,1.56
23575.0,1.44,0.92,1.51
23577.0,1.44,1.02,1.5
23579.0,1.44,1.05,1.49
23581.0,1.44,1.07,1.5
23583.0,1.44,1.11,1.48
23585.0,1.44,1.03,1.45
23587.0,1.44,0.82,1.42
23589.0,1.44,0.81,1.41
23591.0,1.44,0.83,1.45
23593.0,1.44,0.87,1.43
23596.0,1.44,0.9,1.41
23598.0,1.44,0.96,1.42
23600.0,1.44,1.13,1.42
23602.0,1.44,1.36,1.35
23604.0,1.44,1.33,1.31
23606.0,1.44,1.34,1.3
23608.0,1.44,1.39,1.31
23610.0,1.44,1.45,1.3
23612.0,1.44,1.55,1.32
23614.0,1.44,1.61,1.35
23615.0,1.44,1.46,1.37
23617.0,1.44,1.27,1.4
23619.0,1.44,0.83,1.37
23621.0,1.44,0.59,1.37
23623.0,1.44,0.55,1.38
23625.0,1.44,0.6,1.41
23627.0,1.44,0.65,1.44
23629.0,1.44,0.68,1.48
23631.0,1.44,0.79,1.47
23633.0,1.44,0.86,1.46
23635.0,1.44,0.93,1.46
23638.0,1.44,0.98,1.48
23640.0,1.44,1.04,1.42
23642.0,1.44,1.06,1.39
23644.0,1.44,1.1,1.39
23646.0,1.44,1.16,1.42
23648.0,1.44,1.2,1.45
23650.0,1.44,1.27,1.47
23652.0,1.44,1.35,1.47
23654.0,1.44,0.97,1.42
23656.0,1.44,0.74,1.44
23658.0,1.44,0.7,1.45
23659.0,1.44,0.81,1.44
23661.0,1.44,0.93,1.46
23663.0,1.44,1.03,1.45
23665.0,1.44,1.17,1.46
23667.0,1.44,1.28,1.49
23669.0,1.44,1.37,1.48
23671.0,1.44,1.46,1.45
23673.0,1.44,1.51,1.4
23675.0,1.44,1.6,1.38
23677.0,1.44,1.72,1.4
23680.0,1.44,1.74,1.4
23682.0,1.44,1.91,1.39
23684.0,1.44,2.07,1.37
23686.0,1.44,1.96,1.34
23688.0,1.44,1.91,1.34
23690.0,1.44,2.23,1.38
23692.0,1.44,2.29,1.4
23694.0,1.44,2.13,1.4
23696.0,1.44,2.05,1.41
23698.0,1.44,1.87,1.43
23700.0,1.44,1.8,1.45
23702.0,1.44,1.8,1.46
23703.0,1.44,1.8,1.48
23705.0,1.44,1.74,1.48
23707.0,1.44,1.67,1.51
23709.0,1.44,1.81,1.51
23711.0,1.44,1.94,1.48
23713.0,1.44,2.03,1.47
23715.0,1.44,2.08,1.48
23717.0,1.44,2.09,1.48
23719.0,1.44,2.07,1.48
23721.0,1.44,2.04,1.45
23724.0,1.44,2.05,1.46
23726.0,1.44,2.03,1.47
23728.0,1.44,2.08,1.44
23730.0,1.44,2.14,1.42
23732.0,1.44,2.08,1.41
23734.0,1.44,2.03,1.4
23736.0,1.44,2.03,1.4
23738.0,1.44,1.91,1.38
23740.0,1.44,1.91,1.35
23742.0,1.44,1.89,1.31
23744.0,1.44,1.87,1.29
23746.0,1.44,1.84,1.3
23747.0,1.44,1.82,1.33
23749.0,1.44,1.76,1.37
23751.0,1.44,1.74,1.38
23753.0,1.44,1.77,1.41
23755.0,1.44,1.88,1.38
23757.0,1.44,2.05,1.33
23759.0,1.44,1.98,1.32
23761.0,1.44,1.7,1.32
23763.0,1.44,1.62,1.33
23766.0,1.44,1.62,1.36
23768.0,1.44,1.59,1.37
23770.0,1.44,1.57,1.39
23772.0,1.44,1.64,1.43
23774.0,1.44,1.64,1.44
23776.0,1.44,1.71,1.42
23778.0,1.44,1.72,1.42
23780.0,1.44,1.76,1.42
23782.0,1.44,1.8,1.42
23784.0,1.44,1.81,1.44
23786.0,1.44,1.76,1.46
23788.0,1.44,1.65,1.47
23790.0,1.44,1.71,1.46
23791.0,1.44,1.55,1.49
23793.0,1.44,1.48,1.49
23795.0,1.44,1.61,1.42
23797.0,1.44,1.76,1.43
23799.0,1.44,1.82,1.45
23801.0,1.44,1.84,1.46
23803.0,1.44,1.81,1.45
23805.0,1.44,1.72,1.44
23808.0,1.44,1.7,1.46
23810.0,1.44,1.72,1.5
23812.0,1.44,1.78,1.5
23814.0,1.44,1.77,1.51
23816.0,1.44,1.72,1.52
23818.0,1.44,1.68,1.54
23820.0,1.44,1.63,1.54
23822.0,1.44,1.65,1.5
23824.0,1.44,1.66,1.48
23826.0,1.44,1.63,1.53
23828.0,1.44,1.52,1.55
23830.0,1.44,1.45,1.55
23832.0,1.44,1.45,1.54
23833.0,1.44,1.54,1.5
23835.0,1.44,1.72,1.45
23837.0,1.44,1.83,1.42
23839.0,1.44,1.77,1.39
23841.0,1.44,1.73,1.41
23843.0,1.44,1.7,1.4
23845.0,1.44,1.7,1.37
23847.0,1.44,1.66,1.36
23849.0,1.44,1.66,1.34
23852.0,1.44,1.67,1.32
23854.0,1.44,1.63,1.29
23856.0,1.44,1.66,1.26
23858.0,1.44,2.06,1.24
23860.0,1.44,2.62,1.25
23862.0,1.44,3.0,1.25
23864.0,1.44,3.15,1.25
23866.0,1.44,3.22,1.27
23868.0,1.44,3.16,1.28
23870.0,1.44,3.08,1.29
23872.0,1.44,3.01,1.28
23874.0,1.44,2.88,1.31
23876.0,1.44,2.75,1.34
23877.0,1.44,2.67,1.34
23879.0,1.44,2.63,1.32
23881.0,1.44,2.59,1.33
23883.0,1.44,2.55,1.32
23885.0,1.44,2.53,1.35
23887.0,1.44,2.45,1.38
23889.0,1.44,2.46,1.37
23891.0,1.44,2.46,1.35
23894.0,1.44,2.4,1.34
23896.0,1.44,2.27,1.35
23898.0,1.44,2.18,1.37
23900.0,1.44,2.12,1.41
23902.0,1.44,2.03,1.42
23904.0,1.44,1.94,1.41
23906.0,1.44,1.87,1.41
23908.0,1.44,1.68,1.4
23910.0,1.44,1.59,1.36
23912.0,1.44,1.75,1.36
23914.0,1.44,1.79,1.33
23916.0,1.44,1.8,1.35
23918.0,1.44,1.84,1.35
23920.0,1.44,1.79,1.35
23921.0,1.44,1.75,1.37
23923.0,1.44,1.73,1.38
23925.0,1.44,1.73,1.38
23927.0,1.44,1.74,1.38
23929.0,1.44,1.52,1.4
23931.0,1.44,1.4,1.41
23933.0,1.44,1.29,1.41
23936.0,1.44,1.2,1.39
23938.0,1.44,1.16,1.38
23940.0,1.44,1.14,1.39
23942.0,1.44,1.05,1.44
23944.0,1.44,1.0,1.45
23946.0,1.44,0.98,1.45
23948.0,1.44,0.97,1.46
23950.0,1.44,0.98,1.45
23952.0,1.44,0.96,1.42
23954.0,1.44,0.95,1.4
23956.0,1.44,0.98,1.39
23958.0,1.44,1.06,1.38
23960.0,1.44,1.17,1.38
23962.0,1.44,1.3,1.37
23964.0,1.44,1.42,1.38
23965.0,1.44,1.45,1.39
23967.0,1.44,1.5,1.39
23969.0,1.44,1.53,1.42
23971.0,1.44,1.56,1.46
23973.0,1.44,1.47,1.45
23975.0,1.44,1.44,1.51
23977.0,1.44,1.42,1.52
23980.0,1.44,1.45,1.5
23982.0,1.44,1.48,1.46
23984.0,1.44,1.5,1.46
23986.0,1.44,1.49,1.45
23988.0,1.44,1.38,1.45
23990.0,1.44,1.44,1.46
23992.0,1.44,1.48,1.45
23994.0,1.44,1.51,1.45
23996.0,1.44,1.35,1.45
23998.0,1.44,1.28,1.47
24000.0,1.44,1.22,1.48
24002.0,1.44,1.18,1.47
24004.0,1.44,1.22,1.44
24006.0,1.44,1.29,1.44
24007.0,1.44,1.31,1.43
24009.0,1.44,1.28,1.43
24011.0,1.44,1.25,1.45
24013.0,1.44,1.25,1.45
24015.0,1.44,1.21,1.4
24017.0,1.44,1.1,1.41
24019.0,1.44,0.81,1.41
24022.0,1.44,0.32,1.43
24024.0,1.44,0.14,1.42
24026.0,1.44,0.08,1.42
24028.0,1.44,0.07,1.43
24030.0,1.44,0.12,1.44
24032.0,1.44,0.24,1.45
24034.0,1.44,0.32,1.44
24036.0,1.44,0.43,1.47
24038.0,1.44,0.47,1.47
24040.0,1.44,0.5,1.46
24042.0,1.44,0.57,1.46
24044.0,1.44,0.6,1.48
24046.0,1.44,0.65,1.5
24048.0,1.44,0.68,1.55
24050.0,1.44,0.75,1.58
24051.0,1.44,0.86,1.58
24053.0,1.44,0.86,1.56
24055.0,1.44,0.9,1.53
24057.0,1.44,1.0,1.52
24059.0,1.44,0.99,1.52
24061.0,1.44,1.01,1.52
24064.0,1.44,1.07,1.51
24066.0,1.44,1.11,1.47
24068.0,1.44,1.2,1.48
24070.0,1.44,1.26,1.53
24072.0,1.44,1.34,1.54
24074.0,1.44,1.42,1.52
24076.0,1.44,1.43,1.5
24078.0,1.44,1.43,1.49
24080.0,1.44,1.37,1.48
24082.0,1.44,1.33,1.44
24084.0,1.44,1.36,1.43
24086.0,1.44,1.39,1.48
24088.0,1.44,1.33,1.49
24090.0,1.44,1.37,1.54
24092.0,1.44,1.43,1.61
24094.0,1.44,1.48,1.63
24095.0,1.44,1.58,1.6
24097.0,1.44,1.68,1.58
24099.0,1.44,1.75,1.59
24101.0,1.44,1.76,1.59
24103.0,1.44,1.78,1.56
24105.0,1.44,1.76,1.54
24108.0,1.44,1.8,1.55
24110.0,1.44,1.85,1.54
24112.0,1.44,1.86,1.54
24114.0,1.44,1.85,1.53
24116.0,1.44,1.83,1.54
24118.0,1.44,1.75,1.55
24120.0,1.44,1.76,1.51
24122.0,1.44,1.75,1.45
24124.0,1.44,1.7,1.41
24126.0,1.44,1.71,1.36
24128.0,1.44,1.71,1.36
24130.0,1.44,1.74,1.38
24132.0,1.44,1.74,1.41
24134.0,1.44,1.75,1.41
24136.0,1.44,1.71,1.39
24137.0,1.44,1.76,1.38
24139.0,1.44,1.75,1.4
24141.0,1.44,1.73,1.4
24143.0,1.44,1.69,1.38
24145.0,1.44,1.62,1.38
24147.0,1.44,1.62,1.34
24150.0,1.44,1.67,1.33
24152.0,1.44,1.67,1.31
24154.0,1.44,1.7,1.31
24156.0,1.44,1.71,1.34
24158.0,1.44,1.63,1.34
24160.0,1.44,1.57,1.31
24162.0,1.44,1.5,1.32
24164.0,1.44,1.51,1.32
24166.0,1.44,1.51,1.34
24168.0,1.44,1.47,1.34
24170.0,1.44,1.49,1.34
24172.0,1.44,1.51,1.33
24174.0,1.44,1.51,1.32
24176.0,1.44,1.47,1.32
24178.0,1.44,1.42,1.32
24180.0,1.44,1.35,1.3
24181.0,1.44,1.35,1.3
24183.0,1.44,1.33,1.33
24185.0,1.44,1.32,1.41
24187.0,1.44,1.34,1.46
24189.0,1.44,1.31,1.49
24192.0,1.44,1.3,1.49
24194.0,1.44,1.29,1.48
24196.0,1.44,1.37,1.47
24198.0,1.44,1.39,1.49
24200.0,1.44,1.34,1.49
24202.0,1.44,1.33,1.49
24204.0,1.44,1.25,1.46
24206.0,1.44,1.3,1.46
24208.0,1.44,1.34,1.4
24210.0,1.44,1.32,1.4
24212.0,1.44,1.32,1.39
24214.0,1.44,1.33,1.38
24216.0,1.44,1.33,1.39
24218.0,1.44,1.37,1.39
24220.0,1.44,1.39,1.39
24222.0,1.44,1.29,1.41
24224.0,1.44,1.26,1.42
24225.0,1.44,1.28,1.44
24227.0,1.44,1.28,1.46
24229.0,1.44,1.27,1.48
24231.0,1.44,1.33,1.46
24233.0,1.44,1.37,1.44
24236.0,1.44,1.4,1.4
24238.0,1.44,1.4,1.37
24240.0,1.44,1.38,1.39
24242.0,1.44,1.52,1.45
24244.0,1.44,1.55,1.44
24246.0,1.44,1.51,1.44
24248.0,1.44,1.53,1.43
24250.0,1.44,1.54,1.44
24252.0,1.44,1.54,1.41
24254.0,1.44,1.54,1.42
24256.0,1.44,1.55,1.38
24258.0,1.44,1.44,1.35
24260.0,1.44,1.35,1.34
24262.0,1.44,1.33,1.36
24264.0,1.44,1.3,1.38
24266.0,1.44,1.31,1.39
24268.0,1.44,1.31,1.41
24269.0,1.44,1.33,1.4
24271.0,1.44,1.43,1.41
24273.0,1.44,1.45,1.39
24275.0,1.44,1.39,1.39
24278.0,1.44,1.31,1.45
24280.0,1.44,1.29,1.45
24282.0,1.44,1.3,1.43
24284.0,1.44,1.29,1.37
24286.0,1.44,1.32,1.38
24288.0,1.44,1.32,1.42
24290.0,1.44,1.34,1.47
24292.0,1.44,1.32,1.49
24294.0,1.44,1.33,1.49
24296.0,1.44,1.36,1.52
24298.0,1.44,1.34,1.54
24300.0,1.44,1.34,1.54
24302.0,1.44,1.32,1.57
24304.0,1.44,1.34,1.55
24306.0,1.44,1.27,1.57
24308.0,1.44,1.32,1.54
24310.0,1.44,1.35,1.51
24311.0,1.44,1.34,1.5
24313.0,1.44,1.37,1.52
24315.0,1.44,1.4,1.5
24317.0,1.44,1.44,1.51
24320.0,1.44,1.38,1.53
24322.0,1.44,1.41,1.52
24324.0,1.44,1.44,1.5
24326.0,1.44,1.39,1.49
24328.0,1.44,1.35,1.51
24330.0,1.44,1.43,1.55
24332.0,1.44,1.51,1.56
24334.0,1.44,1.37,1.55
24336.0,1.44,1.45,1.55
24338.0,1.44,1.37,1.54
24340.0,1.44,1.39,1.52
24342.0,1.44,1.4,1.51
24344.0,1.44,1.33,1.53
24346.0,1.44,1.3,1.54
24348.0,1.44,1.29,1.53
24350.0,1.44,1.34,1.57
24352.0,1.44,1.32,1.56
24354.0,1.44,1.39,1.57
24355.0,1.44,1.5,1.57
24357.0,1.44,1.37,1.54
24359.0,1.44,1.48,1.53
24361.0,1.44,1.51,1.45
24364.0,1.44,1.44,1.42
24366.0,1.44,1.52,1.37
24368.0,1.44,1.59,1.33
24370.0,1.44,1.6,1.32
24372.0,1.44,1.6,1.33
24374.0,1.44,1.69,1.35
24376.0,1.44,1.74,1.37
24378.0,1.44,1.65,1.38
24380.0,1.44,1.78,1.43
24382.0,1.44,1.72,1.5
24384.0,1.44,1.67,1.55
24386.0,1.44,1.69,1.63
24388.0,1.44,1.85,1.64
24390.0,1.44,1.95,1.62
24392.0,1.44,1.85,1.62
24394.0,1.44,1.82,1.62
24396.0,1.44,1.97,1.61
24398.0,1.44,1.94,1.62
24399.0,1.44,2.11,1.6
24401.0,1.44,2.16,1.61
24403.0,1.44,2.11,1.62
24406.0,1.44,2.08,1.6
24408.0,1.44,2.15,1.58
24410.0,1.44,2.08,1.6
24412.0,1.44,2.06,1.57
24414.0,1.44,1.99,1.6
24416.0,1.44,1.92,1.63
24418.0,1.44,1.66,1.62
24420.0,1.44,1.65,1.61
24422.0,1.44,1.85,1.62
24424.0,1.44,1.95,1.59
24426.0,1.44,1.9,1.6
24428.0,1.44,1.97,1.64
24430.0,1.44,2.29,1.68
24432.0,1.44,2.33,1.7
24434.0,1.44,2.45,1.65
24436.0,1.44,2.51,1.6
24438.0,1.44,2.12,1.56
24440.0,1.44,1.76,1.51
24441.0,1.44,1.77,1.52
24443.0,1.44,1.51,1.55
24445.0,1.44,1.53,1.52
24448.0,1.44,1.45,1.51
24450.0,1.44,1.54,1.54
24452.0,1.44,1.5,1.55
24454.0,1.44,1.32,1.52
24456.0,1.44,1.17,1.49
24458.0,1.44,1.01,1.48
24460.0,1.44,1.04,1.52
24462.0,1.44,1.15,1.55
24464.0,1.44,0.94,1.55
24466.0,1.44,0.94,1.57
24468.0,1.44,0.76,1.58
24470.0,1.44,0.67,1.59
24472.0,1.44,1.03,1.6
24474.0,1.44,0.69,1.55
24476.0,1.44,0.54,1.5
24478.0,1.44,1.01,1.48
24480.0,1.44,1.13,1.48
24482.0,1.44,1.11,1.49
24484.0,1.44,1.72,1.52
24485.0,1.44,2.04,1.5
24487.0,1.44,2.1,1.49
24489.0,1.44,2.16,1.45
24492.0,1.44,2.12,1.41
24494.0,1.44,2.32,1.39
24496.0,1.44,2.14,1.36
24498.0,1.44,1.85,1.35
24500.0,1.44,1.85,1.36
24502.0,1.44,1.72,1.37
24504.0,1.44,1.85,1.35
24506.0,1.44,1.81,1.37
24508.0,1.44,1.35,1.45
24510.0,1.44,1.02,1.5
24512.0,1.44,0.77,1.47
24514.0,1.44,0.7,1.4
24516.0,1.44,0.85,1.34
24518.0,1.44,0.84,1.32
24520.0,1.44,1.01,1.35
24522.0,1.44,1.59,1.34
24524.0,1.44,1.34,1.29
24526.0,1.44,0.76,1.29
24527.0,1.44,0.65,1.34
24529.0,1.44,0.5,1.37
24531.0,1.44,0.42,1.38
24534.0,1.44,0.3,1.34
24536.0,1.44,0.14,1.32
24538.0,1.44,0.34,1.29
24540.0,1.44,1.12,1.28
24542.0,1.44,1.2,1.3
24544.0,1.44,0.87,1.3
24546.0,1.44,0.0,1.31
24548.0,1.44,0.0,1.37
24550.0,1.44,0.0,1.42
24552.0,1.44,0.0,1.43
24554.0,1.44,0.0,1.39
24556.0,1.44,0.1,1.34
24558.0,1.44,0.03,1.34
24560.0,1.44,0.0,1.34
24562.0,1.44,0.0,1.35
24564.0,1.44,0.0,1.36
24566.0,1.44,0.0,1.33
24568.0,1.44,0.0,1.34
24570.0,1.44,0.0,1.33
24571.0,1.44,0.0,1.33
24573.0,1.44,0.0,1.31
24576.0,1.44,0.0,1.29
24578.0,1.44,0.0,1.25
24580.0,1.44,0.0,1.26
24582.0,1.44,0.0,1.31
24584.0,1.44,0.0,1.36
24586.0,1.44,0.0,1.37
24588.0,1.44,0.0,1.4
24590.0,1.44,0.0,1.45
24592.0,1.44,0.0,1.49
24594.0,1.44,0.0,1.48
24596.0,1.44,0.0,1.48
24598.0,1.44,0.0,1.51
24600.0,1.44,0.0,1.56
24602.0,1.44,0.0,1.61
24604.0,1.44,0.0,1.64
24606.0,1.44,0.0,1.67
24608.0,1.44,0.0,1.67
24610.0,1.44,0.0,1.65
24612.0,1.44,0.0,1.64
24613.0,1.44,0.0,1.62
24615.0,1.44,0.0,1.6
24617.0,1.44,0.0,1.61
24620.0,1.44,0.0,1.66
24622.0,1.44,0.0,1.65
24624.0,1.44,0.0,1.59
24626.0,1.44,0.0,1.55
24628.0,1.44,0.0,1.56
24630.0,1.44,0.0,1.56
24632.0,1.44,0.0,1.6
24634.0,1.44,0.0,1.63
24636.0,1.44,0.0,1.65
24638.0,1.44,0.0,1.63
24640.0,1.44,0.0,1.59
24642.0,1.44,0.0,1.6
24644.0,1.44,0.0,1.64
24646.0,1.44,0.0,1.65
24648.0,1.44,0.0,1.63
24650.0,1.44,0.0,1.65
24652.0,1.44,0.0,1.69
24654.0,1.44,0.0,1.7
24656.0,1.44,0.0,1.78
24657.0,1.44,0.0,1.83
24659.0,1.44,0.0,1.86
24662.0,1.44,0.0,1.9
24664.0,1.44,0.0,1.91
24666.0,1.44,0.0,1.88
24668.0,1.44,0.0,1.89
24670.0,1.44,0.0,1.91
24672.0,1.44,0.0,1.87
24674.0,1.44,0.0,1.85
24676.0,1.44,0.0,1.94
24678.0,1.44,0.0,1.99
24680.0,1.44,0.0,2.0
24682.0,1.44,0.0,1.95
24684.0,1.44,0.0,1.91
24686.0,1.44,0.0,1.91
24688.0,1.44,0.0,1.91
24690.0,1.44,0.0,1.95
24692.0,1.44,0.21,1.95
24694.0,1.44,0.45,1.92
24696.0,1.44,0.69,1.89
24698.0,1.44,0.91,1.89
24700.0,1.44,1.11,1.84
24701.0,1.44,1.3,1.77
24704.0,1.44,1.47,1.73
24706.0,1.44,1.63,1.71
24708.0,1.44,1.78,1.64
24710.0,1.44,2.5,1.62
24712.0,1.44,3.3,1.61
24714.0,1.44,3.3,1.59
24716.0,1.44,3.3,1.57
24718.0,1.44,3.3,1.53
24720.0,1.44,3.3,1.52
24722.0,1.44,3.3,1.5
24724.0,1.44,3.3,1.49
24726.0,1.44,3.3,1.47
24728.0,1.44,3.3,1.48
24730.0,1.44,3.3,1.48
24732.0,1.44,3.3,1.51
24734.0,1.44,3.3,1.52
24736.0,1.44,3.3,1.54
24738.0,1.44,3.3,1.5
24740.0,1.44,3.3,1.47
24742.0,1.44,3.3,1.44
24744.0,1.44,3.3,1.5
24745.0,1.44,3.3,1.48
24748.0,1.44,3.3,1.43
24750.0,1.44,3.3,1.44
24752.0,1.44,3.3,1.49
24754.0,1.44,3.3,1.53
24756.0,1.44,3.3,1.48
24758.0,1.44,3.3,1.47
24760.0,1.44,3.3,1.51
24762.0,1.44,3.3,1.53
24764.0,1.44,3.3,1.51
24766.0,1.44,3.3,1.52
24768.0,1.44,3.3,1.54
24770.0,1.44,3.3,1.52
24772.0,1.44,3.3,1.51
24774.0,1.44,3.3,1.54
24776.0,1.44,3.3,1.52
24778.0,1.44,3.3,1.5
24780.0,1.44,3.3,1.5
24782.0,1.44,3.3,1.52
24784.0,1.44,3.3,1.54
24786.0,1.44,3.3,1.55
24788.0,1.44,3.3,1.57
24790.0,1.44,3.25,1.56
24792.0,1.44,3.3,1.51
24794.0,1.44,3.3,1.55
24796.0,1.44,3.2,1.63
24798.0,1.44,2.93,1.64
24800.0,1.44,2.96,1.63
24802.0,1.44,2.75,1.61
24804.0,1.44,2.48,1.64
24806.0,1.44,2.49,1.65
24808.0,1.44,2.4,1.68
24810.0,1.44,2.69,1.67
24812.0,1.44,2.86,1.68
24814.0,1.44,2.84,1.67
24816.0,1.44,2.92,1.64
24818.0,1.44,2.94,1.65
24820.0,1.44,3.18,1.63
24822.0,1.44,3.02,1.62
24824.0,1.44,3.12,1.62
24826.0,1.44,3.25,1.62
24828.0,1.44,3.27,1.61
24830.0,1.44,3.3,1.55
24832.0,1.44,3.26,1.53
24834.0,1.44,3.15,1.5
24836.0,1.44,2.88,1.47
24838.0,1.44,2.73,1.46
24840.0,1.44,2.3,1.47
24842.0,1.44,2.05,1.45
24844.0,1.44,2.11,1.47
24846.0,1.44,2.29,1.47
24848.0,1.44,2.37,1.48
24850.0,1.44,2.35,1.46
24852.0,1.44,2.42,1.44
24854.0,1.44,2.32,1.41
24856.0,1.44,2.05,1.37
24858.0,1.44,1.97,1.35
24860.0,1.44,2.13,1.33
24862.0,1.44,2.33,1.31
24864.0,1.44,2.3,1.28
24866.0,1.44,2.23,1.28
24868.0,1.44,2.3,1.28
24870.0,1.44,2.37,1.25
24872.0,1.44,2.33,1.22
24875.0,1.44,2.32,1.18
24876.0,1.44,2.47,1.17
24878.0,1.44,2.5,1.18
24880.0,1.44,2.21,1.21
24882.0,1.44,2.14,1.15
24884.0,1.44,2.19,1.12
24886.0,1.44,2.22,1.1
24888.0,1.44,2.39,1.07
24890.0,1.44,2.5,1.02
24892.0,1.44,2.49,0.97
24894.0,1.44,2.46,0.98
24896.0,1.44,2.52,0.95
24898.0,1.44,2.81,0.95
24900.0,1.44,2.77,0.92
24902.0,1.44,2.92,0.85
24904.0,1.44,3.3,0.85
24906.0,1.44,3.3,0.83
24908.0,1.44,3.3,0.82
24910.0,1.44,3.3,0.82
24912.0,1.44,3.3,0.84
24914.0,1.44,3.3,0.84
24916.0,1.44,3.3,0.84
24919.0,1.44,3.3,0.81
24920.0,1.44,3.3,0.78
24922.0,1.44,3.3,0.74
24924.0,1.44,3.3,0.72
24926.0,1.44,3.3,0.72
24928.0,1.44,3.3,0.72
24930.0,1.44,3.3,0.73
24932.0,1.44,3.3,0.74
24934.0,1.44,3.3,0.75
24936.0,1.44,3.3,0.74
24938.0,1.44,3.3,0.75
24940.0,1.44,3.24,0.74
24942.0,1.44,3.13,0.79
24944.0,1.44,3.16,0.83
24946.0,1.44,3.08,0.9
24948.0,1.44,2.96,0.91
24950.0,1.44,2.63,0.87
24952.0,1.44,2.45,0.9
24954.0,1.44,2.5,0.94
24956.0,1.44,2.32,0.95
24958.0,1.44,2.25,0.93
24961.0,1.44,2.0,0.96
24962.0,1.44,2.08,0.99
24964.0,1.44,2.18,1.0
24966.0,1.44,2.18,0.97
24968.0,1.44,2.09,0.97
24970.0,1.44,1.78,1.0
24972.0,1.44,1.79,0.98
24974.0,1.44,1.62,0.99
24976.0,1.44,1.69,1.03
24978.0,1.44,1.65,1.07
24980.0,1.44,1.75,1.12
24982.0,1.44,1.7,1.11
24984.0,1.44,1.7,1.05
24986.0,1.44,1.72,1.03
24988.0,1.44,1.65,1.02
24990.0,1.44,1.73,1.05
24992.0,1.44,1.72,1.09
