time,ch1,ch2
6436.0,1.39,1.41
6438.0,1.38,1.47
6440.0,1.43,1.51
6442.0,1.51,1.54
6444.0,1.57,1.54
6446.0,1.6,1.55
6448.0,1.6,1.71
6450.0,1.58,1.76
6452.0,1.5,1.72
6454.0,1.36,1.68
6456.0,1.3,1.71
6458.0,1.36,1.79
6460.0,1.42,1.71
6462.0,1.59,1.78
6464.0,1.67,1.83
6466.0,1.73,1.85
6468.0,1.71,1.9
6470.0,1.69,1.94
6471.0,1.69,1.93
6473.0,1.59,1.97
6475.0,1.53,2.0
6478.0,1.55,2.07
6480.0,1.63,2.01
6482.0,1.69,1.85
6484.0,1.77,1.84
6486.0,1.81,1.77
6488.0,1.75,1.7
6490.0,1.72,1.82
6492.0,1.63,1.78
6494.0,1.45,1.62
6496.0,1.37,1.58
6498.0,1.42,1.85
6500.0,1.44,1.71
6502.0,1.53,1.5
6504.0,1.6,1.77
6506.0,1.65,1.81
6508.0,1.64,1.6
6510.0,1.61,1.4
6512.0,1.53,1.27
6514.0,1.43,1.27
6515.0,1.4,1.24
6517.0,1.39,1.35
6520.0,1.45,1.46
6522.0,1.51,1.47
6524.0,1.59,1.31
6526.0,1.62,1.34
6528.0,1.61,1.45
6530.0,1.54,1.54
6532.0,1.41,1.51
6534.0,1.34,1.56
6536.0,1.3,1.78
6538.0,1.27,1.8
6540.0,1.31,1.78
6542.0,1.4,1.67
6544.0,1.47,1.55
6546.0,1.51,1.54
6548.0,1.53,1.65
6550.0,1.46,1.52
6552.0,1.44,1.5
6554.0,1.32,1.53
6556.0,1.24,1.65
6557.0,1.18,1.61
6559.0,1.29,1.73
6562.0,1.39,1.69
6564.0,1.48,1.64
6566.0,1.51,1.62
6568.0,1.48,1.59
6570.0,1.48,1.52
6572.0,1.48,1.56
6574.0,1.37,1.45
6576.0,1.32,1.31
6578.0,1.33,1.21
6580.0,1.38,1.24
6582.0,1.47,1.3
6584.0,1.58,1.25
6586.0,1.66,1.2
6588.0,1.6,1.09
6590.0,1.46,1.05
6592.0,1.45,1.03
6594.0,1.33,0.99
6596.0,1.28,0.95
6598.0,1.3,0.92
6600.0,1.37,0.88
6601.0,1.46,0.92
6603.0,1.54,0.84
6606.0,1.56,0.75
6608.0,1.57,0.81
6610.0,1.5,0.8
6612.0,1.5,0.79
6614.0,1.31,0.87
6616.0,1.2,0.81
6618.0,1.14,0.73
6620.0,1.23,0.56
6622.0,1.33,0.45
6624.0,1.46,0.36
6626.0,1.54,0.3
6628.0,1.57,0.32
6630.0,1.5,0.26
6632.0,1.52,0.34
6634.0,1.42,0.33
6636.0,1.4,0.23
6638.0,1.41,0.3
6640.0,1.47,0.4
6642.0,1.55,0.48
6643.0,1.63,0.39
6645.0,1.67,0.44
6648.0,1.61,0.49
6650.0,1.52,0.46
6652.0,1.53,0.58
6654.0,1.4,0.59
6656.0,1.35,0.58
6658.0,1.35,0.7
6660.0,1.4,0.79
6662.0,1.48,0.79
6664.0,1.52,0.74
6666.0,1.56,0.78
6668.0,1.54,0.86
6670.0,1.43,1.08
6672.0,1.38,1.45
6674.0,1.26,1.41
6676.0,1.16,1.42
6678.0,1.18,1.48
6680.0,1.29,1.47
6682.0,1.45,1.53
6684.0,1.55,1.54
6686.0,1.63,1.61
6687.0,1.63,1.73
6690.0,1.61,1.84
6692.0,1.51,1.88
6694.0,1.39,1.81
6696.0,1.33,1.81
6698.0,1.35,1.91
6700.0,1.38,1.91
6702.0,1.47,1.84
6704.0,1.53,1.68
6706.0,1.57,1.77
6708.0,1.57,1.86
6710.0,1.55,1.95
6712.0,1.44,1.98
6714.0,1.31,1.92
6716.0,1.33,1.98
6718.0,1.33,2.02
6720.0,1.39,1.99
6722.0,1.5,1.99
6724.0,1.6,1.88
6726.0,1.63,1.84
6728.0,1.61,1.78
6730.0,1.57,1.79
6731.0,1.44,1.79
6734.0,1.33,1.77
6736.0,1.27,1.79
6738.0,1.27,1.81
6740.0,1.32,1.87
6742.0,1.45,1.87
6744.0,1.52,1.71
6746.0,1.55,1.72
6748.0,1.58,1.79
6750.0,1.52,1.73
6752.0,1.41,1.69
6754.0,1.3,1.67
6756.0,1.27,1.69
6758.0,1.26,1.72
6760.0,1.39,1.75
6762.0,1.48,1.72
6764.0,1.51,1.67
6766.0,1.54,1.67
6768.0,1.53,1.77
6770.0,1.49,1.75
6772.0,1.44,1.67
6773.0,1.33,1.64
6776.0,1.28,1.67
6778.0,1.22,1.77
6780.0,1.33,1.79
6782.0,1.45,1.75
6784.0,1.53,1.63
6786.0,1.57,1.66
6788.0,1.57,1.74
6790.0,1.49,1.8
6792.0,1.44,1.82
6794.0,1.29,1.69
6796.0,1.27,1.68
6798.0,1.29,1.74
6800.0,1.38,1.7
6802.0,1.46,1.62
6804.0,1.52,1.58
6806.0,1.55,1.65
6808.0,1.52,1.72
6810.0,1.47,1.75
6812.0,1.41,1.75
6814.0,1.29,1.66
6816.0,1.25,1.69
6818.0,1.25,1.66
6820.0,1.33,1.6
6822.0,1.47,1.63
6824.0,1.54,1.61
6826.0,1.59,1.63
6828.0,1.59,1.75
6830.0,1.48,1.68
6832.0,1.46,1.73
6834.0,1.35,1.7
6836.0,1.32,1.7
6838.0,1.32,1.71
6840.0,1.43,1.71
6842.0,1.54,1.66
6844.0,1.59,1.6
6846.0,1.64,1.59
6848.0,1.62,1.65
6850.0,1.58,1.68
6852.0,1.5,1.65
6854.0,1.37,1.55
6856.0,1.32,1.6
6858.0,1.35,1.56
6861.0,1.45,1.58
6862.0,1.54,1.64
6864.0,1.55,1.49
6866.0,1.57,1.55
6868.0,1.49,1.47
6870.0,1.43,1.47
6872.0,1.4,1.5
6874.0,1.28,1.49
6876.0,1.24,1.55
6878.0,1.26,1.58
6880.0,1.3,1.59
6882.0,1.45,1.61
6884.0,1.5,1.55
6886.0,1.55,1.55
6888.0,1.52,1.66
6890.0,1.48,1.72
6892.0,1.43,1.75
6894.0,1.31,1.72
6896.0,1.25,1.88
6898.0,1.28,2.0
6900.0,1.32,1.99
6903.0,1.44,2.02
6905.0,1.49,1.85
6906.0,1.51,1.85
6908.0,1.48,1.91
6910.0,1.47,1.92
6912.0,1.44,1.91
6914.0,1.3,1.84
6916.0,1.27,1.85
6918.0,1.31,1.93
6920.0,1.37,1.85
6922.0,1.45,1.8
6924.0,1.47,1.67
6926.0,1.51,1.58
6928.0,1.51,1.64
6930.0,1.46,1.61
6932.0,1.36,1.58
6934.0,1.24,1.57
6936.0,1.29,1.67
6938.0,1.28,1.65
6940.0,1.34,1.6
6942.0,1.45,1.58
6944.0,1.53,1.54
6947.0,1.59,1.53
6948.0,1.59,1.52
6950.0,1.52,1.47
6952.0,1.46,1.42
6954.0,1.3,1.34
6956.0,1.26,1.35
6958.0,1.26,1.36
6960.0,1.34,1.32
6962.0,1.46,1.32
6964.0,1.49,1.27
6966.0,1.52,1.27
6968.0,1.45,1.28
6970.0,1.35,1.35
6972.0,1.33,1.37
6974.0,1.23,1.29
6976.0,1.29,1.29
6978.0,1.3,1.31
6980.0,1.44,1.31
6982.0,1.57,1.29
6984.0,1.65,1.21
6986.0,1.69,1.36
6989.0,1.65,1.46
6991.0,1.58,1.45
6992.0,1.49,1.44
6994.0,1.38,1.45
6996.0,1.35,1.51
6998.0,1.35,1.65
7000.0,1.47,1.71
7002.0,1.6,1.74
7004.0,1.58,1.57
7006.0,1.58,1.6
7008.0,1.6,1.75
7010.0,1.53,1.68
7012.0,1.48,1.6
7014.0,1.31,1.5
7016.0,1.31,1.58
7018.0,1.35,1.58
7020.0,1.47,1.55
7022.0,1.62,1.49
7024.0,1.63,1.42
7026.0,1.65,1.41
7028.0,1.66,1.44
7031.0,1.58,1.45
7033.0,1.47,1.42
7035.0,1.34,1.42
7036.0,1.32,1.45
7038.0,1.29,1.4
7040.0,1.4,1.43
7042.0,1.54,1.47
7044.0,1.56,1.34
7046.0,1.59,1.29
7048.0,1.55,1.29
7050.0,1.52,1.38
7052.0,1.42,1.45
7054.0,1.28,1.38
7056.0,1.23,1.34
7058.0,1.26,1.34
7060.0,1.36,1.3
7062.0,1.5,1.31
7064.0,1.56,1.27
7066.0,1.6,1.22
7068.0,1.58,1.25
7070.0,1.52,1.18
7072.0,1.5,1.16
7075.0,1.43,1.2
7077.0,1.39,1.25
7079.0,1.4,1.22
7080.0,1.5,1.21
7082.0,1.62,1.26
7084.0,1.63,1.24
7086.0,1.64,1.31
7088.0,1.59,1.31
7090.0,1.49,1.4
7092.0,1.44,1.5
7094.0,1.28,1.37
7096.0,1.27,1.34
7098.0,1.28,1.4
7100.0,1.39,1.35
7102.0,1.49,1.31
7104.0,1.53,1.24
7106.0,1.56,1.27
7108.0,1.55,1.35
7110.0,1.5,1.41
7112.0,1.42,1.37
7114.0,1.28,1.37
7117.0,1.29,1.4
7119.0,1.26,1.39
7121.0,1.35,1.43
7123.0,1.55,1.42
7124.0,1.62,1.44
7126.0,1.66,1.49
7128.0,1.7,1.47
7130.0,1.62,1.39
7132.0,1.53,1.38
7134.0,1.39,1.38
7136.0,1.4,1.4
7138.0,1.4,1.39
7140.0,1.49,1.36
7142.0,1.57,1.41
7144.0,1.64,1.33
7146.0,1.68,1.31
7148.0,1.65,1.32
7150.0,1.6,1.39
7152.0,1.55,1.35
7154.0,1.41,1.26
7156.0,1.39,1.24
7159.0,1.39,1.34
7161.0,1.5,1.39
7163.0,1.59,1.36
7165.0,1.64,1.26
7167.0,1.71,1.33
7168.0,1.64,1.28
7170.0,1.57,1.27
7172.0,1.5,1.31
7174.0,1.35,1.27
7176.0,1.33,1.32
7178.0,1.35,1.31
7180.0,1.47,1.34
7182.0,1.54,1.35
7184.0,1.56,1.31
7186.0,1.6,1.35
7188.0,1.53,1.3
7190.0,1.49,1.38
7192.0,1.43,1.37
7194.0,1.27,1.34
7196.0,1.24,1.38
7198.0,1.25,1.47
7200.0,1.32,1.41
7203.0,1.47,1.39
7205.0,1.52,1.26
7207.0,1.57,1.29
7209.0,1.55,1.32
7211.0,1.54,1.42
7212.0,1.51,1.49
7214.0,1.34,1.35
7216.0,1.31,1.32
7218.0,1.3,1.38
7220.0,1.37,1.4
7222.0,1.45,1.5
7224.0,1.52,1.47
7226.0,1.54,1.47
7228.0,1.5,1.47
7230.0,1.48,1.52
7232.0,1.39,1.51
7234.0,1.26,1.48
7236.0,1.26,1.51
7238.0,1.27,1.57
7240.0,1.37,1.55
7242.0,1.49,1.57
7245.0,1.54,1.47
7247.0,1.61,1.51
7249.0,1.59,1.53
7251.0,1.53,1.53
7253.0,1.5,1.48
7255.0,1.35,1.46
7256.0,1.35,1.57
7258.0,1.31,1.6
7260.0,1.39,1.64
7262.0,1.51,1.75
7264.0,1.54,1.7
7266.0,1.56,1.71
7268.0,1.5,1.67
7270.0,1.43,1.62
7272.0,1.34,1.67
7274.0,1.22,1.69
7276.0,1.19,1.72
7278.0,1.19,1.78
7280.0,1.29,1.69
7282.0,1.43,1.72
7284.0,1.46,1.61
7287.0,1.5,1.57
7289.0,1.45,1.53
7291.0,1.39,1.52
7293.0,1.35,1.5
7295.0,1.23,1.45
7297.0,1.26,1.55
7299.0,1.28,1.62
7300.0,1.39,1.67
7302.0,1.47,1.7
7304.0,1.51,1.6
7306.0,1.55,1.6
7308.0,1.52,1.61
7310.0,1.48,1.61
7312.0,1.4,1.61
7314.0,1.21,1.45
7316.0,1.22,1.52
7318.0,1.24,1.61
7320.0,1.38,1.59
7322.0,1.45,1.49
7324.0,1.48,1.42
7326.0,1.46,1.45
7328.0,1.41,1.45
7331.0,1.33,1.45
7333.0,1.29,1.5
7335.0,1.16,1.51
7337.0,1.16,1.5
7339.0,1.18,1.51
7341.0,1.32,1.48
7342.0,1.43,1.5
7344.0,1.47,1.4
7346.0,1.5,1.45
7348.0,1.46,1.48
7350.0,1.43,1.58
7352.0,1.36,1.6
7354.0,1.2,1.48
7356.0,1.23,1.46
7358.0,1.28,1.49
7360.0,1.3,1.42
7362.0,1.39,1.37
7364.0,1.47,1.34
7366.0,1.54,1.4
7368.0,1.44,1.32
7370.0,1.39,1.42
7373.0,1.37,1.45
7375.0,1.21,1.38
7377.0,1.18,1.44
7379.0,1.22,1.59
7381.0,1.35,1.54
7383.0,1.47,1.47
7385.0,1.5,1.36
7386.0,1.58,1.49
7388.0,1.55,1.57
7390.0,1.47,1.6
7392.0,1.44,1.57
7394.0,1.27,1.5
7396.0,1.23,1.57
7398.0,1.26,1.67
7400.0,1.32,1.61
7402.0,1.44,1.66
7404.0,1.46,1.57
7406.0,1.5,1.61
7408.0,1.48,1.63
7410.0,1.55,1.71
7412.0,1.46,1.63
7415.0,1.3,1.56
7417.0,1.3,1.59
7419.0,1.3,1.58
7421.0,1.42,1.52
7423.0,1.53,1.54
7425.0,1.55,1.39
7427.0,1.59,1.41
7429.0,1.59,1.46
7430.0,1.56,1.49
7432.0,1.45,1.48
7434.0,1.33,1.41
7436.0,1.34,1.48
7438.0,1.36,1.56
7440.0,1.43,1.55
7442.0,1.58,1.58
7444.0,1.59,1.46
7446.0,1.62,1.51
7448.0,1.6,1.58
7450.0,1.55,1.67
7452.0,1.45,1.62
7454.0,1.3,1.52
7456.0,1.34,1.57
7459.0,1.37,1.56
7461.0,1.45,1.5
7463.0,1.64,1.61
7465.0,1.66,1.51
7467.0,1.69,1.52
7469.0,1.65,1.52
7471.0,1.51,1.53
7472.0,1.41,1.53
7474.0,1.32,1.47
7476.0,1.31,1.45
7478.0,1.34,1.51
7480.0,1.49,1.56
7482.0,1.59,1.58
7484.0,1.62,1.43
7486.0,1.6,1.38
7488.0,1.62,1.42
7490.0,1.55,1.38
7492.0,1.43,1.44
7494.0,1.3,1.42
7496.0,1.34,1.45
7498.0,1.32,1.49
7501.0,1.46,1.52
7503.0,1.6,1.5
7505.0,1.64,1.36
7507.0,1.7,1.39
7509.0,1.66,1.45
7511.0,1.6,1.5
7513.0,1.48,1.48
7515.0,1.32,1.45
7517.0,1.35,1.53
7518.0,1.33,1.49
7520.0,1.44,1.47
7522.0,1.58,1.55
7524.0,1.6,1.45
7526.0,1.64,1.47
7528.0,1.65,1.51
7530.0,1.58,1.44
7532.0,1.51,1.42
7534.0,1.35,1.4
7536.0,1.39,1.49
7538.0,1.42,1.52
7540.0,1.47,1.53
7543.0,1.54,1.46
7545.0,1.58,1.34
7547.0,1.6,1.36
7549.0,1.58,1.47
7551.0,1.51,1.52
7553.0,1.43,1.44
7555.0,1.27,1.38
7557.0,1.3,1.41
7559.0,1.32,1.4
7560.0,1.42,1.42
7562.0,1.5,1.4
7564.0,1.55,1.29
7566.0,1.54,1.4
7568.0,1.48,1.46
7570.0,1.44,1.48
7572.0,1.43,1.54
7574.0,1.29,1.49
7576.0,1.3,1.46
7578.0,1.34,1.42
7580.0,1.44,1.35
7582.0,1.54,1.29
7584.0,1.55,1.23
7587.0,1.59,1.33
7589.0,1.57,1.38
7591.0,1.56,1.45
7593.0,1.43,1.46
7595.0,1.29,1.38
7597.0,1.27,1.39
7599.0,1.33,1.35
7601.0,1.39,1.32
7603.0,1.53,1.3
7605.0,1.51,1.16
7606.0,1.53,1.14
7608.0,1.51,1.11
7610.0,1.45,1.12
7612.0,1.44,1.12
7614.0,1.29,0.99
7616.0,1.36,0.96
7618.0,1.36,0.92
7620.0,1.4,0.93
7622.0,1.52,0.86
7624.0,1.56,0.72
7626.0,1.58,0.76
7629.0,1.47,0.84
7631.0,1.44,1.01
7633.0,1.35,0.95
7635.0,1.25,0.78
7637.0,1.26,0.89
7639.0,1.29,1.13
7641.0,1.36,1.07
7643.0,1.47,0.96
7645.0,1.47,0.78
7647.0,1.5,0.79
7648.0,1.44,0.64
7650.0,1.36,0.87
7652.0,1.27,0.86
7654.0,1.15,0.67
7656.0,1.16,0.73
7658.0,1.15,0.6
7660.0,1.2,0.47
7662.0,1.33,0.46
7664.0,1.37,0.35
7666.0,1.41,0.9
7668.0,1.36,1.17
7671.0,1.31,1.16
7673.0,1.23,1.09
7675.0,1.11,0.84
7677.0,1.14,0.7
7679.0,1.19,0.62
7681.0,1.32,0.65
7683.0,1.45,0.63
7685.0,1.47,0.26
7687.0,1.55,0.24
7689.0,1.5,0.34
7691.0,1.42,0.42
7692.0,1.36,0.35
7694.0,1.24,0.25
7696.0,1.29,0.62
7698.0,1.28,0.84
7700.0,1.43,0.66
7702.0,1.5,0.62
7704.0,1.51,0.64
7706.0,1.57,1.13
7708.0,1.58,1.42
7710.0,1.48,1.75
7712.0,1.45,1.99
7715.0,1.32,1.8
7717.0,1.33,1.9
7719.0,1.35,1.83
7721.0,1.42,1.72
7723.0,1.5,2.08
7725.0,1.54,1.89
7727.0,1.58,1.75
7729.0,1.58,1.81
7731.0,1.52,1.97
7733.0,1.5,2.15
7735.0,1.35,1.98
7736.0,1.37,1.99
7738.0,1.41,2.13
7740.0,1.5,2.26
7742.0,1.57,2.25
7744.0,1.6,2.15
7746.0,1.69,2.17
7748.0,1.65,2.05
7750.0,1.56,2.09
7752.0,1.49,2.17
7754.0,1.37,1.98
7757.0,1.37,1.99
7759.0,1.45,2.17
7761.0,1.54,2.16
7763.0,1.6,2.04
7765.0,1.63,2.08
7767.0,1.7,1.87
7769.0,1.63,1.75
7771.0,1.58,1.95
7773.0,1.5,1.97
7775.0,1.38,1.94
7777.0,1.37,1.82
7779.0,1.42,1.74
7780.0,1.43,1.5
7782.0,1.55,1.48
7784.0,1.54,1.61
7786.0,1.62,1.59
7788.0,1.56,1.46
7790.0,1.5,1.37
7792.0,1.46,1.32
7794.0,1.33,1.32
7796.0,1.29,1.35
7799.0,1.35,1.4
7801.0,1.39,1.36
7803.0,1.51,1.33
7805.0,1.54,1.24
7807.0,1.58,1.23
7809.0,1.55,1.23
7811.0,1.51,1.39
7813.0,1.48,1.4
7815.0,1.35,1.15
7817.0,1.37,1.22
7819.0,1.34,1.18
7821.0,1.41,1.11
7822.0,1.56,0.91
7824.0,1.61,0.71
7826.0,1.65,0.9
7828.0,1.63,0.92
7830.0,1.58,0.8
7832.0,1.52,1.0
7834.0,1.37,0.92
7836.0,1.31,0.89
7838.0,1.35,0.96
7840.0,1.45,0.95
7843.0,1.58,0.89
7845.0,1.58,0.89
7847.0,1.62,0.93
7849.0,1.57,0.83
7851.0,1.48,0.75
7853.0,1.46,0.92
7855.0,1.31,0.94
7857.0,1.31,0.74
7859.0,1.38,0.79
7861.0,1.49,0.77
7863.0,1.62,0.75
7865.0,1.66,0.59
7866.0,1.72,0.49
7868.0,1.61,0.43
7870.0,1.55,0.35
7872.0,1.5,0.26
7874.0,1.4,0.13
7876.0,1.43,0.21
7878.0,1.45,0.23
7880.0,1.57,0.25
7882.0,1.59,0.31
7885.0,1.56,0.25
7887.0,1.55,0.35
7889.0,1.48,0.49
7891.0,1.44,0.64
7893.0,1.35,0.66
7895.0,1.15,0.75
7897.0,1.19,0.98
7899.0,1.24,1.16
7901.0,1.36,1.21
7903.0,1.5,1.24
7905.0,1.49,1.24
7907.0,1.5,1.35
7909.0,1.51,1.31
7910.0,1.45,1.27
7912.0,1.41,1.34
7914.0,1.25,1.33
7916.0,1.29,1.56
7918.0,1.29,1.54
7920.0,1.38,1.62
7922.0,1.5,1.8
7924.0,1.5,1.76
7927.0,1.51,1.81
7929.0,1.53,1.93
7931.0,1.52,1.93
7933.0,1.44,2.1
7935.0,1.3,2.41
7937.0,1.35,2.25
7939.0,1.33,2.13
7941.0,1.37,2.16
7943.0,1.5,2.26
7945.0,1.48,2.03
7947.0,1.49,2.03
7949.0,1.5,2.06
7951.0,1.43,1.99
7953.0,1.38,1.97
7954.0,1.25,1.91
7956.0,1.27,2.03
7958.0,1.35,2.08
7960.0,1.44,2.06
7962.0,1.54,2.08
7964.0,1.53,1.92
7966.0,1.55,1.88
7968.0,1.56,1.93
7971.0,1.49,1.91
7973.0,1.42,1.95
7975.0,1.32,1.98
7977.0,1.32,2.05
7979.0,1.37,1.98
7981.0,1.47,1.97
7983.0,1.6,1.96
7985.0,1.61,1.93
7987.0,1.59,1.98
7989.0,1.53,2.04
7991.0,1.45,2.05
7993.0,1.39,2.05
7995.0,1.23,2.03
7997.0,1.2,2.1
7998.0,1.27,2.19
8000.0,1.38,2.11
8002.0,1.51,2.1
8004.0,1.51,2.06
8006.0,1.55,2.15
8008.0,1.46,2.31
8010.0,1.43,2.3
8013.0,1.34,2.25
8015.0,1.18,2.18
8017.0,1.16,2.22
8019.0,1.25,2.26
8021.0,1.38,2.36
8023.0,1.5,2.39
8025.0,1.55,2.33
8027.0,1.59,2.34
8029.0,1.51,2.35
8031.0,1.46,2.38
8033.0,1.42,2.27
8035.0,1.3,2.14
8037.0,1.29,2.22
8039.0,1.35,2.22
8040.0,1.37,2.15
8042.0,1.43,2.16
8044.0,1.46,2.19
8046.0,1.49,2.22
8048.0,1.47,2.25
8050.0,1.4,2.1
8052.0,1.31,2.02
8055.0,1.23,1.98
8057.0,1.23,2.0
8059.0,1.24,2.02
8061.0,1.41,2.1
8063.0,1.47,1.95
8065.0,1.46,1.82
8067.0,1.48,1.8
8069.0,1.4,1.74
8071.0,1.4,1.78
8073.0,1.36,1.71
8075.0,1.22,1.53
8077.0,1.22,1.58
8079.0,1.28,1.64
8081.0,1.37,1.65
8083.0,1.48,1.57
8084.0,1.49,1.47
8086.0,1.53,1.43
8088.0,1.52,1.44
8090.0,1.49,1.51
8092.0,1.43,1.48
8094.0,1.27,1.39
8096.0,1.28,1.36
8099.0,1.32,1.46
8101.0,1.39,1.41
8103.0,1.57,1.47
8105.0,1.57,1.36
8107.0,1.57,1.27
8109.0,1.55,1.35
8111.0,1.54,1.45
8113.0,1.42,1.41
8115.0,1.28,1.33
8117.0,1.29,1.33
8119.0,1.35,1.38
8121.0,1.45,1.28
8123.0,1.56,1.28
8125.0,1.55,1.2
8126.0,1.58,1.36
8128.0,1.57,1.43
8130.0,1.55,1.52
8132.0,1.46,1.49
8134.0,1.34,1.46
8136.0,1.35,1.54
8138.0,1.38,1.59
8141.0,1.5,1.59
8143.0,1.64,1.64
8145.0,1.63,1.69
8147.0,1.68,1.78
8149.0,1.65,1.81
8151.0,1.56,1.81
8153.0,1.52,1.78
8155.0,1.42,2.02
8157.0,1.45,2.35
8159.0,1.45,2.39
8161.0,1.55,2.39
8163.0,1.64,2.25
8165.0,1.68,2.19
8167.0,1.63,2.23
8169.0,1.57,2.2
8170.0,1.52,2.22
8172.0,1.39,2.05
8174.0,1.28,1.93
8176.0,1.29,2.06
8178.0,1.38,2.02
8180.0,1.47,1.96
8183.0,1.55,1.83
8185.0,1.58,1.78
8187.0,1.59,1.76
8189.0,1.57,1.74
8191.0,1.47,1.68
8193.0,1.38,1.57
8195.0,1.29,1.5
8197.0,1.28,1.57
8199.0,1.35,1.59
8201.0,1.52,1.51
8203.0,1.6,1.44
8205.0,1.57,1.38
8207.0,1.59,1.35
8209.0,1.58,1.36
8211.0,1.51,1.36
8212.0,1.42,1.28
8214.0,1.28,1.24
8216.0,1.29,1.27
8218.0,1.35,1.35
8220.0,1.45,1.25
8222.0,1.59,1.23
8224.0,1.64,1.11
8227.0,1.65,1.16
8229.0,1.59,1.14
8231.0,1.47,1.12
8233.0,1.42,1.16
8235.0,1.31,1.1
8237.0,1.35,1.15
8239.0,1.39,1.23
8241.0,1.5,1.34
8243.0,1.57,1.35
8245.0,1.58,1.22
8247.0,1.61,1.27
8249.0,1.58,1.35
8251.0,1.53,1.39
8253.0,1.48,1.41
8255.0,1.35,1.31
8256.0,1.34,1.34
8258.0,1.39,1.38
8260.0,1.44,1.42
8262.0,1.57,1.45
8264.0,1.61,1.37
8266.0,1.62,1.36
8269.0,1.54,1.32
8271.0,1.52,1.32
8273.0,1.44,1.38
8275.0,1.3,1.34
8277.0,1.31,1.42
8279.0,1.32,1.47
8281.0,1.43,1.45
8283.0,1.52,1.47
8285.0,1.56,1.51
8287.0,1.59,1.49
8289.0,1.54,1.36
8291.0,1.51,1.47
8293.0,1.41,1.43
8295.0,1.31,1.41
8297.0,1.33,1.4
8299.0,1.37,1.37
8300.0,1.47,1.41
8302.0,1.58,1.44
8304.0,1.57,1.39
8306.0,1.57,1.43
8308.0,1.5,1.43
8311.0,1.46,1.31
8313.0,1.41,1.29
8315.0,1.33,1.3
8317.0,1.35,1.32
8319.0,1.35,1.25
8321.0,1.48,1.23
8323.0,1.59,1.24
8325.0,1.6,1.25
8327.0,1.66,1.3
8329.0,1.58,1.36
8331.0,1.51,1.43
8333.0,1.45,1.55
8335.0,1.33,1.51
8337.0,1.35,1.57
8339.0,1.36,1.53
8341.0,1.39,1.46
8342.0,1.55,1.47
8344.0,1.57,1.38
8346.0,1.59,1.36
8348.0,1.53,1.37
8350.0,1.47,1.36
8352.0,1.41,1.27
8355.0,1.29,1.21
8357.0,1.32,1.3
8359.0,1.37,1.27
8361.0,1.49,1.29
8363.0,1.6,1.28
8365.0,1.56,1.21
8367.0,1.54,1.26
8369.0,1.48,1.19
8371.0,1.42,1.14
8373.0,1.35,1.15
8375.0,1.25,1.13
8377.0,1.28,1.22
8379.0,1.35,1.23
8381.0,1.42,1.18
8383.0,1.53,1.13
8385.0,1.61,1.04
8386.0,1.61,1.04
8388.0,1.57,1.12
8390.0,1.48,1.06
8392.0,1.39,1.07
8394.0,1.27,1.12
8397.0,1.26,1.15
8399.0,1.3,1.13
8401.0,1.38,1.16
8403.0,1.54,1.29
8405.0,1.57,1.21
8407.0,1.57,1.18
8409.0,1.58,1.23
8411.0,1.51,1.26
8413.0,1.46,1.23
8415.0,1.34,1.17
8417.0,1.33,1.27
8419.0,1.39,1.35
8421.0,1.5,1.34
8423.0,1.59,1.32
8425.0,1.61,1.24
8427.0,1.65,1.26
8428.0,1.63,1.28
8430.0,1.49,1.31
8432.0,1.42,1.43
8434.0,1.29,1.44
8436.0,1.28,1.44
8439.0,1.37,1.43
8441.0,1.48,1.48
8443.0,1.54,1.51
8445.0,1.56,1.48
8447.0,1.58,1.56
8449.0,1.55,1.63
8451.0,1.49,1.63
8453.0,1.39,1.65
8455.0,1.26,1.61
8457.0,1.28,1.64
8459.0,1.32,1.69
8461.0,1.39,1.77
8463.0,1.43,1.73
8465.0,1.44,1.7
8467.0,1.43,1.76
8469.0,1.33,1.67
8471.0,1.29,1.7
8472.0,1.25,1.7
8474.0,1.12,1.67
8476.0,1.1,1.7
8478.0,1.2,1.72
8480.0,1.28,1.7
8483.0,1.43,1.64
8485.0,1.46,1.53
8487.0,1.46,1.58
8489.0,1.4,1.63
8491.0,1.36,1.65
8493.0,1.25,1.59
8495.0,1.11,1.5
8497.0,1.12,1.48
8499.0,1.19,1.4
8501.0,1.29,1.4
8503.0,1.41,1.27
8505.0,1.4,1.31
8507.0,1.41,1.4
8509.0,1.32,1.59
8511.0,1.29,1.74
8513.0,1.18,1.7
8514.0,1.13,1.62
8516.0,1.15,1.63
8518.0,1.19,1.52
8520.0,1.29,1.32
8522.0,1.41,1.22
8525.0,1.42,1.15
8527.0,1.38,1.16
8529.0,1.35,1.13
8531.0,1.31,1.09
8533.0,1.21,0.95
8535.0,1.14,0.96
8537.0,1.13,0.99
8539.0,1.2,1.04
8541.0,1.27,1.07
8543.0,1.39,1.02
8545.0,1.42,0.94
8547.0,1.42,1.06
8549.0,1.36,1.1
8551.0,1.32,1.11
8553.0,1.23,1.08
8555.0,1.1,1.04
8557.0,1.08,1.19
8558.0,1.12,1.24
8560.0,1.17,1.28
8562.0,1.24,1.29
8564.0,1.27,1.22
8567.0,1.2,1.25
8569.0,1.17,1.31
8571.0,1.15,1.36
8573.0,1.1,1.4
8575.0,0.99,1.51
8577.0,0.96,1.58
8579.0,0.99,1.56
8581.0,1.05,1.64
8583.0,1.09,1.65
8585.0,1.14,1.67
8587.0,1.17,1.84
