time,ch1
707.0,2.14
709.0,2.09
711.0,2.19
713.0,2.34
715.0,2.43
717.0,2.4
719.0,2.35
721.0,2.45
723.0,2.37
726.0,2.25
728.0,2.19
730.0,2.24
732.0,2.28
734.0,2.36
736.0,2.46
737.0,2.63
739.0,2.56
741.0,2.4
743.0,2.19
745.0,2.14
747.0,1.85
749.0,1.68
751.0,1.9
753.0,2.07
755.0,2.21
757.0,2.24
759.0,2.08
761.0,1.93
763.0,1.72
765.0,1.46
768.0,1.27
770.0,1.26
772.0,1.46
774.0,1.6
776.0,1.72
778.0,1.64
780.0,1.54
781.0,1.44
783.0,1.29
785.0,1.06
787.0,0.96
789.0,0.95
791.0,0.94
793.0,1.0
795.0,1.25
797.0,1.23
799.0,1.26
801.0,1.16
803.0,0.97
805.0,0.89
807.0,0.84
809.0,0.91
812.0,1.07
814.0,1.51
816.0,1.77
818.0,1.82
820.0,1.75
822.0,1.48
823.0,1.13
825.0,1.0
827.0,0.72
829.0,0.81
831.0,1.01
833.0,1.2
835.0,1.31
837.0,1.36
839.0,1.3
841.0,1.41
843.0,1.29
845.0,1.38
847.0,1.35
849.0,1.58
851.0,1.95
854.0,2.22
856.0,2.44
858.0,2.49
860.0,2.57
862.0,2.64
864.0,2.65
865.0,2.73
867.0,2.9
869.0,3.15
871.0,3.3
873.0,3.3
875.0,3.3
877.0,3.3
879.0,3.3
881.0,3.3
883.0,3.3
885.0,3.3
887.0,3.3
889.0,3.3
891.0,3.3
893.0,3.3
896.0,3.3
898.0,3.3
900.0,3.3
902.0,3.3
904.0,3.3
906.0,3.3
908.0,3.3
909.0,3.3
911.0,3.3
913.0,3.3
915.0,3.3
917.0,3.27
919.0,3.03
921.0,2.73
923.0,2.27
925.0,2.05
927.0,1.62
929.0,1.53
931.0,1.61
933.0,1.48
935.0,1.37
937.0,1.13
940.0,0.83
942.0,0.72
944.0,0.28
946.0,0.0
948.0,0.0
950.0,0.0
951.0,0.0
953.0,0.15
955.0,0.42
957.0,0.39
959.0,0.35
961.0,0.47
963.0,0.31
965.0,0.16
967.0,0.27
969.0,0.34
971.0,0.74
973.0,1.03
975.0,1.27
977.0,1.34
979.0,1.39
982.0,1.14
984.0,0.86
986.0,0.52
988.0,0.4
990.0,0.46
992.0,0.71
993.0,0.99
995.0,1.21
997.0,1.24
999.0,1.25
1001.0,1.18
1003.0,0.99
1005.0,0.8
1007.0,0.3
1009.0,0.24
1011.0,0.48
1013.0,0.79
1015.0,1.04
1017.0,1.07
1019.0,1.03
1021.0,0.98
1024.0,0.71
1026.0,0.47
1028.0,0.38
1030.0,0.47
1032.0,0.73
1034.0,1.05
1036.0,1.36
1037.0,1.58
1039.0,1.61
1041.0,1.55
1043.0,1.32
1045.0,1.03
1047.0,0.79
1049.0,3.3
1051.0,3.3
1053.0,3.3
1055.0,3.3
1057.0,3.3
1059.0,3.3
1061.0,3.3
1063.0,3.3
1065.0,3.3
1068.0,3.3
1070.0,3.3
1072.0,3.3
1074.0,3.3
1076.0,3.3
1078.0,3.3
1079.0,3.3
1081.0,3.16
1083.0,2.85
1085.0,2.47
1087.0,1.87
1089.0,1.77
1091.0,1.76
1093.0,2.07
1095.0,2.38
1097.0,2.35
1099.0,2.28
1101.0,2.15
1103.0,1.86
1105.0,1.62
1107.0,1.32
1110.0,1.5
1112.0,1.73
1114.0,2.05
1116.0,2.22
1118.0,2.19
1120.0,2.15
1122.0,2.02
1123.0,1.74
1125.0,1.55
1127.0,1.32
1129.0,1.07
1131.0,1.05
1133.0,1.06
1135.0,0.91
1137.0,0.88
1139.0,0.85
1141.0,0.73
1143.0,0.47
1145.0,0.36
1147.0,0.15
1149.0,0.21
1152.0,0.56
1154.0,0.77
1156.0,1.0
1158.0,1.05
1160.0,1.14
1162.0,0.96
1164.0,0.67
1165.0,0.47
1167.0,0.24
1169.0,0.28
1171.0,0.64
1173.0,0.96
1175.0,1.35
1177.0,1.4
1179.0,1.44
1181.0,1.45
1183.0,1.21
1185.0,1.14
1187.0,0.99
1189.0,1.08
1191.0,1.34
1193.0,1.6
1196.0,1.85
1198.0,1.81
1200.0,1.73
1202.0,1.68
1204.0,1.45
1206.0,1.15
1208.0,0.95
1209.0,0.91
1211.0,1.13
1213.0,1.44
1215.0,1.67
1217.0,1.59
1219.0,1.34
1221.0,1.21
1223.0,1.0
1225.0,0.79
1227.0,0.55
1229.0,0.55
1231.0,0.85
1233.0,1.16
1235.0,1.43
1238.0,1.51
1240.0,1.41
1242.0,1.21
1244.0,0.88
1246.0,0.68
1248.0,0.48
1250.0,0.57
1251.0,0.87
1253.0,1.25
1255.0,1.57
1257.0,1.53
1259.0,1.49
1261.0,1.38
1263.0,1.07
1265.0,0.64
1267.0,0.34
1269.0,0.37
1271.0,0.54
1273.0,0.76
1275.0,0.91
1277.0,0.89
1280.0,0.94
1282.0,0.99
1284.0,0.75
1286.0,0.48
1288.0,0.0
1290.0,0.0
1292.0,0.0
1294.0,0.22
1295.0,0.46
1297.0,0.46
1299.0,0.42
1301.0,0.43
1303.0,0.41
1305.0,0.36
1307.0,0.35
1309.0,0.44
1311.0,0.68
1313.0,0.95
1315.0,0.95
1317.0,1.0
1319.0,1.05
1321.0,1.04
1324.0,0.97
1326.0,0.71
1328.0,0.42
1330.0,0.44
1332.0,0.69
1334.0,0.96
1336.0,1.11
1337.0,1.08
1339.0,1.01
1341.0,0.97
1343.0,0.78
1345.0,0.59
1347.0,0.43
1349.0,0.51
1351.0,0.7
1353.0,0.95
1355.0,1.19
1357.0,1.15
1359.0,1.18
1361.0,1.15
1363.0,0.98
1366.0,0.8
1368.0,0.69
1370.0,0.75
1372.0,0.96
1374.0,1.25
1376.0,1.35
1378.0,1.27
1380.0,1.23
1381.0,1.1
1383.0,0.92
1385.0,0.78
1387.0,0.47
1389.0,0.47
1391.0,0.73
1393.0,0.97
1395.0,1.17
1397.0,1.23
1399.0,1.23
1401.0,1.14
1403.0,0.92
1405.0,0.69
1408.0,0.44
1410.0,0.55
1412.0,0.77
1414.0,1.01
1416.0,1.22
1418.0,1.35
1420.0,1.34
1422.0,1.34
1423.0,1.12
1425.0,0.91
1427.0,0.77
1429.0,0.89
1431.0,1.14
1433.0,1.45
1435.0,1.63
1437.0,1.74
1439.0,1.76
1441.0,1.61
1443.0,1.31
1445.0,1.04
1447.0,0.72
1449.0,0.92
1452.0,1.14
1454.0,1.6
1456.0,1.95
1458.0,2.05
1460.0,2.05
1462.0,1.93
1464.0,1.62
1466.0,1.22
1467.0,1.0
1469.0,0.97
1471.0,1.16
1473.0,1.48
1475.0,1.75
1477.0,1.89
1479.0,1.79
1481.0,1.67
1483.0,1.47
1485.0,1.24
1487.0,1.03
1489.0,1.05
1491.0,1.39
1494.0,1.73
1496.0,1.93
1498.0,1.92
1500.0,1.84
1502.0,1.69
1504.0,1.48
1506.0,1.24
1508.0,1.06
1509.0,1.26
1511.0,1.94
1513.0,2.29
1515.0,2.21
1517.0,2.15
1519.0,2.11
1521.0,2.01
1523.0,1.65
1525.0,2.22
1527.0,3.04
1529.0,3.25
1531.0,2.58
1533.0,2.15
1536.0,1.95
1538.0,1.81
1540.0,1.76
1542.0,1.61
1544.0,1.37
1546.0,1.36
1548.0,2.43
1550.0,2.71
1552.0,2.91
1553.0,3.1
1555.0,3.15
1557.0,2.99
1559.0,2.86
1561.0,2.59
1563.0,2.31
1565.0,2.07
1567.0,1.89
1569.0,1.88
1571.0,2.07
1573.0,2.32
1575.0,2.39
1577.0,2.23
1580.0,2.03
1582.0,1.7
1584.0,1.04
1586.0,0.25
1588.0,0.01
1590.0,0.44
1592.0,0.65
1594.0,0.94
1595.0,1.26
1597.0,1.02
1599.0,1.05
1601.0,0.92
1603.0,1.83
1605.0,2.09
1607.0,1.82
1609.0,1.86
1611.0,2.01
1613.0,1.89
1615.0,1.24
1617.0,0.66
1619.0,0.45
1622.0,0.36
1624.0,0.31
1626.0,0.2
1628.0,0.31
1630.0,0.48
1632.0,0.83
1634.0,1.23
1636.0,1.49
1638.0,2.09
1639.0,2.65
1641.0,2.19
1643.0,1.25
1645.0,0.77
1647.0,0.59
1649.0,0.79
1651.0,1.26
1653.0,1.54
1655.0,1.67
1657.0,1.55
1659.0,1.88
1661.0,2.46
1664.0,1.6
1666.0,1.02
1668.0,0.65
1670.0,0.79
1672.0,1.79
1674.0,1.99
1676.0,1.73
1678.0,1.19
1680.0,1.03
1681.0,0.9
1683.0,0.82
1685.0,1.12
1687.0,0.94
1689.0,0.79
1691.0,1.03
1693.0,1.79
1695.0,1.9
1697.0,1.58
1699.0,1.26
1701.0,1.08
1703.0,0.91
1705.0,0.66
1708.0,0.68
1710.0,0.86
1712.0,1.27
1714.0,1.95
1716.0,2.45
1718.0,2.55
1720.0,2.59
1722.0,2.65
1724.0,2.02
1725.0,1.43
1727.0,1.01
1729.0,1.04
1731.0,1.29
1733.0,1.34
1735.0,1.35
1737.0,1.36
1739.0,1.35
1741.0,1.21
1743.0,1.23
1745.0,1.06
1747.0,0.89
1750.0,1.5
1752.0,1.94
1754.0,2.25
1756.0,2.36
1758.0,2.42
1760.0,2.27
1762.0,2.0
1764.0,1.57
1766.0,1.22
1767.0,0.95
1769.0,1.03
1771.0,1.27
1773.0,1.69
1775.0,1.86
1777.0,1.62
1779.0,1.45
1781.0,1.34
1783.0,0.94
1785.0,0.49
1787.0,0.41
1789.0,0.61
1792.0,0.97
1794.0,1.34
1796.0,1.45
1798.0,1.42
1800.0,1.31
1802.0,1.18
1804.0,0.89
1806.0,0.61
1808.0,0.54
1810.0,0.48
1811.0,0.58
1813.0,1.02
1815.0,1.15
1817.0,1.26
1819.0,1.28
1821.0,1.22
1823.0,1.03
1825.0,0.77
1827.0,0.59
1829.0,0.85
1831.0,1.15
1833.0,1.45
1836.0,1.64
1838.0,1.64
1840.0,1.54
1842.0,1.5
1844.0,1.43
1846.0,1.26
1848.0,1.19
1850.0,1.28
1852.0,1.5
1853.0,1.78
1855.0,2.0
1857.0,2.05
1859.0,1.97
1861.0,1.84
1863.0,1.84
1865.0,1.76
1867.0,1.82
1869.0,2.18
1871.0,2.51
1873.0,2.81
1875.0,2.65
1878.0,2.73
1880.0,2.53
1882.0,2.26
1884.0,1.97
1886.0,1.96
1888.0,2.01
1890.0,2.17
1892.0,2.35
1894.0,2.78
1896.0,2.85
1897.0,2.3
1899.0,1.69
1901.0,1.7
1903.0,1.61
1905.0,1.21
1907.0,1.33
1909.0,1.56
1911.0,1.62
1913.0,1.76
1915.0,1.92
1917.0,1.81
1920.0,1.83
1922.0,1.69
1924.0,1.14
1926.0,0.62
1928.0,0.33
1930.0,0.58
1932.0,0.74
1934.0,1.04
1936.0,1.11
1938.0,1.18
1940.0,1.41
1941.0,1.45
1943.0,1.4
1945.0,0.89
1947.0,0.77
1949.0,1.05
1951.0,1.47
1953.0,1.98
1955.0,2.25
1957.0,2.54
1959.0,2.71
1961.0,2.68
1964.0,2.58
1966.0,2.43
1968.0,2.47
1970.0,2.81
1972.0,3.14
1974.0,3.3
1976.0,3.3
1978.0,3.15
1980.0,3.12
1982.0,3.01
1983.0,2.72
1985.0,2.34
1987.0,2.2
1989.0,2.37
1991.0,2.58
1993.0,2.72
1995.0,2.74
1997.0,2.61
1999.0,2.49
2001.0,2.31
2003.0,2.06
2006.0,1.71
2008.0,1.53
2010.0,1.64
2012.0,1.83
2014.0,1.98
2016.0,2.02
2018.0,1.83
2020.0,1.75
2022.0,1.54
2024.0,1.38
2026.0,1.1
2027.0,1.18
2029.0,1.31
2031.0,1.64
2033.0,1.96
2035.0,2.14
2037.0,2.06
2039.0,2.13
2041.0,1.94
2043.0,1.7
2045.0,1.36
2048.0,1.17
2050.0,1.38
2052.0,1.61
2054.0,1.81
2056.0,1.89
2058.0,1.84
2060.0,1.92
2062.0,1.8
2064.0,1.56
2066.0,1.36
2068.0,1.2
2069.0,1.47
2071.0,1.96
2073.0,2.39
2075.0,2.53
2077.0,2.66
2079.0,2.61
2081.0,2.32
2083.0,2.17
2085.0,1.9
2087.0,1.86
2089.0,2.06
2092.0,2.43
2094.0,2.72
2096.0,2.78
2098.0,2.74
2100.0,2.57
2102.0,2.49
2104.0,2.31
2106.0,2.0
2108.0,1.73
2110.0,1.64
2112.0,2.0
2113.0,2.32
2115.0,2.39
2117.0,2.15
2119.0,2.1
2121.0,1.93
2123.0,1.83
2125.0,1.64
2127.0,1.26
2129.0,1.17
2131.0,1.34
2134.0,1.55
2136.0,1.47
2138.0,1.41
2140.0,1.38
2142.0,1.38
2144.0,1.18
2146.0,0.63
2148.0,0.49
2150.0,0.92
2152.0,1.32
2154.0,1.65
2155.0,1.77
2157.0,1.82
2159.0,1.62
2161.0,1.33
2163.0,1.2
2165.0,0.88
2167.0,0.97
2169.0,1.46
2171.0,1.66
2173.0,1.97
2176.0,1.9
2178.0,1.89
2180.0,1.78
2182.0,1.46
2184.0,1.17
2186.0,0.85
2188.0,0.54
2190.0,0.0
2192.0,0.0
2194.0,0.0
2196.0,0.0
2198.0,0.0
2199.0,0.0
2201.0,0.0
2203.0,0.0
2205.0,0.0
2207.0,0.0
2209.0,0.0
2211.0,0.0
2213.0,0.0
2215.0,0.0
2217.0,0.0
2220.0,0.0
2222.0,0.0
2224.0,0.0
2226.0,0.0
2228.0,0.0
2230.0,0.0
2232.0,0.0
2234.0,0.0
2236.0,0.0
2238.0,0.0
2240.0,0.0
2241.0,0.0
2243.0,0.0
2245.0,0.0
2247.0,0.0
2249.0,0.0
2251.0,0.0
2253.0,0.0
2255.0,0.0
2257.0,0.0
2259.0,0.0
2262.0,0.0
2264.0,0.0
2266.0,0.0
2268.0,0.0
2270.0,0.0
2272.0,0.24
2274.0,0.89
2276.0,1.08
2278.0,0.94
2280.0,0.84
2282.0,0.52
2284.0,0.0
2285.0,0.0
2287.0,0.0
2289.0,0.0
2291.0,0.55
2293.0,1.13
2295.0,1.4
2297.0,1.44
2299.0,1.25
2301.0,0.91
2304.0,0.24
2306.0,0.0
2308.0,0.0
2310.0,0.0
2312.0,0.38
2314.0,0.98
2316.0,1.36
2318.0,1.32
2320.0,1.09
2322.0,0.66
2324.0,0.26
2326.0,0.0
2327.0,0.0
2329.0,0.34
2331.0,1.03
2333.0,1.75
2335.0,2.0
2337.0,1.92
2339.0,1.76
2341.0,1.27
2343.0,1.0
2345.0,0.54
2348.0,0.56
2350.0,1.11
2352.0,1.85
2354.0,2.57
2356.0,2.7
2358.0,2.46
2360.0,2.34
2362.0,2.09
2364.0,1.47
2366.0,0.79
2368.0,0.45
2370.0,0.78
2371.0,1.52
2373.0,2.32
2375.0,2.57
2377.0,2.68
2379.0,2.95
2381.0,2.42
2383.0,1.77
2385.0,1.26
2387.0,1.32
2390.0,1.87
2392.0,2.75
2394.0,3.3
2396.0,3.3
2398.0,3.24
2400.0,3.03
2402.0,2.45
2404.0,1.74
2406.0,1.07
2408.0,0.91
2410.0,1.46
2412.0,2.13
2414.0,2.74
2415.0,2.93
2417.0,2.75
2419.0,2.69
2421.0,2.2
2423.0,1.66
2425.0,1.15
2427.0,1.15
2429.0,1.7
2432.0,2.55
2434.0,3.3
2436.0,3.3
2438.0,3.3
2440.0,3.3
2442.0,3.04
2444.0,2.63
2446.0,1.96
2448.0,1.76
2450.0,2.14
2452.0,3.0
2454.0,3.3
2456.0,3.3
2457.0,3.3
2459.0,3.14
2461.0,2.52
2463.0,1.76
2465.0,1.29
2467.0,1.14
2469.0,1.79
2471.0,2.4
2473.0,2.95
2476.0,3.08
2478.0,3.02
2480.0,2.87
2482.0,2.15
2484.0,1.52
2486.0,0.79
2488.0,0.7
2490.0,0.0
2492.0,0.0
2494.0,0.85
2496.0,1.72
2498.0,2.08
2500.0,2.29
2501.0,1.74
2503.0,1.1
2505.0,0.51
2507.0,0.57
2509.0,1.24
2511.0,2.13
2513.0,2.68
2515.0,2.82
2518.0,2.74
2520.0,2.64
2522.0,2.07
2524.0,1.47
2526.0,0.95
2528.0,0.94
2530.0,1.55
2532.0,2.34
2534.0,2.96
2536.0,3.1
2538.0,3.08
2540.0,2.81
2542.0,1.97
2543.0,1.11
2545.0,0.4
2547.0,0.48
2549.0,0.92
2551.0,1.72
2553.0,2.3
2555.0,2.35
2557.0,2.27
2560.0,1.79
2562.0,1.22
2564.0,0.61
2566.0,0.16
2568.0,0.32
2570.0,0.96
2572.0,1.57
2574.0,1.97
2576.0,1.94
2578.0,1.74
2580.0,1.56
2582.0,1.02
2584.0,0.47
2586.0,0.0
2587.0,0.0
2589.0,0.0
2591.0,0.07
2593.0,0.53
2595.0,0.78
2597.0,0.68
2599.0,0.47
2601.0,0.02
2604.0,0.0
2606.0,0.0
2608.0,0.0
2610.0,0.1
2612.0,0.89
2614.0,1.66
2616.0,1.8
2618.0,1.79
2620.0,1.54
2622.0,1.13
2624.0,0.6
2626.0,0.11
2628.0,0.0
2629.0,0.63
2631.0,1.15
2633.0,1.63
2635.0,1.74
2637.0,1.85
2639.0,1.53
2641.0,0.65
2643.0,0.08
2646.0,0.0
2648.0,0.0
2650.0,0.29
2652.0,1.05
2654.0,1.75
2656.0,2.12
2658.0,2.32
2660.0,2.07
2662.0,1.6
2664.0,1.22
2666.0,0.86
2668.0,0.8
2670.0,1.45
2671.0,2.29
2673.0,3.2
2675.0,3.3
2677.0,3.15
2679.0,2.9
2681.0,2.3
2683.0,1.91
2685.0,1.34
2688.0,1.2
2690.0,1.76
2692.0,2.48
2694.0,3.2
2696.0,3.1
2698.0,2.81
2700.0,2.53
2702.0,1.88
2704.0,0.93
2706.0,0.49
2708.0,0.47
2710.0,1.06
2712.0,1.93
2714.0,2.65
2715.0,2.4
2717.0,2.12
2719.0,3.3
2721.0,3.3
2723.0,3.3
2725.0,3.3
2727.0,3.3
2729.0,3.3
2732.0,3.3
2734.0,3.3
2736.0,3.3
2738.0,3.3
2740.0,3.3
2742.0,3.3
2744.0,3.3
2746.0,3.3
2748.0,3.3
2750.0,3.3
2752.0,3.3
2754.0,3.3
2756.0,3.3
2757.0,3.3
2759.0,3.3
2761.0,3.3
2763.0,3.3
2765.0,3.3
2767.0,3.3
2769.0,3.3
2771.0,3.3
2774.0,3.3
2776.0,3.3
2778.0,3.3
2780.0,3.3
2782.0,3.3
2784.0,3.3
2786.0,3.3
2788.0,3.3
2790.0,3.3
2792.0,3.3
2794.0,3.3
2796.0,3.3
2798.0,3.17
2800.0,2.74
2801.0,2.16
2803.0,1.18
2805.0,0.39
2807.0,0.42
2809.0,0.54
2811.0,0.09
2813.0,0.0
2816.0,0.0
2818.0,0.0
2820.0,0.0
2822.0,0.0
2824.0,0.0
2826.0,0.0
2828.0,0.01
2830.0,0.99
2832.0,1.54
2834.0,2.07
2836.0,2.68
2838.0,2.94
2840.0,2.55
2842.0,0.38
2844.0,0.0
2845.0,0.0
2847.0,0.52
2849.0,1.1
2851.0,1.35
2853.0,1.51
2855.0,0.84
2857.0,0.0
2860.0,0.0
2862.0,0.0
2864.0,0.0
2866.0,0.0
2868.0,0.0
2870.0,0.0
2872.0,0.0
2874.0,0.0
2876.0,0.0
2878.0,0.0
2880.0,0.0
2882.0,0.0
2884.0,0.0
2886.0,0.0
2887.0,0.0
2889.0,0.0
2891.0,0.0
2893.0,0.0
2895.0,0.0
2897.0,0.0
2899.0,0.0
2902.0,0.0
2904.0,0.0
2906.0,0.0
2908.0,0.0
2910.0,0.0
2912.0,0.0
2914.0,0.0
2916.0,0.0
2918.0,0.53
2920.0,0.64
2922.0,0.48
2924.0,0.34
2926.0,0.2
2928.0,0.12
2930.0,0.79
2931.0,1.83
2933.0,2.85
2935.0,3.3
2937.0,3.3
2939.0,3.3
2941.0,3.3
2944.0,3.3
2946.0,3.3
2948.0,3.3
2950.0,3.3
2952.0,3.3
2954.0,3.3
2956.0,3.3
2958.0,3.3
2960.0,3.3
2962.0,3.3
2964.0,3.3
2966.0,3.3
2968.0,3.3
2970.0,3.3
2972.0,3.3
2973.0,3.3
2975.0,3.3
2977.0,3.3
2979.0,3.3
2981.0,3.3
2983.0,3.3
2985.0,3.3
2988.0,3.3
2990.0,3.3
2992.0,3.3
2994.0,3.3
2996.0,3.3
2998.0,3.3
3000.0,3.3
3002.0,3.3
3004.0,3.3
3006.0,3.3
3008.0,3.3
3010.0,3.3
3012.0,3.3
3014.0,3.3
3016.0,3.3
3017.0,3.3
3019.0,3.3
3021.0,3.3
3023.0,3.3
3025.0,3.3
3027.0,3.3
3030.0,3.3
3032.0,3.3
3034.0,3.3
3036.0,3.3
3038.0,3.3
3040.0,3.3
3042.0,3.3
3044.0,3.3
3046.0,3.3
3048.0,3.3
3050.0,3.3
3052.0,3.3
3054.0,3.3
3056.0,3.3
3058.0,3.3
3059.0,3.3
3061.0,3.3
3063.0,3.3
3065.0,3.3
3067.0,3.3
3069.0,3.3
3072.0,3.3
3074.0,3.3
3076.0,3.3
3078.0,3.3
3080.0,3.3
3082.0,3.3
3084.0,3.3
3086.0,3.3
3088.0,3.3
3090.0,3.3
3092.0,3.3
3094.0,3.3
3096.0,3.3
3098.0,3.3
3100.0,3.3
3102.0,3.3
3103.0,3.3
3105.0,3.3
3107.0,3.3
3109.0,3.3
3111.0,3.3
3113.0,3.3
3116.0,3.3
3118.0,3.3
3120.0,3.3
3122.0,3.3
3124.0,3.3
3126.0,3.3
3128.0,3.3
3130.0,3.3
3132.0,3.3
3134.0,3.3
3136.0,3.3
3138.0,3.3
3140.0,3.3
3142.0,3.3
3144.0,3.3
3146.0,3.3
3147.0,3.3
3149.0,3.3
3151.0,3.3
3153.0,3.3
3155.0,2.82
3158.0,1.62
3160.0,0.71
3162.0,1.04
3164.0,1.31
3166.0,1.56
3168.0,1.25
3170.0,1.36
3172.0,1.49
3174.0,1.22
3176.0,1.1
3178.0,1.27
3180.0,1.32
3182.0,0.94
3184.0,0.56
3186.0,0.88
3188.0,0.98
3190.0,0.98
3191.0,0.95
3193.0,0.76
3195.0,0.32
3197.0,0.0
3200.0,0.0
3202.0,0.0
3204.0,0.0
3206.0,0.0
3208.0,0.0
3210.0,0.0
3212.0,0.0
3214.0,0.0
3216.0,0.0
