time,ch2
774.0,1.46
776.0,1.37
778.0,1.32
780.0,1.3
781.0,1.31
783.0,1.47
785.0,1.45
787.0,1.46
789.0,1.53
791.0,1.5
793.0,1.47
795.0,1.4
797.0,1.49
799.0,1.36
801.0,1.51
803.0,1.49
805.0,1.41
807.0,1.43
809.0,1.35
812.0,1.25
814.0,1.26
816.0,1.32
818.0,1.37
820.0,1.36
822.0,1.33
823.0,1.31
825.0,1.43
827.0,1.46
829.0,1.46
831.0,1.48
833.0,1.6
835.0,1.6
837.0,1.53
839.0,1.4
841.0,1.49
843.0,1.49
845.0,1.43
847.0,1.38
849.0,1.37
851.0,1.35
854.0,1.43
856.0,1.36
858.0,1.23
860.0,1.29
862.0,1.32
864.0,1.35
865.0,1.41
867.0,1.4
869.0,1.48
871.0,1.53
873.0,1.39
875.0,1.4
877.0,1.42
879.0,1.43
881.0,1.39
883.0,1.41
885.0,1.34
887.0,1.35
889.0,1.24
891.0,1.17
893.0,1.24
896.0,1.22
898.0,1.17
900.0,1.13
902.0,1.12
904.0,1.21
906.0,1.25
908.0,1.24
909.0,1.24
911.0,1.15
913.0,1.23
915.0,1.38
917.0,1.42
919.0,1.47
921.0,1.51
923.0,1.41
925.0,1.41
927.0,1.45
929.0,1.45
931.0,1.49
933.0,1.55
935.0,1.49
937.0,1.48
940.0,1.36
942.0,1.22
944.0,1.31
946.0,1.21
948.0,1.22
950.0,1.2
951.0,1.21
953.0,1.34
955.0,1.33
957.0,1.34
959.0,1.31
961.0,1.27
963.0,1.27
965.0,1.35
967.0,1.43
969.0,1.45
971.0,1.59
973.0,1.66
975.0,1.61
977.0,1.52
979.0,1.49
982.0,1.49
984.0,1.45
986.0,1.51
988.0,1.48
990.0,1.57
992.0,1.56
993.0,1.55
995.0,1.44
997.0,1.47
999.0,1.47
1001.0,1.58
1003.0,1.55
1005.0,1.6
1007.0,1.61
1009.0,1.6
1011.0,1.46
1013.0,1.55
1015.0,1.85
1017.0,2.33
1019.0,2.26
1021.0,2.12
1024.0,1.88
1026.0,1.81
1028.0,1.65
1030.0,1.61
1032.0,1.53
1034.0,1.6
1036.0,1.51
1037.0,1.49
1039.0,1.55
1041.0,1.46
1043.0,1.41
1045.0,1.45
1047.0,1.45
1049.0,1.51
1051.0,1.55
1053.0,1.61
1055.0,1.67
1057.0,1.65
1059.0,1.64
1061.0,1.66
1063.0,1.62
1065.0,1.64
1068.0,1.63
1070.0,1.58
1072.0,1.76
1074.0,1.62
1076.0,1.55
1078.0,1.42
1079.0,1.46
1081.0,1.45
1083.0,1.53
1085.0,1.53
1087.0,1.57
1089.0,1.54
1091.0,1.59
1093.0,1.53
1095.0,1.45
1097.0,1.36
1099.0,1.33
1101.0,1.47
1103.0,1.51
1105.0,1.45
1107.0,1.35
1110.0,1.35
1112.0,1.4
1114.0,1.35
1116.0,1.34
1118.0,1.27
1120.0,1.26
1122.0,1.28
1123.0,1.18
1125.0,1.16
1127.0,1.11
1129.0,1.11
1131.0,1.21
1133.0,1.33
1135.0,1.38
1137.0,1.47
1139.0,1.38
1141.0,1.35
1143.0,1.33
1145.0,1.35
1147.0,1.44
1149.0,1.45
1152.0,1.4
1154.0,1.46
1156.0,1.41
1158.0,1.5
1160.0,1.5
1162.0,1.62
1164.0,1.91
1166.0,2.32
1167.0,2.62
1169.0,2.85
1171.0,2.92
1173.0,2.91
1175.0,2.81
1177.0,2.69
1179.0,2.53
1181.0,2.55
1183.0,2.52
1185.0,2.51
1187.0,2.52
1189.0,2.52
1191.0,2.5
1193.0,2.46
1196.0,2.3
1198.0,2.16
1200.0,2.1
1202.0,2.07
1204.0,1.91
1206.0,1.7
1208.0,1.41
1209.0,1.08
1211.0,0.76
1213.0,0.56
1215.0,0.37
1217.0,0.32
1219.0,0.28
1221.0,0.23
1223.0,0.19
1225.0,0.34
1227.0,0.36
1229.0,0.43
1231.0,0.5
1233.0,0.57
1235.0,0.7
1238.0,0.69
1240.0,0.74
1242.0,0.8
1244.0,0.79
1246.0,0.88
1248.0,0.99
1250.0,1.03
1251.0,1.03
1253.0,1.01
1255.0,1.07
1257.0,1.03
1259.0,1.14
1261.0,1.05
1263.0,0.95
1265.0,1.01
1267.0,1.03
1269.0,1.05
1271.0,1.25
1273.0,1.25
1275.0,1.25
1277.0,1.28
1280.0,1.29
1282.0,1.24
1284.0,1.2
1286.0,1.27
1288.0,1.41
1290.0,1.41
1292.0,1.49
1294.0,1.7
1295.0,2.88
1297.0,3.3
1299.0,3.3
1301.0,3.3
1303.0,3.3
1305.0,3.3
1307.0,3.3
1309.0,3.0
1311.0,2.42
1313.0,1.84
1315.0,1.43
1317.0,1.19
1319.0,1.07
1321.0,0.93
1324.0,0.85
1326.0,0.85
1328.0,0.81
1330.0,0.82
1332.0,0.85
1334.0,0.93
1336.0,0.93
1337.0,1.02
1339.0,1.04
1341.0,1.05
1343.0,1.02
1345.0,1.08
1347.0,1.07
1349.0,1.19
1351.0,1.28
1353.0,1.36
1355.0,1.32
1357.0,1.45
1359.0,1.42
1361.0,1.45
1363.0,1.39
1366.0,1.45
1368.0,1.44
1370.0,1.41
1372.0,1.44
1374.0,1.45
1376.0,1.4
1378.0,1.43
1380.0,1.43
1381.0,1.5
1383.0,1.43
1385.0,1.46
1387.0,1.53
1389.0,1.52
1391.0,1.56
1393.0,1.57
1395.0,1.53
1397.0,1.53
1399.0,1.46
1401.0,1.56
1403.0,1.58
1405.0,1.66
1408.0,2.06
1410.0,2.39
1412.0,2.21
1414.0,1.93
1416.0,1.78
1418.0,1.71
1420.0,1.75
1422.0,1.72
1424.0,1.87
1425.0,2.04
1427.0,2.05
1429.0,1.92
1431.0,1.86
1433.0,1.7
1435.0,1.49
1437.0,1.38
1439.0,1.28
1441.0,1.2
1443.0,1.16
1445.0,1.24
1447.0,1.25
1449.0,1.27
1452.0,1.38
1454.0,1.32
1456.0,1.32
1458.0,1.32
1460.0,1.31
1462.0,1.19
1464.0,1.19
1466.0,1.22
1467.0,1.27
1469.0,1.27
1471.0,1.31
1473.0,1.33
1475.0,1.32
1477.0,1.29
1479.0,1.31
1481.0,1.37
1483.0,1.37
1485.0,1.47
1487.0,1.47
1489.0,1.49
1491.0,1.52
1494.0,1.5
1496.0,1.46
1498.0,1.46
1500.0,1.52
1502.0,1.5
1504.0,1.46
1506.0,1.48
1508.0,1.51
1510.0,1.49
1511.0,1.46
1513.0,1.46
1515.0,1.42
1517.0,1.49
1519.0,1.45
1521.0,1.46
1523.0,1.39
1525.0,1.4
1527.0,1.44
1529.0,1.45
1531.0,1.49
1533.0,1.57
1536.0,1.51
1538.0,1.47
1540.0,1.45
1542.0,1.46
1544.0,1.47
1546.0,1.55
1548.0,1.57
1550.0,1.6
1552.0,1.58
1553.0,1.73
1555.0,1.67
1557.0,1.75
1559.0,1.76
1561.0,1.67
1563.0,1.64
1565.0,1.77
1567.0,1.83
1569.0,1.8
1571.0,1.74
1573.0,1.61
1575.0,1.6
1577.0,1.56
1580.0,1.6
1582.0,1.6
1584.0,1.6
1586.0,1.67
1588.0,1.71
1590.0,1.65
1592.0,1.56
1594.0,1.5
1596.0,1.46
1597.0,1.48
1599.0,1.56
1601.0,1.65
1603.0,1.64
1605.0,1.64
1607.0,1.59
1609.0,1.54
1611.0,1.47
1613.0,1.44
1615.0,1.44
1617.0,1.44
1619.0,1.51
1622.0,1.45
1624.0,1.42
1626.0,1.43
1628.0,1.39
1630.0,1.36
1632.0,1.35
1634.0,1.36
1636.0,1.35
1638.0,1.3
1639.0,1.27
1641.0,1.55
1643.0,1.62
1645.0,1.67
1647.0,1.59
1649.0,1.32
1651.0,1.14
1653.0,1.27
1655.0,1.39
1657.0,1.54
1659.0,1.63
1661.0,1.51
1664.0,1.31
1666.0,1.36
1668.0,1.48
1670.0,1.64
1672.0,1.52
1674.0,1.33
1676.0,1.2
1678.0,1.11
1680.0,1.01
1682.0,1.09
1683.0,1.15
1685.0,1.3
1687.0,1.31
1689.0,1.26
1691.0,1.3
1693.0,1.17
1695.0,1.11
1697.0,1.09
1699.0,1.05
1701.0,1.07
1703.0,1.14
1705.0,1.2
1708.0,1.07
1710.0,1.04
1712.0,1.17
1714.0,1.31
1716.0,1.25
1718.0,1.18
1720.0,1.22
1722.0,1.35
1724.0,1.3
1725.0,1.42
1727.0,1.43
1729.0,1.46
1731.0,1.43
1733.0,1.13
1735.0,0.7
1737.0,0.89
1739.0,1.37
1741.0,1.67
1743.0,1.45
1745.0,1.34
1747.0,1.05
1750.0,0.81
1752.0,0.36
1754.0,0.0
1756.0,0.06
1758.0,0.0
1760.0,0.0
1762.0,0.0
1764.0,0.0
1766.0,0.0
1768.0,0.0
1769.0,0.0
1771.0,0.0
1773.0,0.0
1775.0,0.0
1777.0,0.0
1779.0,0.0
1781.0,0.0
1783.0,0.0
1785.0,0.0
1787.0,0.0
1789.0,0.1
1792.0,0.36
1794.0,0.56
1796.0,0.6
1798.0,0.6
1800.0,0.72
1802.0,0.97
1804.0,1.22
1806.0,1.55
1808.0,1.81
1810.0,1.8
1812.0,1.87
1813.0,2.15
1815.0,2.33
1817.0,2.26
1819.0,2.47
1821.0,2.41
1823.0,2.34
1825.0,2.25
1827.0,2.26
1829.0,2.28
1831.0,2.27
1833.0,2.3
1836.0,2.36
1838.0,2.41
1840.0,2.34
1842.0,2.29
1844.0,2.29
1846.0,2.42
1848.0,2.36
1850.0,2.41
1852.0,2.42
1854.0,2.37
1855.0,2.4
1857.0,2.4
1859.0,2.29
1861.0,2.21
1863.0,2.23
1865.0,2.19
1867.0,2.04
1869.0,2.18
1871.0,2.21
1873.0,2.27
1875.0,2.06
1878.0,1.95
1880.0,1.96
1882.0,1.92
1884.0,1.92
1886.0,2.15
1888.0,2.15
1890.0,2.16
1892.0,2.05
1894.0,2.06
1896.0,2.02
1898.0,2.01
1899.0,1.99
1901.0,2.12
1903.0,2.21
1905.0,2.26
1907.0,2.17
1909.0,2.11
1911.0,2.07
1913.0,2.05
1915.0,2.0
1917.0,1.94
1920.0,1.98
1922.0,2.07
1924.0,1.93
1926.0,1.94
1928.0,1.94
1930.0,1.78
1932.0,1.79
1934.0,1.84
1936.0,1.77
1938.0,1.84
1940.0,1.83
1941.0,1.71
1943.0,1.64
1945.0,1.71
1947.0,1.77
1949.0,1.79
1951.0,1.68
1953.0,1.61
1955.0,1.65
1957.0,1.69
1959.0,1.58
1961.0,1.67
1964.0,1.57
1966.0,1.55
1968.0,1.73
1970.0,1.74
1972.0,1.86
1974.0,1.69
1976.0,1.62
1978.0,1.53
1980.0,1.54
1982.0,1.47
1984.0,1.49
1985.0,1.58
1987.0,1.59
1989.0,1.65
1991.0,1.55
1993.0,1.49
1995.0,1.49
1997.0,1.5
1999.0,1.59
2001.0,1.68
2003.0,1.7
2006.0,1.85
2008.0,2.01
2010.0,2.08
2012.0,2.07
2014.0,2.02
2016.0,2.06
2018.0,1.95
2020.0,1.99
2022.0,2.04
2024.0,1.9
2026.0,1.89
2027.0,1.81
2029.0,1.81
2031.0,1.88
2033.0,1.84
2035.0,1.81
2037.0,1.8
2039.0,1.71
2041.0,1.75
2043.0,1.76
2045.0,1.82
2048.0,1.94
2050.0,2.1
2052.0,2.1
2054.0,2.2
2056.0,2.25
2058.0,2.39
2060.0,2.61
2062.0,2.65
2064.0,2.73
2066.0,2.91
2068.0,2.89
2070.0,2.83
2071.0,2.69
2073.0,2.67
2075.0,2.76
2077.0,2.76
2079.0,2.61
2081.0,2.69
2083.0,2.62
2085.0,2.71
2087.0,2.72
2089.0,2.68
2092.0,2.78
2094.0,2.81
2096.0,2.69
2098.0,2.76
2100.0,2.93
2102.0,2.96
2104.0,2.82
2106.0,2.81
2108.0,2.79
2110.0,2.76
2112.0,2.65
2113.0,2.57
2115.0,2.42
2117.0,2.34
2119.0,2.26
2121.0,2.15
2123.0,2.05
2125.0,1.97
2127.0,1.83
2129.0,1.78
2131.0,1.79
2134.0,1.7
2136.0,1.61
2138.0,1.54
2140.0,1.52
2142.0,1.4
2144.0,1.35
2146.0,1.33
2148.0,1.32
2150.0,1.32
2152.0,1.29
2154.0,1.3
2156.0,1.28
2157.0,1.16
2159.0,1.04
2161.0,0.84
2163.0,0.76
2165.0,0.83
2167.0,0.93
2169.0,0.85
2171.0,0.85
2173.0,0.72
2176.0,0.7
2178.0,0.5
2180.0,0.55
2182.0,0.62
2184.0,0.64
2186.0,0.51
2188.0,0.39
2190.0,0.44
2192.0,0.48
2194.0,0.39
2196.0,0.39
2198.0,0.32
2199.0,0.45
2201.0,0.43
2203.0,0.46
2205.0,0.61
2207.0,0.65
2209.0,0.66
2211.0,0.62
2213.0,0.73
2215.0,0.79
2217.0,0.72
2220.0,0.83
2222.0,0.84
2224.0,0.89
2226.0,0.95
2228.0,0.87
2230.0,0.82
2232.0,1.03
2234.0,1.09
2236.0,1.14
2238.0,1.15
2240.0,1.15
2242.0,1.12
2243.0,1.04
2245.0,0.98
2247.0,0.84
2249.0,0.95
2251.0,0.96
2253.0,1.03
2255.0,1.11
2257.0,1.13
2259.0,1.11
2262.0,1.05
2264.0,0.97
2266.0,1.0
2268.0,1.03
2270.0,1.05
2272.0,0.98
2274.0,0.94
2276.0,0.98
2278.0,0.95
2280.0,0.91
2282.0,1.01
2284.0,1.03
2285.0,1.09
2287.0,1.11
2289.0,1.14
2291.0,1.2
2293.0,1.13
2295.0,1.09
2297.0,1.11
2299.0,1.08
2301.0,0.95
2304.0,0.88
2306.0,0.91
2308.0,0.86
2310.0,0.93
2312.0,0.97
2314.0,1.02
2316.0,1.08
2318.0,1.07
2320.0,1.08
2322.0,1.1
2324.0,1.08
2326.0,1.08
2328.0,1.13
2329.0,1.16
2331.0,1.17
2333.0,1.09
2335.0,1.11
2337.0,1.14
2339.0,1.17
2341.0,1.17
2343.0,1.08
2345.0,1.04
2348.0,1.03
2350.0,1.16
2352.0,1.26
2354.0,1.24
2356.0,1.28
2358.0,1.31
2360.0,1.3
2362.0,1.27
2364.0,1.24
2366.0,1.3
2368.0,1.33
2370.0,1.35
2371.0,1.43
2373.0,1.3
2375.0,1.34
2377.0,1.26
2379.0,1.31
2381.0,1.37
2383.0,1.38
2385.0,1.49
2387.0,1.43
2390.0,1.46
2392.0,1.51
2394.0,1.4
2396.0,1.32
2398.0,1.38
2400.0,1.37
2402.0,1.39
2404.0,1.31
2406.0,1.37
2408.0,1.46
2410.0,1.53
2412.0,1.49
2414.0,1.48
2415.0,1.5
2417.0,1.47
2419.0,1.43
2421.0,1.36
2423.0,1.3
2425.0,1.31
2427.0,1.25
2429.0,1.26
2432.0,1.29
2434.0,1.34
2436.0,1.39
2438.0,1.33
2440.0,1.33
2442.0,1.37
2444.0,1.41
2446.0,1.47
2448.0,1.48
2450.0,1.55
2452.0,1.59
2454.0,1.47
2456.0,1.49
2458.0,1.51
2459.0,1.45
2461.0,1.33
2463.0,1.38
2465.0,1.55
2467.0,1.56
2469.0,1.63
2471.0,1.61
2473.0,1.55
2476.0,1.56
2478.0,1.47
2480.0,1.46
2482.0,1.48
2484.0,1.42
2486.0,1.51
2488.0,1.55
2490.0,1.63
2492.0,1.62
2494.0,1.63
2496.0,1.58
2498.0,1.55
2500.0,1.6
2501.0,1.59
2503.0,1.51
2505.0,1.53
2507.0,1.49
2509.0,1.51
2511.0,1.42
2513.0,1.44
2515.0,1.55
2518.0,1.55
2520.0,1.53
2522.0,1.45
2524.0,1.4
2526.0,1.38
2528.0,1.36
2530.0,1.38
2532.0,1.44
2534.0,1.36
2536.0,1.39
2538.0,1.43
2540.0,1.47
2542.0,1.44
2544.0,1.33
2545.0,1.34
2547.0,1.31
2549.0,1.3
2551.0,1.42
2553.0,1.39
2555.0,1.4
2557.0,1.38
2560.0,1.33
2562.0,1.34
2564.0,1.37
2566.0,1.41
2568.0,1.5
2570.0,1.53
2572.0,1.48
2574.0,1.43
2576.0,1.4
2578.0,1.29
2580.0,1.31
2582.0,1.32
2584.0,1.34
2586.0,1.41
2588.0,1.45
2589.0,1.42
2591.0,1.39
2593.0,1.27
2595.0,1.22
2597.0,1.26
2599.0,1.31
2601.0,1.35
2604.0,1.35
2606.0,1.38
2608.0,1.35
2610.0,1.27
2612.0,1.3
2614.0,1.29
2616.0,1.31
2618.0,1.42
2620.0,1.39
2622.0,1.37
2624.0,1.32
2626.0,1.4
2628.0,1.43
2630.0,1.44
2631.0,1.49
2633.0,1.46
2635.0,1.43
2637.0,1.44
2639.0,1.38
2641.0,1.37
2643.0,1.36
2646.0,1.45
2648.0,1.46
2650.0,1.51
2652.0,1.46
2654.0,1.47
2656.0,1.5
2658.0,1.47
2660.0,1.43
2662.0,1.26
2664.0,1.38
2666.0,1.55
2668.0,1.59
2670.0,1.46
2672.0,1.23
2674.0,1.15
2675.0,1.41
2677.0,1.4
2679.0,1.45
2681.0,1.56
2683.0,1.47
2685.0,1.47
2688.0,1.39
2690.0,1.28
2692.0,1.23
2694.0,1.07
2696.0,0.89
2698.0,0.9
2700.0,1.22
2702.0,1.07
2704.0,0.63
2706.0,0.51
2708.0,0.52
2710.0,0.37
2712.0,0.0
2714.0,0.0
2716.0,0.0
2718.0,0.0
2719.0,0.0
2721.0,0.0
2723.0,0.0
2725.0,0.0
2727.0,0.0
2729.0,0.0
2732.0,0.0
2734.0,0.0
2736.0,0.0
2738.0,0.0
2740.0,0.0
2742.0,0.0
2744.0,0.0
2746.0,0.0
2748.0,0.0
2750.0,0.0
2752.0,0.0
2754.0,0.0
2756.0,0.0
2758.0,0.0
2760.0,0.0
2761.0,0.0
2763.0,0.0
2765.0,0.0
2767.0,0.0
2769.0,0.0
2771.0,0.0
2774.0,0.0
2776.0,0.0
2778.0,0.0
2780.0,0.0
2782.0,0.0
2784.0,0.0
2786.0,0.0
2788.0,0.0
2790.0,0.0
2792.0,0.0
2794.0,0.0
2796.0,0.0
2798.0,0.0
2800.0,0.0
2802.0,0.0
2804.0,0.0
2805.0,0.04
2807.0,0.1
2809.0,0.24
2811.0,0.22
2813.0,0.4
2816.0,0.53
2818.0,0.61
2820.0,0.78
2822.0,1.03
2824.0,1.19
2826.0,1.24
2828.0,1.05
2830.0,1.14
2832.0,1.62
2834.0,1.95
2836.0,2.21
2838.0,2.35
2840.0,2.45
2842.0,2.49
2844.0,2.31
2846.0,2.18
2847.0,2.15
2849.0,2.27
2851.0,2.48
2853.0,2.65
2855.0,2.72
2857.0,2.65
2860.0,2.34
2862.0,2.06
2864.0,2.52
2866.0,3.01
2868.0,2.84
2870.0,2.61
2872.0,2.5
2874.0,2.32
2876.0,2.25
2878.0,2.21
2880.0,2.23
2882.0,2.4
2884.0,2.43
2886.0,2.5
2888.0,2.57
2890.0,2.59
2891.0,2.59
2893.0,2.48
2895.0,2.55
2897.0,2.55
2899.0,2.63
2902.0,2.51
2904.0,2.49
2906.0,2.45
2908.0,2.26
2910.0,2.55
2912.0,3.05
2914.0,3.12
2916.0,2.88
2918.0,2.68
2920.0,2.66
2922.0,2.6
2924.0,2.45
2926.0,2.31
2928.0,2.23
2930.0,2.4
2932.0,2.65
2933.0,2.53
2935.0,2.34
2937.0,2.25
2939.0,2.45
2941.0,2.53
2944.0,2.59
2946.0,2.65
2948.0,2.69
2950.0,2.64
2952.0,2.57
2954.0,2.47
2956.0,2.43
2958.0,2.27
2960.0,2.08
2962.0,2.05
2964.0,2.04
2966.0,2.07
2968.0,2.05
2970.0,2.02
2972.0,1.86
2974.0,1.69
2976.0,1.72
2977.0,1.68
2979.0,1.67
2981.0,1.57
2983.0,1.49
2985.0,1.66
2988.0,1.68
2990.0,1.67
2992.0,1.56
2994.0,1.5
2996.0,1.36
2998.0,1.39
3000.0,1.35
3002.0,1.22
3004.0,1.08
3006.0,1.27
3008.0,1.46
3010.0,1.51
3012.0,1.52
3014.0,1.55
3016.0,1.51
3018.0,1.49
3019.0,1.55
3021.0,1.52
3023.0,1.55
3025.0,1.68
3027.0,1.72
3030.0,1.75
3032.0,1.8
3034.0,1.83
3036.0,1.86
3038.0,2.07
3040.0,2.03
3042.0,2.01
3044.0,1.95
3046.0,2.1
3048.0,2.18
3050.0,2.23
3052.0,2.18
3054.0,2.09
3056.0,2.15
3058.0,2.09
3060.0,2.12
3062.0,2.16
3063.0,2.11
3065.0,2.06
3067.0,2.08
3069.0,2.03
3072.0,2.11
3074.0,2.06
3076.0,2.08
3078.0,2.1
3080.0,2.13
3082.0,1.98
3084.0,1.99
3086.0,2.09
3088.0,2.1
3090.0,2.06
3092.0,2.19
3094.0,2.56
3096.0,2.91
3098.0,2.98
3100.0,3.12
3102.0,3.13
3104.0,3.3
3106.0,3.3
3107.0,3.3
3109.0,3.3
3111.0,3.3
3113.0,3.3
3116.0,3.3
3118.0,3.3
3120.0,3.3
3122.0,3.3
3124.0,3.3
3126.0,3.26
3128.0,3.15
3130.0,3.19
3132.0,3.25
3134.0,3.2
3136.0,3.14
3138.0,3.15
3140.0,3.19
3142.0,3.12
3144.0,3.08
3146.0,3.01
3148.0,3.07
3149.0,3.08
3151.0,3.14
3153.0,3.18
3155.0,3.28
3158.0,3.22
3160.0,3.13
3162.0,3.25
3164.0,3.27
3166.0,3.21
3168.0,3.29
3170.0,3.23
3172.0,3.16
3174.0,2.97
3176.0,2.81
3178.0,2.68
3180.0,2.5
3182.0,2.51
3184.0,2.53
3186.0,2.56
3188.0,2.39
3190.0,2.2
3192.0,2.01
3193.0,1.91
3195.0,1.9
3197.0,1.9
3200.0,1.87
3202.0,1.91
3204.0,2.0
3206.0,2.01
3208.0,2.02
3210.0,1.95
3212.0,1.75
3214.0,1.61
3216.0,1.56
3218.0,1.62
