time,ch1
430.0,1.52
432.0,1.58
434.0,1.57
436.0,1.47
438.0,1.34
439.0,1.36
441.0,1.35
443.0,1.36
445.0,1.36
447.0,1.38
449.0,1.52
451.0,1.57
453.0,1.56
455.0,1.47
457.0,1.35
459.0,1.38
461.0,1.38
463.0,1.39
465.0,1.37
467.0,1.36
470.0,1.49
472.0,1.56
474.0,1.54
476.0,1.46
478.0,1.38
480.0,1.39
481.0,1.35
483.0,1.34
485.0,1.32
487.0,1.33
489.0,1.51
491.0,1.58
493.0,1.58
495.0,1.55
497.0,1.46
499.0,1.52
501.0,1.5
503.0,1.53
505.0,1.52
507.0,1.53
509.0,1.65
512.0,1.74
514.0,1.73
516.0,1.67
518.0,1.55
520.0,1.57
522.0,1.56
524.0,1.59
525.0,1.55
527.0,1.53
529.0,1.62
531.0,1.69
533.0,1.67
535.0,1.58
537.0,1.46
539.0,1.47
541.0,1.48
543.0,1.49
545.0,1.51
547.0,1.48
549.0,1.59
551.0,1.68
553.0,1.68
556.0,1.59
558.0,1.47
560.0,1.51
562.0,1.54
564.0,1.55
566.0,1.57
567.0,1.55
569.0,1.66
571.0,1.72
573.0,1.71
575.0,1.64
577.0,1.52
579.0,1.51
581.0,1.51
583.0,1.53
585.0,1.52
587.0,1.52
589.0,1.64
591.0,1.69
593.0,1.68
595.0,1.58
598.0,1.46
600.0,1.45
602.0,1.41
604.0,1.41
606.0,1.4
608.0,1.42
609.0,1.55
611.0,1.57
613.0,1.49
615.0,1.35
617.0,1.25
619.0,1.26
621.0,1.31
623.0,1.36
625.0,1.38
627.0,1.37
629.0,1.45
631.0,1.51
633.0,1.55
635.0,1.47
637.0,1.35
640.0,1.38
642.0,1.39
644.0,1.44
646.0,1.48
648.0,1.45
650.0,1.55
652.0,1.62
653.0,1.59
655.0,1.52
657.0,1.4
659.0,1.45
661.0,1.48
663.0,1.49
665.0,1.48
667.0,1.49
669.0,1.58
671.0,1.64
673.0,1.65
675.0,1.63
677.0,1.52
679.0,1.53
681.0,1.52
684.0,1.56
686.0,1.55
688.0,1.51
690.0,1.59
692.0,1.63
694.0,1.6
695.0,1.55
697.0,1.45
699.0,1.47
701.0,1.48
703.0,1.51
705.0,1.47
707.0,1.5
709.0,1.61
711.0,1.66
713.0,1.64
715.0,1.55
717.0,1.41
719.0,1.46
721.0,1.46
723.0,1.48
726.0,1.5
728.0,1.51
730.0,1.62
732.0,1.69
734.0,1.67
736.0,1.56
737.0,1.44
739.0,1.42
741.0,1.4
743.0,1.43
745.0,1.45
747.0,1.45
749.0,1.56
751.0,1.6
753.0,1.55
755.0,1.47
757.0,1.38
759.0,1.42
761.0,1.42
763.0,1.41
765.0,1.42
768.0,1.45
770.0,1.58
772.0,1.64
774.0,1.61
776.0,1.5
778.0,1.35
780.0,1.34
781.0,1.35
783.0,1.36
785.0,1.38
787.0,1.42
789.0,1.57
791.0,1.58
793.0,1.58
795.0,1.53
797.0,1.44
799.0,1.43
801.0,1.41
803.0,1.45
805.0,1.46
807.0,1.49
809.0,1.6
812.0,1.65
814.0,1.62
816.0,1.53
818.0,1.41
820.0,1.45
822.0,1.47
823.0,1.47
825.0,1.48
827.0,1.48
829.0,1.59
831.0,1.64
833.0,1.62
835.0,1.53
837.0,1.41
839.0,1.4
841.0,1.39
843.0,1.42
845.0,1.41
847.0,1.4
849.0,1.49
851.0,1.55
854.0,1.55
856.0,1.47
858.0,1.37
860.0,1.37
862.0,1.41
864.0,1.41
865.0,1.41
867.0,1.4
869.0,1.51
871.0,1.55
873.0,1.55
875.0,1.52
877.0,1.43
879.0,1.43
881.0,1.4
883.0,1.42
885.0,1.4
887.0,1.41
889.0,1.57
891.0,1.62
893.0,1.59
896.0,1.5
898.0,1.36
900.0,1.36
902.0,1.36
904.0,1.36
906.0,1.39
908.0,1.41
909.0,1.54
911.0,1.59
913.0,1.56
915.0,1.46
917.0,1.36
919.0,1.38
921.0,1.4
923.0,1.38
925.0,1.38
927.0,1.41
929.0,1.56
931.0,1.61
933.0,1.58
935.0,1.52
937.0,1.43
940.0,1.45
942.0,1.46
944.0,1.46
946.0,1.43
948.0,1.45
950.0,1.59
951.0,1.66
953.0,1.65
955.0,1.52
957.0,1.41
959.0,1.41
961.0,1.41
963.0,1.41
965.0,1.43
967.0,1.42
969.0,1.48
971.0,1.52
973.0,1.52
975.0,1.44
977.0,1.33
979.0,1.39
982.0,1.43
984.0,1.42
986.0,1.42
988.0,1.44
990.0,1.54
992.0,1.57
993.0,1.54
995.0,1.4
997.0,1.3
999.0,1.37
1001.0,1.37
1003.0,1.35
1005.0,1.34
1007.0,1.32
1009.0,1.44
1011.0,1.48
1013.0,1.47
1015.0,1.4
1017.0,1.29
1019.0,1.3
1021.0,1.31
1024.0,1.37
1026.0,1.36
1028.0,1.37
1030.0,1.49
1032.0,1.55
1034.0,1.56
1036.0,1.5
1037.0,1.36
1039.0,1.38
1041.0,1.42
1043.0,1.45
1045.0,1.41
1047.0,1.38
1049.0,1.53
1051.0,1.61
1053.0,1.59
1055.0,1.55
1057.0,1.45
1059.0,1.46
1061.0,1.47
1063.0,1.49
1065.0,1.47
1068.0,1.46
1070.0,1.58
1072.0,1.62
1074.0,1.6
1076.0,1.47
1078.0,1.34
1079.0,1.38
1081.0,1.36
1083.0,1.39
1085.0,1.37
1087.0,1.41
1089.0,1.53
1091.0,1.58
1093.0,1.57
1095.0,1.48
1097.0,1.38
1099.0,1.4
1101.0,1.45
1103.0,1.54
1105.0,1.56
1107.0,1.54
1110.0,1.69
1112.0,1.71
1114.0,1.67
1116.0,1.59
1118.0,1.46
1120.0,1.52
1122.0,1.51
1123.0,1.55
1125.0,1.55
1127.0,1.55
1129.0,1.64
1131.0,1.65
1133.0,1.65
1135.0,1.55
1137.0,1.43
1139.0,1.47
1141.0,1.45
1143.0,1.49
1145.0,1.48
1147.0,1.47
1149.0,1.62
1152.0,1.68
1154.0,1.64
1156.0,1.53
1158.0,1.43
1160.0,1.47
1162.0,1.48
1164.0,1.5
1165.0,1.52
1167.0,1.5
1169.0,1.63
1171.0,1.65
1173.0,1.6
1175.0,1.49
1177.0,1.4
1179.0,1.42
1181.0,1.42
1183.0,1.41
1185.0,1.43
1187.0,1.45
1189.0,1.54
1191.0,1.58
1193.0,1.56
1196.0,1.48
1198.0,1.36
1200.0,1.36
1202.0,1.37
1204.0,1.44
1206.0,1.4
1208.0,1.36
1209.0,1.52
1211.0,1.55
1213.0,1.55
1215.0,1.44
1217.0,1.34
1219.0,1.38
1221.0,1.36
1223.0,1.38
1225.0,1.33
1227.0,1.3
1229.0,1.41
1231.0,1.47
1233.0,1.45
1235.0,1.37
1238.0,1.31
1240.0,1.42
1242.0,1.35
1244.0,1.38
1246.0,1.41
1248.0,1.42
1250.0,1.54
1251.0,1.49
1253.0,1.46
1255.0,1.43
1257.0,1.34
1259.0,1.34
1261.0,1.45
1263.0,1.5
1265.0,1.48
1267.0,1.5
1269.0,1.62
1271.0,1.66
1273.0,1.6
1275.0,1.46
1277.0,1.4
1280.0,1.49
1282.0,1.48
1284.0,1.47
1286.0,1.47
1288.0,1.48
1290.0,1.63
1292.0,1.63
1294.0,1.56
1295.0,1.41
1297.0,1.3
1299.0,1.41
1301.0,1.45
1303.0,1.4
1305.0,1.34
1307.0,1.36
1309.0,1.51
1311.0,1.55
1313.0,1.65
1315.0,1.53
1317.0,1.33
1319.0,1.3
1321.0,1.26
1324.0,1.32
1326.0,1.34
1328.0,1.35
1330.0,1.43
1332.0,1.49
1334.0,1.45
1336.0,1.33
1337.0,1.23
1339.0,1.17
1341.0,1.18
1343.0,1.36
1345.0,1.49
1347.0,1.56
1349.0,1.67
1351.0,1.75
1353.0,1.71
1355.0,1.6
1357.0,1.5
1359.0,1.55
1361.0,1.5
1363.0,1.53
1366.0,1.57
1368.0,1.59
1370.0,1.67
1372.0,1.72
1374.0,1.67
1376.0,1.28
1378.0,1.14
1380.0,1.2
1381.0,1.29
1383.0,1.34
1385.0,1.04
1387.0,0.71
1389.0,1.27
1391.0,1.55
1393.0,1.55
1395.0,1.35
1397.0,1.07
1399.0,1.04
1401.0,1.03
1403.0,1.04
1405.0,0.95
1408.0,0.79
1410.0,0.77
1412.0,0.9
1414.0,0.88
1416.0,0.76
1418.0,0.84
1420.0,0.62
1422.0,0.34
1423.0,0.0
1425.0,0.0
1427.0,0.0
1429.0,0.1
1431.0,0.3
1433.0,0.32
1435.0,0.04
1437.0,0.0
1439.0,0.15
1441.0,0.24
1443.0,0.32
1445.0,0.36
1447.0,0.24
1449.0,0.21
1452.0,0.23
1454.0,0.26
1456.0,0.0
1458.0,0.0
1460.0,0.0
1462.0,0.12
1464.0,0.21
1466.0,0.24
1467.0,0.35
1469.0,0.53
1471.0,0.5
1473.0,0.48
1475.0,0.62
1477.0,0.55
1479.0,0.75
1481.0,0.77
1483.0,0.9
1485.0,0.96
1487.0,0.98
1489.0,1.07
1491.0,1.08
1494.0,1.36
1496.0,1.28
1498.0,1.05
1500.0,0.9
1502.0,0.98
1504.0,1.51
1506.0,1.59
1508.0,1.44
1509.0,1.76
1511.0,1.81
1513.0,1.79
1515.0,1.77
1517.0,1.73
1519.0,1.79
1521.0,1.74
1523.0,1.62
1525.0,1.64
1527.0,1.67
1529.0,1.92
1531.0,1.8
1533.0,1.66
1536.0,1.65
1538.0,1.71
1540.0,1.53
1542.0,1.57
1544.0,1.9
1546.0,1.66
1548.0,1.57
1550.0,1.94
1552.0,2.01
1553.0,2.13
1555.0,2.05
1557.0,1.76
1559.0,1.73
1561.0,1.65
1563.0,1.61
1565.0,1.94
1567.0,2.16
1569.0,2.28
1571.0,2.11
1573.0,2.25
1575.0,2.08
1577.0,1.79
1580.0,1.9
1582.0,1.91
1584.0,1.89
1586.0,1.96
1588.0,1.99
1590.0,2.09
1592.0,2.14
1594.0,2.06
1595.0,1.82
1597.0,1.71
1599.0,1.99
1601.0,2.24
1603.0,2.05
1605.0,1.82
1607.0,1.9
1609.0,2.27
1611.0,2.1
1613.0,1.96
1615.0,1.91
1617.0,1.81
1619.0,1.83
1622.0,1.79
1624.0,1.81
1626.0,1.74
1628.0,1.7
1630.0,1.91
1632.0,2.05
1634.0,2.08
1636.0,1.97
1638.0,1.76
1639.0,1.84
1641.0,2.15
1643.0,2.14
1645.0,2.19
1647.0,2.25
1649.0,2.31
1651.0,2.32
1653.0,2.23
1655.0,2.19
1657.0,2.06
1659.0,2.06
1661.0,1.75
1664.0,1.63
1666.0,2.13
1668.0,2.44
1670.0,2.32
1672.0,2.17
1674.0,2.12
1676.0,1.89
1678.0,1.89
1680.0,1.96
1681.0,1.94
1683.0,1.86
1685.0,1.76
1687.0,1.65
1689.0,1.82
1691.0,1.88
1693.0,1.86
1695.0,1.67
1697.0,1.52
1699.0,1.52
1701.0,1.51
1703.0,1.49
1705.0,1.42
1708.0,1.83
1710.0,1.85
1712.0,1.81
1714.0,1.88
1716.0,1.76
1718.0,1.37
1720.0,1.45
1722.0,1.58
1724.0,1.6
1725.0,1.55
1727.0,1.55
1729.0,1.7
1731.0,1.74
1733.0,1.76
1735.0,1.59
1737.0,1.48
1739.0,1.51
1741.0,1.51
1743.0,1.68
1745.0,1.58
1747.0,1.46
1750.0,1.58
1752.0,1.73
1754.0,1.67
1756.0,1.56
1758.0,1.48
1760.0,1.53
1762.0,1.54
1764.0,1.56
1766.0,1.54
1767.0,1.56
1769.0,1.72
1771.0,1.74
1773.0,1.68
1775.0,1.48
1777.0,1.42
1779.0,1.59
1781.0,1.55
1783.0,1.52
1785.0,1.39
1787.0,1.43
1789.0,1.62
1792.0,1.63
1794.0,1.62
1796.0,1.55
1798.0,1.46
1800.0,1.48
1802.0,1.48
1804.0,1.49
1806.0,1.42
1808.0,1.41
1810.0,1.58
1811.0,1.57
1813.0,1.49
1815.0,1.35
1817.0,1.19
1819.0,1.2
1821.0,1.27
1823.0,1.31
1825.0,1.26
1827.0,1.25
1829.0,1.48
1831.0,1.47
1833.0,1.4
1836.0,1.37
1838.0,1.34
1840.0,1.33
1842.0,1.34
1844.0,1.38
1846.0,1.36
1848.0,1.27
1850.0,1.48
1852.0,1.66
1854.0,1.62
1855.0,1.45
1857.0,1.28
1859.0,1.29
1861.0,1.33
1863.0,1.43
1865.0,1.48
1867.0,1.48
1869.0,1.6
1871.0,1.54
1873.0,1.6
1875.0,1.61
1878.0,1.5
1880.0,1.5
1882.0,1.47
1884.0,1.51
1886.0,1.55
1888.0,1.55
1890.0,1.69
1892.0,1.73
1894.0,1.72
1896.0,1.57
1897.0,1.53
1899.0,1.56
1901.0,1.49
1903.0,1.48
1905.0,1.5
1907.0,1.57
1909.0,1.75
1911.0,1.77
1913.0,1.71
1915.0,1.52
1917.0,1.4
1920.0,1.51
1922.0,1.5
1924.0,1.54
1926.0,1.54
1928.0,1.42
1930.0,1.59
1932.0,1.77
1934.0,1.75
1936.0,1.83
1938.0,1.77
1940.0,1.8
1941.0,1.84
1943.0,1.85
1945.0,1.76
1947.0,1.74
1949.0,1.86
1951.0,1.85
1953.0,1.79
1955.0,1.63
1957.0,1.56
1959.0,1.6
1961.0,1.57
1964.0,1.56
1966.0,1.56
1968.0,1.66
1970.0,1.83
1972.0,1.83
1974.0,1.76
1976.0,1.69
1978.0,1.64
1980.0,1.69
1982.0,1.65
1983.0,1.64
1985.0,1.64
1987.0,1.67
1989.0,1.78
1991.0,1.78
1993.0,1.75
1995.0,1.61
1997.0,1.53
1999.0,1.49
2001.0,1.48
2003.0,1.5
2006.0,1.43
2008.0,1.47
2010.0,1.61
2012.0,1.58
2014.0,1.53
2016.0,1.36
2018.0,1.26
2020.0,1.3
2022.0,1.29
2024.0,1.28
2026.0,1.3
2027.0,1.35
2029.0,1.41
2031.0,1.36
2033.0,1.34
2035.0,1.2
2037.0,1.1
2039.0,1.12
2041.0,1.21
2043.0,1.16
2045.0,1.12
2048.0,1.2
2050.0,1.45
2052.0,1.49
2054.0,1.48
2056.0,1.36
2058.0,1.36
2060.0,1.38
2062.0,1.39
2064.0,1.4
2066.0,1.46
2068.0,1.5
2069.0,1.6
2071.0,1.64
2073.0,1.63
2075.0,1.49
2077.0,1.38
2079.0,1.33
2081.0,1.32
2083.0,1.37
2085.0,1.4
2087.0,1.45
2089.0,1.6
2092.0,1.65
2094.0,1.64
2096.0,1.5
2098.0,1.42
2100.0,1.46
2102.0,1.5
2104.0,1.51
2106.0,1.54
2108.0,1.55
2110.0,1.67
2112.0,1.74
2113.0,1.67
2115.0,1.51
2117.0,1.42
2119.0,1.38
2121.0,1.4
2123.0,1.48
2125.0,1.48
2127.0,1.5
2129.0,1.61
2131.0,1.64
2134.0,1.59
2136.0,1.46
2138.0,1.42
2140.0,1.4
2142.0,1.35
2144.0,1.41
2146.0,1.39
2148.0,1.41
2150.0,1.48
2152.0,1.53
2154.0,1.51
2155.0,1.39
2157.0,1.33
2159.0,1.34
2161.0,1.29
2163.0,1.31
2165.0,1.33
2167.0,1.34
2169.0,1.39
2171.0,1.41
2173.0,1.43
2176.0,1.39
2178.0,1.35
2180.0,1.38
2182.0,1.33
2184.0,1.34
2186.0,1.35
2188.0,1.45
2190.0,1.56
2192.0,1.58
2194.0,1.48
2196.0,1.32
2198.0,1.34
2199.0,1.34
2201.0,1.33
2203.0,1.35
2205.0,1.31
2207.0,1.28
2209.0,1.41
2211.0,1.65
2213.0,1.62
2215.0,1.43
2217.0,1.34
2220.0,1.33
2222.0,1.33
2224.0,1.36
2226.0,1.44
2228.0,1.49
2230.0,1.59
2232.0,1.46
2234.0,1.46
2236.0,1.4
2238.0,1.35
2240.0,1.36
2241.0,1.39
2243.0,1.37
2245.0,1.25
2247.0,1.27
2249.0,1.45
2251.0,1.64
2253.0,1.6
2255.0,1.39
2257.0,1.32
2259.0,1.36
2262.0,1.35
2264.0,1.36
2266.0,1.26
2268.0,1.34
2270.0,1.5
2272.0,1.46
2274.0,1.45
2276.0,1.42
2278.0,1.3
2280.0,1.33
2282.0,1.29
2284.0,1.39
2285.0,1.35
2287.0,1.44
2289.0,1.47
2291.0,1.43
2293.0,1.57
2295.0,1.27
2297.0,1.24
2299.0,1.26
2301.0,1.23
2304.0,1.22
2306.0,1.23
2308.0,1.41
2310.0,1.39
2312.0,1.36
2314.0,1.37
2316.0,1.25
2318.0,1.76
2320.0,1.62
2322.0,1.46
2324.0,1.43
2326.0,1.47
2327.0,1.43
2329.0,1.53
2331.0,1.49
2333.0,1.3
2335.0,1.03
2337.0,1.01
2339.0,1.26
2341.0,1.62
2343.0,1.52
2345.0,1.18
2348.0,1.25
2350.0,1.36
2352.0,1.29
2354.0,1.01
2356.0,1.22
2358.0,1.7
2360.0,1.49
2362.0,1.39
2364.0,1.25
2366.0,1.11
2368.0,1.2
2370.0,1.57
2371.0,1.25
2373.0,1.47
2375.0,1.46
2377.0,1.1
2379.0,1.1
2381.0,1.06
2383.0,1.21
2385.0,1.48
2387.0,1.55
2390.0,1.4
2392.0,1.34
2394.0,1.5
2396.0,1.77
2398.0,1.82
2400.0,1.3
2402.0,1.23
2404.0,1.25
2406.0,1.41
2408.0,1.49
2410.0,1.52
2412.0,1.37
2413.0,1.27
2415.0,1.21
2417.0,1.0
2419.0,1.14
2421.0,1.43
2423.0,0.98
2425.0,1.17
2427.0,1.25
2429.0,1.82
2432.0,1.75
2434.0,1.53
2436.0,1.33
2438.0,1.09
2440.0,1.07
2442.0,1.21
2444.0,1.33
2446.0,1.71
2448.0,1.7
2450.0,1.49
2452.0,1.34
2454.0,1.54
2456.0,1.23
2457.0,1.24
2459.0,1.63
2461.0,1.45
2463.0,1.47
2465.0,1.81
2467.0,1.61
2469.0,1.74
2471.0,1.52
2473.0,1.54
2476.0,1.81
2478.0,1.68
2480.0,1.55
2482.0,1.46
2484.0,1.15
2486.0,1.42
2488.0,1.82
2490.0,1.5
2492.0,1.45
2494.0,1.87
2496.0,1.6
2498.0,1.3
2499.0,1.25
2501.0,1.45
2503.0,1.52
2505.0,1.39
2507.0,1.5
2509.0,1.57
2511.0,1.64
2513.0,1.39
2515.0,1.55
2518.0,1.45
2520.0,1.28
2522.0,0.92
2524.0,1.28
2526.0,1.68
2528.0,1.52
2530.0,1.45
2532.0,1.48
2534.0,1.54
2536.0,1.5
2538.0,1.29
2540.0,1.04
2542.0,1.16
2543.0,1.58
2545.0,1.21
2547.0,1.38
2549.0,1.94
2551.0,1.8
2553.0,1.55
2555.0,1.42
2557.0,1.38
2560.0,1.18
2562.0,1.21
2564.0,1.48
2566.0,1.39
2568.0,1.44
2570.0,1.5
2572.0,1.45
2574.0,1.38
2576.0,1.67
2578.0,1.63
2580.0,1.6
2582.0,1.66
2584.0,1.63
2585.0,1.62
2587.0,1.63
2589.0,1.76
2591.0,1.7
2593.0,1.61
2595.0,1.49
2597.0,1.49
2599.0,1.5
2601.0,1.46
2604.0,1.41
2606.0,1.48
2608.0,1.23
2610.0,1.41
2612.0,1.83
2614.0,1.69
2616.0,1.45
2618.0,1.42
2620.0,1.52
2622.0,1.49
2624.0,1.4
2626.0,1.44
2628.0,1.54
2629.0,1.61
2631.0,1.6
2633.0,1.68
2635.0,1.46
2637.0,1.53
2639.0,1.62
2641.0,1.65
2643.0,1.68
2646.0,1.63
2648.0,1.66
2650.0,1.85
2652.0,1.83
2654.0,1.72
2656.0,1.69
2658.0,1.63
2660.0,1.8
2662.0,1.61
2664.0,1.53
2666.0,1.77
2668.0,1.84
2670.0,1.85
2671.0,1.77
2673.0,1.75
2675.0,1.63
2677.0,1.59
2679.0,1.51
2681.0,1.62
2683.0,1.89
2685.0,1.72
2688.0,1.6
2690.0,1.64
2692.0,1.94
2694.0,1.91
2696.0,1.82
2698.0,1.78
2700.0,1.66
2702.0,1.61
2704.0,1.67
2706.0,1.63
2708.0,1.65
2710.0,1.78
2712.0,1.8
2714.0,1.75
2715.0,1.59
2717.0,1.51
2719.0,1.5
2721.0,1.58
2723.0,1.63
2725.0,1.58
2727.0,1.67
2729.0,1.76
2732.0,1.76
2734.0,1.71
2736.0,1.54
2738.0,1.51
2740.0,1.63
2742.0,1.6
2744.0,1.64
2746.0,1.65
2748.0,1.68
2750.0,1.79
2752.0,1.74
2754.0,1.83
2756.0,1.7
2758.0,1.57
2759.0,1.52
2761.0,1.55
2763.0,1.6
2765.0,1.59
2767.0,1.66
2769.0,1.72
2771.0,1.63
2774.0,1.62
2776.0,1.52
2778.0,1.52
2780.0,1.43
2782.0,1.31
2784.0,1.3
2786.0,1.44
2788.0,1.42
2790.0,1.46
2792.0,1.4
2794.0,1.41
2796.0,1.25
2798.0,1.27
2800.0,1.34
2801.0,1.31
2803.0,1.3
2805.0,1.43
2807.0,1.38
2809.0,1.49
2811.0,1.45
2813.0,1.29
2816.0,1.11
2818.0,1.1
2820.0,1.13
2822.0,1.17
2824.0,1.3
2826.0,1.44
2828.0,1.53
2830.0,1.64
2832.0,1.62
2834.0,1.52
2836.0,1.35
2838.0,1.3
2840.0,1.26
2842.0,1.31
2844.0,1.35
2845.0,1.34
2847.0,1.43
2849.0,1.53
2851.0,1.54
2853.0,1.53
2855.0,1.29
2857.0,1.22
2860.0,1.34
2862.0,1.23
2864.0,1.23
2866.0,1.22
2868.0,1.32
2870.0,1.56
2872.0,1.53
2874.0,1.43
2876.0,1.35
2878.0,1.34
2880.0,1.29
2882.0,1.28
2884.0,1.29
2886.0,1.27
2887.0,1.32
2889.0,1.48
2891.0,1.51
2893.0,1.45
2895.0,1.22
2897.0,1.21
2899.0,1.18
2902.0,1.1
2904.0,1.18
2906.0,1.33
2908.0,1.47
2910.0,1.52
2912.0,1.49
2914.0,1.38
2916.0,1.25
2918.0,1.18
2920.0,1.14
2922.0,1.12
2924.0,1.19
2926.0,1.19
2928.0,1.21
2930.0,1.34
2931.0,1.38
2933.0,1.42
2935.0,1.23
2937.0,1.22
2939.0,1.32
2941.0,1.42
2944.0,1.32
2946.0,1.26
2948.0,1.35
2950.0,1.47
2952.0,1.43
2954.0,1.37
2956.0,1.24
2958.0,1.33
2960.0,1.31
2962.0,1.33
2964.0,1.33
2966.0,1.35
2968.0,1.49
2970.0,1.69
2972.0,1.65
2973.0,1.59
2975.0,1.33
2977.0,1.4
2979.0,1.47
2981.0,1.44
2983.0,1.44
2985.0,1.41
2988.0,1.46
2990.0,1.52
2992.0,1.49
2994.0,1.46
2996.0,1.4
2998.0,1.4
3000.0,1.37
3002.0,1.41
3004.0,1.44
3006.0,1.39
3008.0,1.44
3010.0,1.6
3012.0,1.63
3014.0,1.55
3016.0,1.42
3017.0,1.39
3019.0,1.32
3021.0,1.33
3023.0,1.35
3025.0,1.34
3027.0,1.44
3030.0,1.54
3032.0,1.6
3034.0,1.58
3036.0,1.41
3038.0,1.41
3040.0,1.42
3042.0,1.43
3044.0,1.45
3046.0,1.45
3048.0,1.59
3050.0,1.61
3052.0,1.55
3054.0,1.6
3056.0,1.53
3058.0,1.46
3059.0,1.44
3061.0,1.41
3063.0,1.4
3065.0,1.37
3067.0,1.52
3069.0,1.65
3072.0,1.65
3074.0,1.57
3076.0,1.36
3078.0,1.35
3080.0,1.45
3082.0,1.48
3084.0,1.5
3086.0,1.54
3088.0,1.61
3090.0,1.66
3092.0,1.7
3094.0,1.59
3096.0,1.33
3098.0,1.45
3100.0,1.56
3102.0,1.53
3103.0,1.52
3105.0,1.58
3107.0,1.7
3109.0,1.74
3111.0,1.68
3113.0,1.64
3116.0,1.55
3118.0,1.6
3120.0,1.6
3122.0,1.55
3124.0,1.52
3126.0,1.52
3128.0,1.53
3130.0,1.55
3132.0,1.59
3134.0,1.54
3136.0,1.39
3138.0,1.37
3140.0,1.36
3142.0,1.43
3144.0,1.46
3146.0,1.44
3147.0,1.57
3149.0,1.63
3151.0,1.62
3153.0,1.54
3155.0,1.34
3158.0,1.35
3160.0,1.36
3162.0,1.35
3164.0,1.39
3166.0,1.4
3168.0,1.46
3170.0,1.52
3172.0,1.55
3174.0,1.51
3176.0,1.39
3178.0,1.37
3180.0,1.38
3182.0,1.42
3184.0,1.39
3186.0,1.41
3188.0,1.44
3190.0,1.48
3191.0,1.49
3193.0,1.51
3195.0,1.4
3197.0,1.37
3200.0,1.3
3202.0,1.27
3204.0,1.32
3206.0,1.35
3208.0,1.51
3210.0,1.65
3212.0,1.54
3214.0,1.57
3216.0,1.49
3218.0,1.44
