time,ch1
2073.0,2.09
2075.0,1.97
2077.0,1.98
2079.0,1.9
2081.0,2.03
2083.0,1.98
2085.0,2.06
2087.0,1.89
2089.0,1.97
2092.0,2.03
2094.0,1.83
2096.0,1.67
2098.0,1.68
2100.0,1.82
2102.0,2.02
2104.0,2.02
2106.0,1.76
2108.0,1.54
2110.0,1.43
2112.0,1.57
2113.0,1.53
2115.0,1.36
2117.0,1.34
2119.0,1.52
2121.0,1.5
2123.0,1.44
2125.0,1.25
2127.0,1.28
2129.0,1.31
2131.0,1.61
2134.0,1.72
2136.0,1.56
2138.0,1.29
2140.0,1.62
2142.0,1.73
2144.0,1.77
2146.0,1.51
2148.0,1.51
2150.0,1.72
2152.0,1.88
2154.0,1.76
2156.0,1.34
2157.0,1.29
2159.0,1.52
2161.0,1.68
2163.0,1.97
2165.0,1.86
2167.0,1.74
2169.0,1.66
2171.0,1.73
2173.0,1.35
2176.0,1.12
2178.0,1.09
2180.0,1.46
2182.0,1.54
2184.0,1.61
2186.0,1.55
2188.0,1.26
2190.0,1.16
2192.0,1.41
2194.0,1.43
2196.0,1.2
2198.0,1.13
2199.0,1.5
2201.0,1.36
2203.0,1.46
2205.0,1.33
2207.0,0.87
2209.0,1.08
2211.0,1.33
2213.0,1.17
2215.0,1.29
2217.0,1.2
2220.0,1.12
2222.0,1.15
2224.0,1.21
2226.0,1.22
2228.0,1.12
2230.0,1.25
2232.0,1.52
2234.0,1.5
2236.0,1.44
2238.0,1.47
2240.0,1.28
2242.0,1.57
2243.0,1.57
2245.0,1.5
2247.0,1.04
2249.0,1.02
2251.0,1.1
2253.0,1.06
2255.0,0.71
2257.0,0.81
2259.0,1.06
2262.0,1.19
2264.0,1.32
2266.0,1.35
2268.0,1.2
2270.0,1.11
2272.0,1.17
2274.0,1.08
2276.0,0.78
2278.0,0.79
2280.0,0.93
2282.0,1.23
2284.0,1.34
2285.0,1.31
2287.0,1.18
2289.0,1.41
2291.0,1.63
2293.0,1.6
2295.0,1.39
2297.0,1.31
2299.0,1.37
2301.0,2.19
2304.0,2.62
2306.0,2.53
2308.0,2.41
2310.0,2.5
2312.0,2.57
2314.0,2.41
2316.0,2.39
2318.0,2.17
2320.0,2.0
2322.0,2.06
2324.0,2.01
2326.0,1.98
2328.0,2.04
2329.0,2.09
2331.0,2.19
2333.0,2.09
2335.0,1.99
2337.0,1.55
2339.0,1.82
2341.0,2.03
2343.0,2.11
2345.0,1.86
2348.0,1.91
2350.0,2.04
2352.0,2.09
2354.0,1.83
2356.0,1.57
2358.0,1.32
2360.0,1.66
2362.0,1.9
2364.0,1.96
2366.0,1.83
2368.0,1.74
2370.0,1.7
2371.0,1.84
2373.0,1.78
2375.0,1.46
2377.0,1.61
2379.0,1.74
2381.0,1.95
2383.0,1.95
2385.0,1.85
2387.0,1.69
2390.0,1.68
2392.0,1.82
2394.0,1.75
2396.0,1.78
2398.0,1.85
2400.0,1.91
2402.0,1.89
2404.0,1.95
2406.0,1.68
2408.0,1.75
2410.0,1.81
2412.0,1.95
2414.0,1.97
2415.0,1.67
2417.0,1.69
2419.0,1.72
2421.0,1.86
2423.0,1.91
2425.0,1.83
2427.0,1.61
2429.0,1.72
2432.0,1.58
2434.0,1.64
2436.0,1.53
2438.0,1.35
2440.0,1.39
2442.0,1.65
2444.0,1.63
2446.0,1.66
2448.0,1.3
2450.0,1.58
2452.0,1.63
2454.0,1.26
2456.0,0.94
2457.0,1.02
2459.0,1.11
2461.0,1.57
2463.0,1.53
2465.0,1.62
2467.0,1.5
2469.0,1.45
2471.0,1.63
2473.0,1.54
2476.0,1.34
2478.0,1.54
2480.0,1.53
2482.0,1.68
2484.0,1.82
2486.0,1.77
2488.0,1.54
2490.0,1.59
2492.0,1.77
2494.0,1.73
2496.0,1.57
2498.0,1.55
2500.0,1.79
2501.0,1.91
2503.0,2.03
2505.0,1.68
2507.0,1.6
2509.0,1.65
2511.0,1.74
2513.0,1.48
2515.0,1.24
2518.0,1.48
2520.0,1.67
2522.0,1.64
2524.0,1.52
2526.0,1.53
2528.0,1.35
2530.0,1.33
2532.0,1.6
2534.0,1.5
2536.0,1.42
2538.0,1.24
2540.0,1.5
2542.0,1.67
2544.0,1.69
2545.0,1.45
2547.0,1.5
2549.0,1.59
2551.0,1.62
2553.0,1.42
2555.0,1.18
2557.0,1.15
2560.0,1.22
2562.0,1.4
2564.0,1.51
2566.0,1.52
2568.0,1.5
2570.0,1.3
2572.0,1.48
2574.0,1.32
2576.0,1.09
2578.0,1.03
2580.0,1.34
2582.0,1.69
2584.0,1.87
2586.0,1.7
2588.0,1.51
2589.0,1.41
2591.0,1.55
2593.0,1.4
2595.0,1.34
2597.0,1.38
2599.0,1.49
2601.0,1.59
2604.0,1.67
2606.0,1.48
2608.0,1.28
2610.0,1.31
2612.0,1.55
2614.0,1.5
2616.0,1.37
2618.0,1.55
2620.0,1.46
2622.0,1.6
2624.0,1.41
2626.0,1.28
2628.0,1.28
2630.0,1.5
2631.0,1.51
2633.0,1.27
2635.0,1.2
2637.0,1.24
2639.0,1.18
2641.0,1.45
2643.0,1.51
2646.0,1.53
2648.0,1.55
2650.0,1.62
2652.0,1.64
2654.0,1.55
2656.0,1.3
2658.0,1.08
2660.0,0.95
2662.0,1.6
2664.0,1.75
2666.0,1.48
2668.0,1.55
2670.0,1.46
2672.0,1.54
2674.0,1.17
2675.0,1.03
2677.0,0.98
2679.0,1.35
2681.0,1.85
2683.0,2.05
2685.0,1.49
2688.0,1.21
2690.0,1.39
2692.0,1.74
2694.0,1.71
2696.0,1.16
2698.0,1.58
2700.0,2.09
2702.0,2.19
2704.0,2.1
2706.0,1.94
2708.0,1.72
2710.0,2.01
2712.0,2.2
2714.0,1.55
2716.0,1.76
2717.0,1.79
2719.0,1.69
2721.0,1.86
2723.0,1.87
2725.0,1.64
2727.0,1.72
2729.0,1.72
2732.0,1.82
2734.0,1.74
2736.0,1.38
2738.0,1.39
2740.0,1.8
2742.0,1.84
2744.0,1.74
2746.0,1.91
2748.0,1.72
2750.0,1.56
2752.0,1.77
2754.0,1.55
2756.0,1.3
2758.0,1.09
2760.0,1.19
2761.0,1.22
2763.0,0.87
2765.0,0.65
2767.0,0.68
2769.0,1.04
2771.0,1.02
2774.0,0.48
2776.0,0.19
2778.0,0.24
2780.0,0.4
2782.0,0.72
2784.0,0.65
2786.0,0.14
2788.0,0.0
2790.0,0.09
2792.0,0.34
2794.0,0.0
2796.0,0.01
2798.0,0.0
2800.0,0.08
2802.0,0.36
2803.0,0.2
2805.0,0.09
2807.0,0.14
2809.0,0.34
2811.0,0.74
2813.0,0.77
2816.0,0.53
2818.0,0.76
2820.0,0.6
2822.0,0.75
2824.0,0.74
2826.0,0.75
2828.0,0.49
2830.0,0.47
2832.0,0.75
2834.0,1.11
2836.0,0.79
2838.0,0.34
2840.0,0.32
2842.0,0.6
2844.0,0.58
2846.0,0.67
2847.0,0.78
2849.0,1.02
2851.0,1.14
2853.0,1.04
2855.0,0.75
2857.0,0.44
2860.0,0.78
2862.0,1.16
2864.0,1.13
2866.0,1.2
2868.0,1.33
2870.0,1.37
2872.0,1.67
2874.0,1.28
2876.0,1.52
2878.0,1.6
2880.0,1.71
2882.0,1.85
2884.0,1.68
2886.0,1.55
2888.0,1.2
2889.0,1.2
2891.0,1.2
2893.0,1.09
2895.0,0.9
2897.0,1.02
2899.0,1.14
2902.0,1.19
2904.0,1.27
2906.0,1.19
2908.0,1.18
2910.0,1.03
2912.0,1.33
2914.0,0.94
2916.0,1.17
2918.0,1.26
2920.0,1.09
2922.0,1.44
2924.0,1.45
2926.0,1.49
2928.0,1.35
2930.0,1.27
2932.0,1.53
2933.0,1.65
2935.0,1.2
2937.0,1.55
2939.0,1.75
2941.0,1.76
2944.0,1.81
2946.0,1.75
2948.0,1.77
2950.0,2.12
2952.0,2.02
2954.0,1.66
2956.0,1.43
2958.0,1.5
2960.0,1.7
2962.0,1.95
2964.0,2.02
2966.0,1.78
2968.0,1.76
2970.0,1.7
2972.0,2.05
2974.0,1.53
2976.0,1.37
2977.0,1.43
2979.0,1.47
2981.0,1.88
2983.0,1.62
2985.0,1.45
2988.0,1.6
2990.0,1.87
2992.0,1.96
2994.0,1.7
2996.0,1.37
2998.0,1.5
3000.0,1.67
3002.0,1.82
3004.0,1.51
3006.0,1.34
3008.0,1.45
3010.0,1.44
3012.0,1.57
3014.0,1.45
3016.0,1.22
3018.0,1.46
3019.0,1.62
3021.0,1.86
3023.0,1.88
3025.0,1.9
3027.0,1.62
3030.0,1.79
3032.0,1.82
3034.0,1.89
3036.0,1.8
3038.0,1.81
3040.0,1.74
3042.0,2.07
3044.0,2.03
3046.0,1.67
3048.0,1.47
3050.0,1.92
3052.0,1.98
3054.0,1.69
3056.0,1.5
3058.0,1.69
3060.0,1.83
3062.0,2.11
3063.0,2.25
3065.0,1.97
3067.0,2.23
3069.0,2.19
3072.0,2.36
3074.0,2.25
3076.0,2.08
3078.0,2.13
3080.0,2.39
3082.0,2.39
3084.0,2.28
3086.0,2.27
3088.0,2.23
3090.0,2.02
3092.0,2.04
3094.0,1.95
3096.0,1.81
3098.0,1.72
3100.0,2.02
3102.0,2.18
3104.0,2.15
3106.0,1.78
3107.0,1.64
3109.0,1.94
3111.0,2.34
3113.0,2.24
3116.0,2.21
3118.0,2.26
3120.0,2.33
3122.0,2.45
3124.0,2.22
3126.0,1.87
3128.0,1.8
3130.0,1.55
3132.0,1.24
3134.0,1.34
3136.0,1.04
3138.0,1.2
3140.0,1.48
3142.0,1.79
3144.0,1.46
3146.0,1.3
3148.0,1.47
3150.0,1.74
3151.0,1.63
3153.0,1.56
3155.0,1.59
3158.0,1.54
3160.0,1.59
3162.0,1.89
3164.0,2.01
3166.0,1.75
3168.0,1.78
3170.0,2.12
3172.0,2.09
3174.0,1.85
3176.0,1.58
3178.0,1.56
3180.0,1.75
3182.0,1.99
3184.0,1.93
3186.0,1.81
3188.0,1.58
3190.0,1.57
3192.0,1.56
3193.0,1.15
3195.0,1.04
3197.0,1.15
3200.0,1.43
3202.0,1.49
3204.0,1.34
3206.0,1.08
3208.0,0.98
3210.0,1.25
3212.0,1.07
3214.0,1.1
3216.0,1.28
3218.0,1.41
