time,ch3
596.45,1.0
598.45,1.11
600.45,1.13
602.45,1.27
604.45,1.29
606.45,1.23
608.45,1.34
609.45,1.42
611.45,1.53
613.45,1.65
615.45,1.7
617.45,1.86
619.45,1.97
621.45,1.93
623.45,1.91
625.45,1.85
627.45,2.02
629.45,2.06
631.45,2.14
633.45,2.13
635.45,2.15
638.45,2.34
640.45,2.31
642.45,2.29
644.45,2.3
646.45,2.23
648.45,2.34
650.45,2.39
651.45,2.35
653.45,2.36
655.45,2.27
657.45,2.28
659.45,2.32
661.45,2.34
663.45,2.32
665.45,2.15
667.45,2.1
669.45,2.05
671.45,2.02
673.45,1.97
675.45,1.96
677.45,1.97
679.45,2.03
682.45,1.95
684.45,1.89
686.45,1.78
688.45,1.86
690.45,1.83
692.45,1.77
693.45,1.84
695.45,1.72
697.45,1.72
699.45,1.73
701.45,1.64
703.45,1.61
705.45,1.49
707.45,1.53
709.45,1.58
711.45,1.59
713.45,1.56
715.45,1.54
717.45,1.58
719.45,1.6
721.45,1.52
724.45,1.42
726.45,1.25
728.45,1.23
730.45,1.2
732.45,1.26
734.45,1.26
736.45,1.26
737.45,1.36
739.45,1.28
741.45,1.32
743.45,1.31
745.45,1.22
747.45,1.31
749.45,1.33
751.45,1.29
753.45,1.39
755.45,1.28
757.45,1.39
759.45,1.39
761.45,1.41
763.45,1.3
766.45,1.26
768.45,1.36
770.45,1.34
772.45,1.28
774.45,1.35
776.45,1.25
778.45,1.32
779.45,1.36
781.45,1.31
783.45,1.27
785.45,1.15
787.45,1.23
789.45,1.21
791.45,1.25
793.45,1.32
795.45,1.24
797.45,1.37
799.45,2.51
801.45,3.3
803.45,3.3
805.45,3.3
807.45,3.3
810.45,3.3
812.45,3.3
814.45,3.3
816.45,3.3
818.45,3.3
820.45,3.3
821.45,3.23
823.45,3.05
825.45,2.66
827.45,2.43
829.45,2.19
831.45,1.99
833.45,1.92
835.45,1.69
837.45,1.62
839.45,0.0
841.45,0.0
843.45,0.0
845.45,0.0
847.45,0.0
849.45,0.0
852.45,0.0
854.45,0.0
856.45,0.0
858.45,0.0
860.45,0.0
862.45,0.0
864.45,0.0
865.45,0.0
867.45,0.0
869.45,0.0
871.45,0.0
873.45,0.0
875.45,0.0
877.45,0.14
879.45,0.19
881.45,0.27
883.45,0.39
885.45,0.33
887.45,0.43
889.45,0.51
891.45,0.59
894.45,0.71
896.45,0.79
898.45,0.9
900.45,0.89
902.45,0.95
904.45,0.96
906.45,0.95
907.45,1.05
909.45,1.11
911.45,1.15
913.45,1.21
915.45,1.21
917.45,1.28
919.45,1.3
921.45,1.27
923.45,1.2
925.45,1.18
927.45,1.28
929.45,1.26
931.45,1.28
933.45,1.32
935.45,1.29
938.45,1.39
940.45,1.34
942.45,1.32
944.45,1.32
946.45,1.28
948.45,1.36
949.45,1.48
951.45,1.5
953.45,1.51
955.45,1.46
957.45,1.55
959.45,1.54
961.45,1.52
963.45,1.52
965.45,1.42
967.45,1.43
969.45,1.43
971.45,1.39
973.45,1.35
975.45,1.31
977.45,1.46
980.45,1.49
982.45,1.51
984.45,1.43
986.45,1.36
988.45,1.37
990.45,1.39
992.45,1.43
993.45,1.47
995.45,1.43
997.45,1.54
999.45,1.58
1001.45,1.57
1003.45,1.54
1005.45,1.46
1007.45,1.55
1009.45,1.52
1011.45,1.61
1013.45,1.61
1015.45,1.54
1017.45,1.67
1019.45,1.65
1022.45,1.57
1024.45,1.46
1026.45,1.41
1028.45,1.46
1030.45,1.47
1032.45,1.52
1034.45,1.46
1035.45,1.44
1037.45,1.5
1039.45,1.54
1041.45,1.52
1043.45,1.55
1045.45,1.47
1047.45,1.55
1049.45,1.56
1051.45,1.55
1053.45,1.57
1055.45,1.59
1057.45,1.67
1059.45,1.65
1061.45,1.63
1063.45,1.66
1066.45,1.57
1068.45,1.61
1070.45,1.61
1072.45,1.54
1074.45,1.57
1076.45,1.51
1078.45,1.51
1079.45,1.48
1081.45,1.5
1083.45,1.52
1085.45,1.4
1087.45,1.45
1089.45,1.35
1091.45,1.39
1093.45,1.41
1095.45,1.42
1097.45,1.55
1099.45,1.54
1101.45,1.45
1103.45,1.4
1105.45,1.34
1108.45,1.42
1110.45,1.49
1112.45,1.5
1114.45,1.55
1116.45,1.47
1118.45,1.56
1120.45,1.61
1121.45,1.6
1123.45,1.56
1125.45,1.6
1127.45,1.67
1129.45,1.7
1131.45,1.66
1133.45,1.69
1135.45,1.64
1137.45,1.77
1139.45,1.77
1141.45,1.79
1143.45,1.82
1145.45,1.76
1147.45,1.94
1150.45,2.13
1152.45,2.26
1154.45,2.39
1156.45,2.36
1158.45,2.39
1160.45,2.39
1162.45,2.45
1164.45,2.43
1165.45,2.3
1167.45,2.35
1169.45,2.31
1171.45,2.29
1173.45,2.38
1175.45,2.36
1177.45,2.45
1179.45,2.43
1181.45,2.37
1183.45,2.25
1185.45,2.28
1187.45,2.36
1189.45,2.3
1191.45,2.32
1194.45,2.32
1196.45,2.3
1198.45,2.35
1200.45,2.3
1202.45,2.3
1204.45,2.27
1206.45,2.33
1207.45,2.22
1209.45,2.11
1211.45,2.16
1213.45,2.14
1215.45,2.13
1217.45,2.21
1219.45,2.17
1221.45,2.11
1223.45,2.01
1225.45,1.96
1227.45,1.97
1229.45,1.84
1231.45,1.76
1233.45,1.73
1236.45,1.66
1238.45,1.69
1240.45,1.61
1242.45,1.6
1244.45,1.48
1246.45,1.41
1248.45,1.45
1250.45,1.45
1251.45,1.57
1253.45,1.56
1255.45,1.49
1257.45,1.54
1259.45,1.5
1261.45,1.45
1263.45,1.41
1265.45,1.39
1267.45,1.45
1269.45,1.41
1271.45,1.4
1273.45,1.45
1275.45,1.38
1278.45,1.45
1280.45,1.37
1282.45,1.29
1284.45,1.32
1286.45,1.21
1288.45,1.2
1290.45,1.22
1292.45,1.23
1293.45,1.23
1295.45,1.21
1297.45,1.29
1299.45,1.24
1301.45,1.25
1303.45,1.19
1305.45,1.12
1307.45,1.18
1309.45,1.09
1311.45,1.08
1313.45,1.18
1315.45,1.17
1317.45,1.3
1319.45,1.24
1322.45,1.26
1324.45,1.15
1326.45,1.02
1328.45,1.04
1330.45,1.04
1332.45,1.05
1334.45,1.11
1336.45,1.03
1337.45,1.15
1339.45,1.11
1341.45,1.12
1343.45,1.07
1345.45,1.07
1347.45,1.14
1349.45,1.09
1351.45,1.14
1353.45,1.08
1355.45,1.09
1357.45,1.17
1359.45,1.14
1361.45,1.09
1364.45,3.3
1366.45,3.3
1368.45,3.3
1370.45,3.3
1372.45,3.3
1374.45,3.3
1376.45,3.3
1378.45,3.3
1379.45,3.24
1381.45,3.09
1383.45,2.87
1385.45,2.55
1387.45,2.33
1389.45,2.07
1391.45,1.89
1393.45,1.78
1395.45,1.67
1397.45,1.62
1399.45,1.52
1401.45,1.42
1403.45,1.25
1406.45,1.08
1408.45,1.05
1410.45,0.97
1412.45,0.95
1414.45,0.92
1416.45,0.8
1418.45,0.76
1420.45,0.66
1422.45,0.57
1423.45,0.5
1425.45,0.48
1427.45,0.19
1429.45,0.0
1431.45,0.0
1433.45,0.0
1435.45,0.0
1437.45,0.0
1439.45,0.0
1441.45,0.0
1443.45,0.0
1445.45,0.0
1447.45,0.0
1450.45,0.0
1452.45,0.0
1454.45,0.0
1456.45,0.0
1458.45,0.0
1460.45,0.0
1462.45,0.0
1464.45,0.0
1465.45,0.02
1467.45,0.17
1469.45,0.25
1471.45,0.29
1473.45,0.41
1475.45,0.51
1477.45,0.68
1479.45,0.72
1481.45,0.73
1483.45,0.76
1485.45,0.81
1487.45,0.89
1489.45,0.94
1492.45,1.05
1494.45,1.16
1496.45,1.16
1498.45,1.25
1500.45,1.22
1502.45,1.22
1504.45,1.19
1506.45,1.2
1508.45,1.2
1509.45,1.26
1511.45,1.27
1513.45,1.33
1515.45,1.35
1517.45,1.4
1519.45,1.39
1521.45,1.41
1523.45,1.3
1525.45,1.25
1527.45,1.3
1529.45,1.28
1531.45,1.25
1534.45,1.29
1536.45,1.3
1538.45,1.39
1540.45,1.43
1542.45,1.39
1544.45,1.38
1546.45,1.33
1548.45,1.38
1550.45,1.39
1551.45,1.45
1553.45,1.47
1555.45,1.42
1557.45,1.45
1559.45,1.43
1561.45,1.45
1563.45,1.37
1565.45,1.35
1567.45,1.32
1569.45,1.31
1571.45,1.48
1573.45,1.51
1575.45,1.55
1578.45,1.65
1580.45,1.65
1582.45,1.6
1584.45,1.55
1586.45,1.48
1588.45,1.5
1590.45,1.52
1592.45,1.56
1594.45,1.57
1595.45,1.56
1597.45,1.6
1599.45,1.56
1601.45,1.52
1603.45,1.45
1605.45,1.41
1607.45,1.49
1609.45,1.54
1611.45,1.52
1613.45,1.55
1615.45,1.52
1617.45,1.6
1620.45,1.64
1622.45,1.61
1624.45,1.54
1626.45,1.54
1628.45,1.6
1630.45,1.6
1632.45,1.58
1634.45,1.54
1636.45,1.52
1637.45,1.53
1639.45,1.56
1641.45,1.59
1643.45,1.51
1645.45,1.51
1647.45,1.55
1649.45,1.5
1651.45,1.59
1653.45,1.57
1655.45,1.54
1657.45,1.6
1659.45,1.63
1662.45,1.63
1664.45,1.59
1666.45,1.55
1668.45,1.57
1670.45,1.63
1672.45,1.56
1674.45,1.56
1676.45,1.6
1678.45,1.71
1680.45,1.68
1681.45,1.66
1683.45,1.55
1685.45,1.51
1687.45,1.53
1689.45,1.57
1691.45,1.61
1693.45,1.65
1695.45,1.65
1697.45,1.65
1699.45,1.67
1701.45,1.65
1703.45,1.54
1706.45,1.54
1708.45,1.61
1710.45,1.62
1712.45,1.62
1714.45,1.62
1716.45,1.69
1718.45,1.75
1720.45,1.71
1722.45,1.68
1723.45,1.61
1725.45,1.62
1727.45,1.6
1729.45,1.57
1731.45,1.64
1733.45,1.62
1735.45,1.55
1737.45,1.61
1739.45,1.55
1741.45,1.47
1743.45,1.41
1745.45,1.43
1748.45,1.42
1750.45,1.49
1752.45,1.54
1754.45,1.46
1756.45,1.48
1758.45,1.55
1760.45,1.54
1762.45,1.48
1764.45,1.48
1766.45,1.42
1767.45,1.42
1769.45,1.52
1771.45,1.51
1773.45,1.54
1775.45,1.59
1777.45,1.59
1779.45,1.64
1781.45,1.55
1783.45,1.44
1785.45,1.46
1787.45,1.44
1790.45,1.44
1792.45,1.48
1794.45,1.55
1796.45,1.59
1798.45,1.67
1800.45,1.6
1802.45,1.58
1804.45,1.4
1806.45,1.37
1808.45,1.37
1809.45,1.38
1811.45,1.41
1813.45,1.41
1815.45,1.4
1817.45,1.46
1819.45,1.52
1821.45,1.48
1823.45,1.39
1825.45,1.35
1827.45,1.39
1829.45,1.53
1831.45,1.59
1834.45,1.64
1836.45,1.67
1838.45,1.69
1840.45,1.61
1842.45,1.68
1844.45,1.58
1846.45,1.57
1848.45,1.65
1850.45,1.62
1852.45,1.66
1853.45,1.71
1855.45,1.76
1857.45,3.3
1859.45,3.3
1861.45,3.3
1863.45,3.3
1865.45,3.3
1867.45,3.3
1869.45,3.3
1871.45,3.3
1873.45,3.3
1876.45,3.3
1878.45,3.3
1880.45,3.3
1882.45,3.3
1884.45,3.3
1886.45,3.3
1888.45,3.3
1890.45,3.3
1892.45,3.26
1894.45,3.15
1895.45,3.04
1897.45,3.02
1899.45,2.84
1901.45,2.7
1903.45,2.5
1905.45,2.45
1907.45,2.36
1909.45,2.31
1911.45,2.3
1913.45,2.23
1915.45,2.18
1918.45,2.19
1920.45,2.07
1922.45,1.98
1924.45,1.81
1926.45,1.73
1928.45,1.72
1930.45,1.64
1932.45,1.56
1934.45,1.48
1936.45,1.49
1938.45,1.57
1939.45,1.55
1941.45,1.53
1943.45,1.39
1945.45,1.32
1947.45,1.33
1949.45,1.31
1951.45,1.28
1953.45,1.21
1955.45,1.16
1957.45,1.14
1959.45,1.18
1962.45,1.16
1964.45,1.03
1966.45,1.02
1968.45,0.99
1970.45,0.95
1972.45,0.96
1974.45,0.9
1976.45,0.91
1978.45,1.07
1980.45,1.03
1981.45,0.93
1983.45,0.87
1985.45,0.85
1987.45,0.83
1989.45,0.86
1991.45,0.85
1993.45,0.82
1995.45,0.86
1997.45,0.95
1999.45,0.95
2001.45,0.9
2004.45,0.79
2006.45,0.79
2008.45,0.79
2010.45,0.77
2012.45,0.75
2014.45,0.86
2016.45,0.94
2018.45,0.99
2020.45,0.89
2022.45,0.89
2024.45,0.8
2025.45,0.8
2027.45,0.85
2029.45,0.84
2031.45,0.86
2033.45,0.91
2035.45,0.9
2037.45,1.02
2039.45,1.02
2041.45,0.96
2043.45,0.85
2046.45,0.86
2048.45,0.88
2050.45,0.95
2052.45,0.96
2054.45,0.98
2056.45,1.03
2058.45,1.08
2060.45,0.96
2062.45,0.9
2064.45,0.91
2066.45,0.95
2067.45,0.99
2069.45,0.98
2071.45,0.97
2073.45,0.98
2075.45,1.04
2077.45,1.08
2079.45,1.01
2081.45,1.0
2083.45,0.92
2085.45,0.92
2087.45,0.95
2090.45,0.99
2092.45,1.02
2094.45,0.96
2096.45,1.01
2098.45,1.1
2100.45,1.02
2102.45,1.02
2104.45,0.97
2106.45,1.0
2108.45,1.08
2110.45,1.06
2111.45,1.06
2113.45,1.06
2115.45,1.1
2117.45,1.13
2119.45,1.1
2121.45,1.07
2123.45,1.04
2125.45,1.01
2127.45,1.04
2129.45,0.99
2132.45,1.02
2134.45,1.07
2136.45,1.09
2138.45,1.13
2140.45,1.16
2142.45,1.13
2144.45,1.01
2146.45,0.94
2148.45,0.97
2150.45,1.0
2152.45,1.01
2153.45,1.01
2155.45,1.08
2157.45,1.18
2159.45,1.18
2161.45,1.2
2163.45,1.14
2165.45,1.13
2167.45,1.15
2169.45,1.17
2171.45,1.18
2174.45,1.18
2176.45,1.28
2178.45,1.28
2180.45,1.29
2182.45,1.34
2184.45,1.24
2186.45,1.25
2188.45,1.24
2190.45,1.22
2192.45,1.21
2194.45,1.2
2196.45,1.26
2197.45,1.31
2199.45,1.27
2201.45,1.29
2203.45,1.17
2205.45,1.25
2207.45,1.32
2209.45,1.32
2211.45,1.24
2213.45,1.22
2215.45,1.25
2218.45,1.29
2220.45,1.32
2222.45,1.4
2224.45,1.34
2226.45,1.37
2228.45,1.46
2230.45,1.51
2232.45,1.6
2234.45,1.54
2236.45,1.53
2238.45,1.52
2239.45,1.51
2241.45,1.53
2243.45,1.52
2245.45,1.51
2247.45,1.53
2249.45,1.55
2251.45,1.6
2253.45,1.58
2255.45,1.56
2257.45,1.57
2260.45,1.55
2262.45,1.55
2264.45,1.55
2266.45,1.6
2268.45,1.63
2270.45,1.61
2272.45,1.63
2274.45,1.6
2276.45,1.64
2278.45,1.65
2280.45,1.68
2282.45,1.62
2283.45,1.51
2285.45,1.53
2287.45,1.56
2289.45,1.57
2291.45,1.68
2293.45,1.61
2295.45,1.64
2297.45,1.71
2299.45,1.61
2302.45,1.56
2304.45,1.45
2306.45,1.4
2308.45,1.38
2310.45,1.35
2312.45,1.43
2314.45,1.4
2316.45,1.44
2318.45,1.55
2320.45,1.53
2322.45,1.52
2324.45,1.39
2325.45,1.44
2327.45,1.51
2329.45,1.56
2331.45,1.55
2333.45,1.51
2335.45,1.56
2337.45,1.59
2339.45,1.6
2341.45,1.63
2343.45,1.53
2346.45,1.64
2348.45,1.7
2350.45,1.69
2352.45,1.79
2354.45,1.78
2356.45,1.83
2358.45,1.92
2360.45,1.83
2362.45,1.83
2364.45,1.74
2366.45,1.74
2368.45,1.72
2369.45,1.67
2371.45,1.66
2373.45,1.6
2375.45,1.65
2377.45,1.69
2379.45,1.67
2381.45,1.63
2383.45,1.54
2385.45,1.55
2388.45,1.54
2390.45,1.63
2392.45,1.64
2394.45,1.6
2396.45,1.58
2398.45,1.56
2400.45,1.52
2402.45,1.51
2404.45,1.46
2406.45,1.52
2408.45,1.53
2410.45,1.54
2411.45,1.55
2413.45,1.57
2415.45,1.6
2417.45,1.6
2419.45,1.55
2421.45,1.51
2423.45,1.4
2425.45,1.48
2427.45,1.52
2430.45,1.61
2432.45,1.65
2434.45,1.59
2436.45,1.54
2438.45,1.56
2440.45,1.6
2442.45,1.55
2444.45,1.47
2446.45,1.57
2448.45,1.54
2450.45,1.64
2452.45,1.68
2454.45,1.59
2455.45,1.6
2457.45,1.68
2459.45,1.65
2461.45,1.6
2463.45,1.48
2465.45,1.52
2467.45,1.51
2469.45,1.44
2471.45,1.49
2474.45,1.5
2476.45,1.59
2478.45,1.57
2480.45,1.54
2482.45,1.53
2484.45,1.41
2486.45,1.39
2488.45,1.41
2490.45,1.38
2492.45,1.36
2494.45,1.33
2496.45,1.43
2497.45,1.45
2499.45,1.5
2501.45,1.45
2503.45,1.33
2505.45,1.41
2507.45,1.5
2509.45,1.46
2511.45,1.4
2513.45,1.37
2516.45,1.38
2518.45,1.45
2520.45,1.4
2522.45,1.34
2524.45,1.27
2526.45,1.3
2528.45,1.32
2530.45,1.37
2532.45,1.43
2534.45,1.43
2536.45,1.48
2538.45,1.47
2540.45,1.43
2541.45,1.46
2543.45,1.38
2545.45,1.45
2547.45,1.46
2549.45,1.52
2551.45,1.54
2553.45,1.53
2555.45,1.55
2558.45,1.59
2560.45,1.5
2562.45,1.55
2564.45,1.43
2566.45,1.44
2568.45,1.46
2570.45,1.49
2572.45,1.45
2574.45,1.4
2576.45,1.45
2578.45,1.48
2580.45,1.48
2582.45,1.53
2584.45,1.38
2585.45,1.42
2587.45,1.53
2589.45,1.48
2591.45,1.53
2593.45,1.5
2595.45,1.56
2597.45,1.62
2599.45,1.57
2602.45,1.45
2604.45,1.29
2606.45,1.32
2608.45,1.34
2610.45,1.34
2612.45,1.4
2614.45,1.39
2616.45,1.45
2618.45,1.48
2620.45,1.42
2622.45,1.48
2624.45,1.31
2626.45,1.3
2627.45,1.35
2629.45,1.41
2631.45,1.43
2633.45,1.37
2635.45,1.44
2637.45,1.47
2639.45,1.45
2641.45,1.45
2644.45,1.34
2646.45,1.35
2648.45,1.41
2650.45,1.37
2652.45,1.38
2654.45,1.35
2656.45,1.39
2658.45,1.37
2660.45,1.41
2662.45,1.42
2664.45,0.77
2666.45,0.72
2668.45,0.87
2669.45,0.99
2671.45,1.1
2673.45,1.09
2675.45,1.16
2677.45,1.25
2679.45,1.37
2681.45,1.35
2683.45,1.28
2686.45,1.38
2688.45,1.42
2690.45,1.38
2692.45,1.48
2694.45,1.47
2696.45,1.56
2698.45,1.65
2700.45,1.53
2702.45,1.41
2704.45,1.32
2706.45,1.4
2708.45,1.42
2710.45,1.49
2712.45,1.57
2713.45,1.57
2715.45,1.64
2717.45,1.65
2719.45,1.65
2721.45,1.62
2723.45,1.52
2725.45,1.55
2727.45,1.54
2730.45,1.59
2732.45,1.64
2734.45,1.61
2736.45,1.73
2738.45,1.8
2740.45,1.76
2742.45,1.68
2744.45,1.52
2746.45,1.54
2748.45,1.6
2750.45,1.55
2752.45,1.64
2754.45,1.63
2755.45,1.39
2757.45,1.35
2759.45,1.33
2761.45,1.35
2763.45,1.33
2765.45,1.54
2767.45,1.54
2769.45,1.57
2772.45,1.57
2774.45,1.55
2776.45,1.58
2778.45,1.64
2780.45,1.65
2782.45,1.64
2784.45,1.65
2786.45,1.85
2788.45,1.93
2790.45,1.92
2792.45,1.96
2794.45,1.9
2796.45,1.98
2798.45,2.02
2799.45,1.98
2801.45,2.06
2803.45,1.87
2805.45,1.87
2807.45,1.97
2809.45,2.02
2811.45,2.06
2814.45,2.07
2816.45,2.17
2818.45,2.21
2820.45,2.16
2822.45,2.13
2824.45,1.95
2826.45,1.85
2828.45,1.88
2830.45,1.94
2832.45,2.02
2834.45,2.0
2836.45,2.12
2838.45,2.18
2840.45,2.07
2842.45,1.88
2843.45,1.78
2845.45,2.05
2847.45,2.04
2849.45,1.99
2851.45,2.31
2853.45,2.17
2855.45,2.25
2858.45,2.26
2860.45,2.28
2862.45,2.28
2864.45,2.16
2866.45,2.33
2868.45,2.29
2870.45,2.36
2872.45,2.37
2874.45,2.3
2876.45,2.39
2878.45,2.51
2880.45,2.49
2882.45,2.58
2884.45,2.62
2885.45,2.74
2887.45,2.85
2889.45,2.88
2891.45,2.93
2893.45,2.95
2895.45,3.0
2897.45,3.14
2900.45,2.93
2902.45,3.15
2904.45,3.26
2906.45,3.3
2908.45,3.3
2910.45,3.3
2912.45,3.3
2914.45,3.3
2916.45,3.3
2918.45,3.3
2920.45,3.3
2922.45,3.3
2924.45,3.3
2926.45,3.3
2928.45,3.3
2929.45,3.3
2931.45,3.22
2933.45,3.18
2935.45,2.79
2937.45,2.86
2939.45,2.65
2942.45,2.55
2944.45,2.21
2946.45,2.07
2948.45,1.84
2950.45,1.78
2952.45,1.79
2954.45,1.57
2956.45,1.5
2958.45,1.61
2960.45,1.48
2962.45,1.48
2964.45,1.4
2966.45,1.76
2968.45,2.0
2970.45,2.05
2971.45,2.05
2973.45,1.84
2975.45,1.66
2977.45,1.55
2979.45,1.72
2981.45,1.51
2983.45,0.79
2986.45,0.02
2988.45,0.0
2990.45,0.0
2992.45,0.22
2994.45,0.33
2996.45,0.11
2998.45,0.06
3000.45,0.0
3002.45,0.31
3004.45,0.67
3006.45,0.83
3008.45,0.73
3010.45,0.96
3012.45,1.06
3014.45,0.85
3015.45,1.05
3017.45,1.04
3019.45,1.04
3021.45,0.98
3023.45,0.91
3025.45,1.0
3028.45,1.39
3030.45,1.56
3032.45,1.46
3034.45,1.23
3036.45,1.57
3038.45,1.58
3040.45,1.49
3042.45,1.38
3044.45,1.24
3046.45,1.35
3048.45,1.74
3050.45,2.03
3052.45,2.04
3054.45,2.01
3056.45,1.97
3058.45,2.08
3059.45,1.94
3061.45,1.93
3063.45,1.72
3065.45,1.63
3067.45,1.34
3070.45,0.98
3072.45,0.84
3074.45,0.53
3076.45,0.46
3078.45,0.32
3080.45,0.37
3082.45,0.17
3084.45,0.06
3086.45,0.14
3088.45,0.05
3090.45,0.0
3092.45,0.16
3094.45,0.0
3096.45,0.0
3098.45,0.0
3100.45,0.0
3102.45,0.0
3103.45,0.0
3105.45,0.0
3107.45,0.0
3109.45,0.0
3111.45,0.0
3114.45,0.0
3116.45,0.0
3118.45,0.0
3120.45,0.03
3122.45,0.22
3124.45,0.11
3126.45,0.02
3128.45,0.0
3130.45,0.11
3132.45,0.11
3134.45,0.0
3136.45,0.32
3138.45,0.35
3140.45,0.27
3142.45,0.37
3144.45,0.47
3146.45,0.71
3147.45,0.67
3149.45,0.83
3151.45,1.07
3153.45,1.06
3156.45,1.25
3158.45,1.35
3160.45,1.31
3162.45,1.31
3164.45,1.25
3166.45,1.35
3168.45,1.34
3170.45,1.56
3172.45,1.64
3174.45,1.59
3176.45,1.71
3178.45,1.8
3180.45,1.74
3182.45,1.66
3184.45,1.43
3186.45,1.52
3188.45,1.46
3189.45,1.49
3191.45,1.45
3193.45,1.46
3195.45,1.5
3198.45,1.4
3200.45,1.32
3202.45,1.38
3204.45,1.22
3206.45,1.26
3208.45,1.25
3210.45,1.17
3212.45,1.18
3214.45,1.15
3216.45,1.19
3218.45,1.14
